,season,week,team,opponent,score,opponent_score
2926,2018,12,PIT,DEN,17,24
2927,2018,12,PIT,DEN,17,24
2928,2018,12,PIT,DEN,17,24
2929,2018,12,SEA,CAR,30,27
2930,2018,12,SF,TB,9,27
2931,2018,12,TB,SF,27,9
2932,2018,12,TEN,HOU,17,34
2933,2018,12,WAS,DAL,23,31
2934,2018,13,ARI,GB,20,17
2935,2018,13,ATL,BAL,16,26
2936,2018,13,ATL,BAL,16,26
2937,2018,13,BAL,ATL,26,16
2938,2018,13,BAL,ATL,26,16
2939,2018,13,BAL,ATL,26,16
2940,2018,13,BUF,MIA,17,21
2941,2018,13,CAR,TB,17,24
2942,2018,13,CAR,TB,17,24
2943,2018,13,CHI,NYG,27,30
2944,2018,13,CHI,NYG,27,30
2945,2018,13,CIN,DEN,10,24
2946,2018,13,CLE,HOU,13,29
2947,2018,13,DAL,NO,13,10
2948,2018,13,DEN,CIN,24,10
2949,2018,13,DET,LA,16,30
2950,2018,13,DET,LA,16,30
2951,2018,13,GB,ARI,17,20
2952,2018,13,HOU,CLE,29,13
2953,2018,13,IND,JAX,0,6
2954,2018,13,JAX,IND,6,0
2955,2018,13,KC,LV,40,33
2956,2018,13,LA,DET,30,16
2957,2018,13,LAC,PIT,33,30
2958,2018,13,LV,KC,33,40
2959,2018,13,MIA,BUF,21,17
2960,2018,13,MIN,NE,10,24
2961,2018,13,NE,MIN,24,10
2962,2018,13,NO,DAL,10,13
2963,2018,13,NYG,CHI,30,27
2964,2018,13,NYG,CHI,30,27
2965,2018,13,NYJ,TEN,22,26
2966,2018,13,PHI,WAS,28,13
2967,2018,13,PIT,LAC,30,33
2968,2018,13,SEA,SF,43,16
2969,2018,13,SF,SEA,16,43
2970,2018,13,TB,CAR,24,17
2971,2018,13,TEN,NYJ,26,22
2972,2018,13,WAS,PHI,13,28
2973,2018,13,WAS,PHI,13,28
2974,2018,14,ARI,DET,3,17
2975,2018,14,ATL,GB,20,34
2976,2018,14,BAL,KC,24,27
2977,2018,14,BAL,KC,24,27
2978,2018,14,BUF,NYJ,23,27
2979,2018,14,BUF,NYJ,23,27
2980,2018,14,CAR,CLE,20,26
2981,2018,14,CAR,CLE,20,26
2982,2018,14,CHI,LA,15,6
2983,2018,14,CIN,LAC,21,26
2984,2018,14,CLE,CAR,26,20
2985,2018,14,CLE,CAR,26,20
2986,2018,14,DAL,PHI,29,23
2987,2018,14,DEN,SF,14,20
2988,2018,14,DET,ARI,17,3
2989,2018,14,GB,ATL,34,20
2990,2018,14,HOU,IND,21,24
2991,2018,14,IND,HOU,24,21
2992,2018,14,JAX,TEN,9,30
2993,2018,14,KC,BAL,27,24
2994,2018,14,LA,CHI,6,15
2995,2018,14,LA,CHI,6,15
2996,2018,14,LAC,CIN,26,21
2997,2018,14,LV,PIT,24,21
2998,2018,14,MIA,NE,34,33
2999,2018,14,MIN,SEA,7,21
3000,2018,14,NE,MIA,33,34
3001,2018,14,NO,TB,28,14
3002,2018,14,NYG,WAS,40,16
3003,2018,14,NYG,WAS,40,16
3004,2018,14,NYJ,BUF,27,23
3005,2018,14,NYJ,BUF,27,23
3006,2018,14,PHI,DAL,23,29
3007,2018,14,PIT,LV,21,24
3008,2018,14,PIT,LV,21,24
3009,2018,14,SEA,MIN,21,7
3010,2018,14,SF,DEN,20,14
3011,2018,14,TB,NO,14,28
3012,2018,14,TEN,JAX,30,9
3013,2018,14,WAS,NYG,16,40
3014,2018,14,WAS,NYG,16,40
3015,2018,15,ARI,ATL,14,40
3016,2018,15,ARI,ATL,14,40
3017,2018,15,ATL,ARI,40,14
3018,2018,15,BAL,TB,20,12
3019,2018,15,BUF,DET,14,13
3020,2018,15,CAR,NO,9,12
3021,2018,15,CAR,NO,9,12
3022,2018,15,CHI,GB,24,17
3023,2018,15,CIN,LV,30,16
3024,2018,15,CLE,DEN,17,16
3025,2018,15,DAL,IND,0,23
3026,2018,15,DEN,CLE,16,17
3027,2018,15,DET,BUF,13,14
3028,2018,15,DET,BUF,13,14
3029,2018,15,GB,CHI,17,24
3030,2018,15,HOU,NYJ,29,22
3031,2018,15,IND,DAL,23,0
3032,2018,15,JAX,WAS,13,16
3033,2018,15,KC,LAC,28,29
3034,2018,15,LA,PHI,23,30
3035,2018,15,LA,PHI,23,30
3036,2018,15,LAC,KC,29,28
3037,2018,15,LV,CIN,16,30
3038,2018,15,MIA,MIN,17,41
3039,2018,15,MIN,MIA,41,17
3040,2018,15,NE,PIT,10,17
3041,2018,15,NO,CAR,12,9
3042,2018,15,NYG,TEN,0,17
3043,2018,15,NYJ,HOU,22,29
3044,2018,15,PHI,LA,30,23
3045,2018,15,PIT,NE,17,10
3046,2018,15,SEA,SF,23,26
3047,2018,15,SF,SEA,26,23
3048,2018,15,TB,BAL,12,20
3049,2018,15,TEN,NYG,17,0
3050,2018,15,TEN,NYG,17,0
3051,2018,15,WAS,JAX,16,13
3052,2018,16,ARI,LA,9,31
3053,2018,16,ARI,LA,9,31
3054,2018,16,ARI,LA,9,31
3055,2018,16,ATL,CAR,24,10
3056,2018,16,BAL,LAC,22,10
3057,2018,16,BUF,NE,12,24
3058,2018,16,BUF,NE,12,24
3059,2018,16,CAR,ATL,10,24
3060,2018,16,CAR,ATL,10,24
3061,2018,16,CHI,SF,14,9
3062,2018,16,CIN,CLE,18,26
3063,2018,16,CLE,CIN,26,18
3064,2018,16,CLE,CIN,26,18
3065,2018,16,DAL,TB,27,20
3066,2018,16,DEN,LV,14,27
3067,2018,16,DET,MIN,9,27
3068,2018,16,DET,MIN,9,27
3069,2018,16,GB,NYJ,44,38
3070,2018,16,HOU,PHI,30,32
3071,2018,16,IND,NYG,28,27
3072,2018,16,JAX,MIA,17,7
3073,2018,16,JAX,MIA,17,7
3074,2018,16,JAX,MIA,17,7
3075,2018,16,KC,SEA,31,38
3076,2018,16,LA,ARI,31,9
3077,2018,16,LAC,BAL,10,22
3078,2018,16,LV,DEN,27,14
3079,2018,16,MIA,JAX,7,17
3080,2018,16,MIN,DET,27,9
3081,2018,16,NE,BUF,24,12
3082,2018,16,NE,BUF,24,12
3083,2018,16,NO,PIT,31,28
3084,2018,16,NO,PIT,31,28
3085,2018,16,NYG,IND,27,28
3086,2018,16,NYJ,GB,38,44
3087,2018,16,PHI,HOU,32,30
3088,2018,16,PHI,HOU,32,30
3089,2018,16,PIT,NO,28,31
3090,2018,16,SEA,KC,38,31
3091,2018,16,SF,CHI,9,14
3092,2018,16,TB,DAL,20,27
3093,2018,16,TEN,WAS,25,16
3094,2018,16,TEN,WAS,25,16
3095,2018,16,TEN,WAS,25,16
3096,2018,16,WAS,TEN,16,25
3097,2018,17,ARI,SEA,24,27
3098,2018,17,ATL,TB,34,32
3099,2018,17,ATL,TB,34,32
3100,2018,17,BAL,CLE,26,24
3101,2018,17,BUF,MIA,42,17
3102,2018,17,CAR,NO,33,14
3103,2018,17,CAR,NO,33,14
3104,2018,17,CHI,MIN,24,10
3105,2018,17,CIN,PIT,13,16
3106,2018,17,CLE,BAL,24,26
3107,2018,17,DAL,NYG,36,35
3108,2018,17,DEN,LAC,9,23
3109,2018,17,DET,GB,31,0
3110,2018,17,DET,GB,31,0
3111,2018,17,GB,DET,0,31
3112,2018,17,GB,DET,0,31
3113,2018,17,HOU,JAX,20,3
3114,2018,17,IND,TEN,33,17
3115,2018,17,JAX,HOU,3,20
3116,2018,17,KC,LV,35,3
3117,2018,17,KC,LV,35,3
3118,2018,17,LA,SF,48,32
3119,2018,17,LA,SF,48,32
3120,2018,17,LAC,DEN,23,9
3121,2018,17,LV,KC,3,35
3122,2018,17,MIA,BUF,17,42
3123,2018,17,MIA,BUF,17,42
3124,2018,17,MIN,CHI,10,24
3125,2018,17,NE,NYJ,38,3
3126,2018,17,NO,CAR,14,33
3127,2018,17,NYG,DAL,35,36
3128,2018,17,NYJ,NE,3,38
3129,2018,17,PHI,WAS,24,0
3130,2018,17,PHI,WAS,24,0
3131,2018,17,PIT,CIN,16,13
3132,2018,17,SEA,ARI,27,24
3133,2018,17,SF,LA,32,48
3134,2018,17,TB,ATL,32,34
3135,2018,17,TEN,IND,17,33
3136,2018,17,WAS,PHI,0,24
3137,2018,17,WAS,PHI,0,24
3138,2018,18,BAL,LAC,17,23
3139,2018,18,CHI,PHI,15,16
3140,2018,18,DAL,SEA,24,22
3141,2018,18,HOU,IND,7,21
3142,2018,18,IND,HOU,21,7
3143,2018,18,LAC,BAL,23,17
3144,2018,18,PHI,CHI,16,15
3145,2018,18,SEA,DAL,22,24
3146,2018,19,DAL,LA,22,30
3147,2018,19,IND,KC,13,31
3148,2018,19,KC,IND,31,13
3149,2018,19,LA,DAL,30,22
3150,2018,19,LAC,NE,28,41
3151,2018,19,NE,LAC,41,28
3152,2018,19,NO,PHI,20,14
3153,2018,19,PHI,NO,14,20
3154,2018,20,KC,NE,31,37
3155,2018,20,LA,NO,26,23
3156,2018,20,LA,NO,26,23
3157,2018,20,NE,KC,37,31
3158,2018,20,NO,LA,23,26
3159,2018,20,NO,LA,23,26
3160,2018,21,LA,NE,3,13
3161,2018,21,NE,LA,13,3
3162,2019,1,ARI,DET,27,27
3163,2019,1,ATL,MIN,12,28
3164,2019,1,BAL,MIA,59,10
3165,2019,1,BAL,MIA,59,10
3166,2019,1,BUF,NYJ,17,16
3167,2019,1,CAR,LA,27,30
3168,2019,1,CHI,GB,3,10
3169,2019,1,CIN,SEA,20,21
3170,2019,1,CLE,TEN,13,43
3171,2019,1,DAL,NYG,35,17
3172,2019,1,DEN,LV,16,24
3173,2019,1,DET,ARI,27,27
3174,2019,1,GB,CHI,10,3
3175,2019,1,HOU,NO,28,30
3176,2019,1,IND,LAC,24,30
3177,2019,1,JAX,KC,26,40
3178,2019,1,JAX,KC,26,40
3179,2019,1,KC,JAX,40,26
3180,2019,1,KC,JAX,40,26
3181,2019,1,LA,CAR,30,27
3182,2019,1,LAC,IND,30,24
3183,2019,1,LV,DEN,24,16
3184,2019,1,MIA,BAL,10,59
3185,2019,1,MIA,BAL,10,59
3186,2019,1,MIN,ATL,28,12
3187,2019,1,NE,PIT,33,3
3188,2019,1,NE,PIT,33,3
3189,2019,1,NO,HOU,30,28
3190,2019,1,NYG,DAL,17,35
3191,2019,1,NYG,DAL,17,35
3192,2019,1,NYJ,BUF,16,17
3193,2019,1,PHI,WAS,32,27
3194,2019,1,PIT,NE,3,33
3195,2019,1,SEA,CIN,21,20
3196,2019,1,SF,TB,31,17
3197,2019,1,TB,SF,17,31
3198,2019,1,TEN,CLE,43,13
3199,2019,1,WAS,PHI,27,32
3200,2019,2,ARI,BAL,17,23
3201,2019,2,ATL,PHI,24,20
3202,2019,2,BAL,ARI,23,17
3203,2019,2,BUF,NYG,28,14
3204,2019,2,CAR,TB,14,20
3205,2019,2,CHI,DEN,16,14
3206,2019,2,CIN,SF,17,41
3207,2019,2,CLE,NYJ,23,3
3208,2019,2,DAL,WAS,31,21
3209,2019,2,DEN,CHI,14,16
3210,2019,2,DET,LAC,13,10
3211,2019,2,GB,MIN,21,16
3212,2019,2,HOU,JAX,13,12
3213,2019,2,IND,TEN,19,17
3214,2019,2,JAX,HOU,12,13
3215,2019,2,KC,LV,28,10
3216,2019,2,LA,NO,27,9
3217,2019,2,LAC,DET,10,13
3218,2019,2,LV,KC,10,28
3219,2019,2,MIA,NE,0,43
3220,2019,2,MIA,NE,0,43
3221,2019,2,MIN,GB,16,21
3222,2019,2,NE,MIA,43,0
3223,2019,2,NO,LA,9,27
3224,2019,2,NO,LA,9,27
3225,2019,2,NYG,BUF,14,28
3226,2019,2,NYJ,CLE,3,23
3227,2019,2,NYJ,CLE,3,23
3228,2019,2,PHI,ATL,20,24
3229,2019,2,PHI,ATL,20,24
3230,2019,2,PIT,SEA,26,28
3231,2019,2,PIT,SEA,26,28
3232,2019,2,SEA,PIT,28,26
3233,2019,2,SF,CIN,41,17
3234,2019,2,SF,CIN,41,17
3235,2019,2,TB,CAR,20,14
3236,2019,2,TEN,IND,17,19
3237,2019,2,WAS,DAL,21,31
3238,2019,3,ARI,CAR,20,38
3239,2019,3,ATL,IND,24,27
3240,2019,3,BAL,KC,28,33
3241,2019,3,BUF,CIN,21,17
3242,2019,3,CAR,ARI,38,20
3243,2019,3,CHI,WAS,31,15
3244,2019,3,CIN,BUF,17,21
3245,2019,3,CLE,LA,13,20
3246,2019,3,DAL,MIA,31,6
3247,2019,3,DEN,GB,16,27
3248,2019,3,DET,PHI,27,24
3249,2019,3,GB,DEN,27,16
3250,2019,3,HOU,LAC,27,20
3251,2019,3,IND,ATL,27,24
3252,2019,3,JAX,TEN,20,7
3253,2019,3,KC,BAL,33,28
3254,2019,3,LA,CLE,20,13
3255,2019,3,LAC,HOU,20,27
3256,2019,3,LV,MIN,14,34
3257,2019,3,MIA,DAL,6,31
3258,2019,3,MIA,DAL,6,31
3259,2019,3,MIN,LV,34,14
3260,2019,3,NE,NYJ,30,14
3261,2019,3,NE,NYJ,30,14
3262,2019,3,NO,SEA,33,27
3263,2019,3,NYG,TB,32,31
3264,2019,3,NYJ,NE,14,30
3265,2019,3,PHI,DET,24,27
3266,2019,3,PIT,SF,20,24
3267,2019,3,SEA,NO,27,33
3268,2019,3,SF,PIT,24,20
3269,2019,3,TB,NYG,31,32
3270,2019,3,TEN,JAX,7,20
3271,2019,3,WAS,CHI,15,31
3272,2019,4,ARI,SEA,10,27
3273,2019,4,ATL,TEN,10,24
3274,2019,4,BAL,CLE,25,40
3275,2019,4,BUF,NE,10,16
3276,2019,4,BUF,NE,10,16
3277,2019,4,CAR,HOU,16,10
3278,2019,4,CHI,MIN,16,6
3279,2019,4,CHI,MIN,16,6
3280,2019,4,CIN,PIT,3,27
3281,2019,4,CLE,BAL,40,25
3282,2019,4,CLE,BAL,40,25
3283,2019,4,DAL,NO,10,12
3284,2019,4,DEN,JAX,24,26
3285,2019,4,DET,KC,30,34
3286,2019,4,GB,PHI,27,34
3287,2019,4,HOU,CAR,10,16
3288,2019,4,HOU,CAR,10,16
3289,2019,4,IND,LV,24,31
3290,2019,4,JAX,DEN,26,24
3291,2019,4,KC,DET,34,30
3292,2019,4,LA,TB,40,55
3293,2019,4,LAC,MIA,30,10
3294,2019,4,LAC,MIA,30,10
3295,2019,4,LV,IND,31,24
3296,2019,4,MIA,LAC,10,30
3297,2019,4,MIN,CHI,6,16
3298,2019,4,NE,BUF,16,10
3299,2019,4,NO,DAL,12,10
3300,2019,4,NYG,WAS,24,3
3301,2019,4,PHI,GB,34,27
3302,2019,4,PIT,CIN,27,3
3303,2019,4,PIT,CIN,27,3
3304,2019,4,SEA,ARI,27,10
3305,2019,4,TB,LA,55,40
3306,2019,4,TEN,ATL,24,10
3307,2019,4,WAS,NYG,3,24
3308,2019,4,WAS,NYG,3,24
3309,2019,5,ARI,CIN,26,23
3310,2019,5,ATL,HOU,32,53
3311,2019,5,BAL,PIT,26,23
3312,2019,5,BUF,TEN,14,7
3313,2019,5,CAR,JAX,34,27
3314,2019,5,CAR,JAX,34,27
3315,2019,5,CHI,LV,21,24
3316,2019,5,CIN,ARI,23,26
3317,2019,5,CLE,SF,3,31
3318,2019,5,CLE,SF,3,31
3319,2019,5,CLE,SF,3,31
3320,2019,5,DAL,GB,24,34
3321,2019,5,DEN,LAC,20,13
3322,2019,5,GB,DAL,34,24
3323,2019,5,HOU,ATL,53,32
3324,2019,5,IND,KC,19,13
3325,2019,5,JAX,CAR,27,34
3326,2019,5,KC,IND,13,19
3327,2019,5,LA,SEA,29,30
3328,2019,5,LAC,DEN,13,20
3329,2019,5,LV,CHI,24,21
3330,2019,5,MIN,NYG,28,10
3331,2019,5,NE,WAS,33,7
3332,2019,5,NE,WAS,33,7
3333,2019,5,NO,TB,31,24
3334,2019,5,NO,TB,31,24
3335,2019,5,NO,TB,31,24
3336,2019,5,NYG,MIN,10,28
3337,2019,5,NYJ,PHI,6,31
3338,2019,5,PHI,NYJ,31,6
3339,2019,5,PIT,BAL,23,26
3340,2019,5,PIT,BAL,23,26
3341,2019,5,PIT,BAL,23,26
3342,2019,5,SEA,LA,30,29
3343,2019,5,SF,CLE,31,3
3344,2019,5,TB,NO,24,31
3345,2019,5,TEN,BUF,7,14
3346,2019,5,WAS,NE,7,33
3347,2019,6,ARI,ATL,34,33
3348,2019,6,ATL,ARI,33,34
3349,2019,6,BAL,CIN,23,17
3350,2019,6,CAR,TB,37,26
3351,2019,6,CIN,BAL,17,23
3352,2019,6,CLE,SEA,28,32
3353,2019,6,DAL,NYJ,22,24
3354,2019,6,DEN,TEN,16,0
3355,2019,6,DET,GB,22,23
3356,2019,6,GB,DET,23,22
3357,2019,6,HOU,KC,31,24
3358,2019,6,JAX,NO,6,13
3359,2019,6,KC,HOU,24,31
3360,2019,6,LA,SF,7,20
3361,2019,6,LAC,PIT,17,24
3362,2019,6,MIA,WAS,16,17
3363,2019,6,MIA,WAS,16,17
3364,2019,6,MIN,PHI,38,20
3365,2019,6,NE,NYG,35,14
3366,2019,6,NO,JAX,13,6
3367,2019,6,NYG,NE,14,35
3368,2019,6,NYJ,DAL,24,22
3369,2019,6,PHI,MIN,20,38
3370,2019,6,PHI,MIN,20,38
3371,2019,6,PIT,LAC,24,17
3372,2019,6,SEA,CLE,32,28
3373,2019,6,SF,LA,20,7
3374,2019,6,TB,CAR,26,37
3375,2019,6,TEN,DEN,0,16
3376,2019,6,TEN,DEN,0,16
3377,2019,6,WAS,MIA,17,16
3378,2019,7,ARI,NYG,27,21
3379,2019,7,ATL,LA,10,37
3380,2019,7,ATL,LA,10,37
3381,2019,7,BAL,SEA,30,16
3382,2019,7,BUF,MIA,31,21
3383,2019,7,CHI,NO,25,36
3384,2019,7,CIN,JAX,17,27
3385,2019,7,DAL,PHI,37,10
3386,2019,7,DEN,KC,6,30
3387,2019,7,DET,MIN,30,42
3388,2019,7,GB,LV,42,24
3389,2019,7,HOU,IND,23,30
3390,2019,7,IND,HOU,30,23
3391,2019,7,IND,HOU,30,23
3392,2019,7,JAX,CIN,27,17
3393,2019,7,KC,DEN,30,6
3394,2019,7,KC,DEN,30,6
3395,2019,7,LA,ATL,37,10
3396,2019,7,LA,ATL,37,10
3397,2019,7,LAC,TEN,20,23
3398,2019,7,LV,GB,24,42
3399,2019,7,LV,GB,24,42
3400,2019,7,MIA,BUF,21,31
3401,2019,7,MIN,DET,42,30
3402,2019,7,NE,NYJ,33,0
3403,2019,7,NO,CHI,36,25
3404,2019,7,NYG,ARI,21,27
3405,2019,7,NYJ,NE,0,33
3406,2019,7,PHI,DAL,10,37
3407,2019,7,SEA,BAL,16,30
3408,2019,7,SF,WAS,9,0
3409,2019,7,TEN,LAC,23,20
3410,2019,7,TEN,LAC,23,20
3411,2019,7,WAS,SF,0,9
3412,2019,8,ARI,NO,9,31
3413,2019,8,ARI,NO,9,31
3414,2019,8,ATL,SEA,20,27
3415,2019,8,BUF,PHI,13,31
3416,2019,8,CAR,SF,13,51
3417,2019,8,CHI,LAC,16,17
3418,2019,8,CIN,LA,10,24
3419,2019,8,CLE,NE,13,27
3420,2019,8,DEN,IND,13,15
3421,2019,8,DET,NYG,31,26
3422,2019,8,GB,KC,31,24
3423,2019,8,HOU,LV,27,24
3424,2019,8,IND,DEN,15,13
3425,2019,8,JAX,NYJ,29,15
3426,2019,8,KC,GB,24,31
3427,2019,8,LA,CIN,24,10
3428,2019,8,LAC,CHI,17,16
3429,2019,8,LV,HOU,24,27
3430,2019,8,MIA,PIT,14,27
3431,2019,8,MIN,WAS,19,9
3432,2019,8,NE,CLE,27,13
3433,2019,8,NO,ARI,31,9
3434,2019,8,NYG,DET,26,31
3435,2019,8,NYJ,JAX,15,29
3436,2019,8,PHI,BUF,31,13
3437,2019,8,PIT,MIA,27,14
3438,2019,8,SEA,ATL,27,20
3439,2019,8,SF,CAR,51,13
3440,2019,8,SF,CAR,51,13
3441,2019,8,TB,TEN,23,27
3442,2019,8,TEN,TB,27,23
3443,2019,8,WAS,MIN,9,19
3444,2019,8,WAS,MIN,9,19
3445,2019,9,ARI,SF,25,28
3446,2019,9,BAL,NE,37,20
3447,2019,9,BUF,WAS,24,9
3448,2019,9,CAR,TEN,30,20
3449,2019,9,CHI,PHI,14,22
3450,2019,9,CLE,DEN,19,24
3451,2019,9,DAL,NYG,37,18
3452,2019,9,DEN,CLE,24,19
3453,2019,9,DET,LV,24,31
3454,2019,9,GB,LAC,11,26
3455,2019,9,HOU,JAX,26,3
3456,2019,9,IND,PIT,24,26
3457,2019,9,IND,PIT,24,26
3458,2019,9,JAX,HOU,3,26
3459,2019,9,KC,MIN,26,23
3460,2019,9,LAC,GB,26,11
3461,2019,9,LV,DET,31,24
3462,2019,9,MIA,NYJ,26,18
3463,2019,9,MIN,KC,23,26
3464,2019,9,NE,BAL,20,37
3465,2019,9,NYG,DAL,18,37
3466,2019,9,NYJ,MIA,18,26
3467,2019,9,PHI,CHI,22,14
3468,2019,9,PIT,IND,26,24
3469,2019,9,SEA,TB,40,34
3470,2019,9,SF,ARI,28,25
3471,2019,9,TB,SEA,34,40
3472,2019,9,TEN,CAR,20,30
3473,2019,9,WAS,BUF,9,24
3474,2019,10,ARI,TB,27,30
3475,2019,10,ARI,TB,27,30
3476,2019,10,ATL,NO,26,9
3477,2019,10,BAL,CIN,49,13
3478,2019,10,BAL,CIN,49,13
3479,2019,10,BUF,CLE,16,19
3480,2019,10,CAR,GB,16,24
3481,2019,10,CHI,DET,20,13
3482,2019,10,CIN,BAL,13,49
3483,2019,10,CLE,BUF,19,16
3484,2019,10,DAL,MIN,24,28
3485,2019,10,DAL,MIN,24,28
3486,2019,10,DET,CHI,13,20
3487,2019,10,GB,CAR,24,16
3488,2019,10,IND,MIA,12,16
3489,2019,10,KC,TEN,32,35
3490,2019,10,KC,TEN,32,35
3491,2019,10,LA,PIT,12,17
3492,2019,10,LA,PIT,12,17
3493,2019,10,LAC,LV,24,26
3494,2019,10,LV,LAC,26,24
3495,2019,10,MIA,IND,16,12
3496,2019,10,MIN,DAL,28,24
3497,2019,10,NO,ATL,9,26
3498,2019,10,NO,ATL,9,26
3499,2019,10,NYG,NYJ,27,34
3500,2019,10,NYG,NYJ,27,34
3501,2019,10,NYJ,NYG,34,27
3502,2019,10,PIT,LA,17,12
3503,2019,10,SEA,SF,27,24
3504,2019,10,SF,SEA,24,27
3505,2019,10,TB,ARI,30,27
3506,2019,10,TEN,KC,35,32
3507,2019,11,ARI,SF,26,36
3508,2019,11,ATL,CAR,29,3
3509,2019,11,ATL,CAR,29,3
3510,2019,11,BAL,HOU,41,7
3511,2019,11,BAL,HOU,41,7
3512,2019,11,BAL,HOU,41,7
3513,2019,11,BUF,MIA,37,20
3514,2019,11,CAR,ATL,3,29
3515,2019,11,CHI,LA,7,17
3516,2019,11,CHI,LA,7,17
3517,2019,11,CIN,LV,10,17
3518,2019,11,CLE,PIT,21,7
3519,2019,11,DAL,DET,35,27
3520,2019,11,DEN,MIN,23,27
3521,2019,11,DEN,MIN,23,27
3522,2019,11,DET,DAL,27,35
3523,2019,11,HOU,BAL,7,41
3524,2019,11,HOU,BAL,7,41
3525,2019,11,IND,JAX,33,13
3526,2019,11,JAX,IND,13,33
3527,2019,11,KC,LAC,24,17
3528,2019,11,LA,CHI,17,7
3529,2019,11,LAC,KC,17,24
3530,2019,11,LV,CIN,17,10
3531,2019,11,MIA,BUF,20,37
3532,2019,11,MIN,DEN,27,23
3533,2019,11,NE,PHI,17,10
3534,2019,11,NE,PHI,17,10
3535,2019,11,NO,TB,34,17
3536,2019,11,NYJ,WAS,34,17
3537,2019,11,NYJ,WAS,34,17
3538,2019,11,PHI,NE,10,17
3539,2019,11,PIT,CLE,7,21
3540,2019,11,SF,ARI,36,26
3541,2019,11,TB,NO,17,34
3542,2019,11,WAS,NYJ,17,34
3543,2019,12,ATL,TB,22,35
3544,2019,12,ATL,TB,22,35
3545,2019,12,BAL,LA,45,6
3546,2019,12,BAL,LA,45,6
3547,2019,12,BUF,DEN,20,3
3548,2019,12,CAR,NO,31,34
3549,2019,12,CHI,NYG,19,14
3550,2019,12,CIN,PIT,10,16
3551,2019,12,CLE,MIA,41,24
3552,2019,12,DAL,NE,9,13
3553,2019,12,DEN,BUF,3,20
3554,2019,12,DET,WAS,16,19
3555,2019,12,GB,SF,8,37
3556,2019,12,GB,SF,8,37
3557,2019,12,HOU,IND,20,17
3558,2019,12,IND,HOU,17,20
3559,2019,12,JAX,TEN,20,42
3560,2019,12,LA,BAL,6,45
3561,2019,12,LV,NYJ,3,34
3562,2019,12,LV,NYJ,3,34
3563,2019,12,MIA,CLE,24,41
3564,2019,12,NE,DAL,13,9
3565,2019,12,NO,CAR,34,31
3566,2019,12,NYG,CHI,14,19
3567,2019,12,NYJ,LV,34,3
3568,2019,12,PHI,SEA,9,17
3569,2019,12,PIT,CIN,16,10
3570,2019,12,PIT,CIN,16,10
3571,2019,12,SEA,PHI,17,9
3572,2019,12,SF,GB,37,8
3573,2019,12,TB,ATL,35,22
3574,2019,12,TEN,JAX,42,20
3575,2019,12,WAS,DET,19,16
3576,2019,12,WAS,DET,19,16
3577,2019,13,ARI,LA,7,34
3578,2019,13,ATL,NO,18,26
3579,2019,13,BAL,SF,20,17
3580,2019,13,BUF,DAL,26,15
3581,2019,13,BUF,DAL,26,15
3582,2019,13,CAR,WAS,21,29
3583,2019,13,CHI,DET,24,20
3584,2019,13,CIN,NYJ,22,6
3585,2019,13,CLE,PIT,13,20
3586,2019,13,CLE,PIT,13,20
3587,2019,13,DAL,BUF,15,26
3588,2019,13,DEN,LAC,23,20
3589,2019,13,DET,CHI,20,24
3590,2019,13,GB,NYG,31,13
3591,2019,13,HOU,NE,28,22
3592,2019,13,HOU,NE,28,22
3593,2019,13,IND,TEN,17,31
3594,2019,13,JAX,TB,11,28
3595,2019,13,JAX,TB,11,28
3596,2019,13,KC,LV,40,9
3597,2019,13,LA,ARI,34,7
3598,2019,13,LA,ARI,34,7
3599,2019,13,LAC,DEN,20,23
3600,2019,13,LV,KC,9,40
3601,2019,13,MIA,PHI,37,31
3602,2019,13,MIA,PHI,37,31
3603,2019,13,MIN,SEA,30,37
3604,2019,13,NE,HOU,22,28
3605,2019,13,NO,ATL,26,18
3606,2019,13,NO,ATL,26,18
3607,2019,13,NYG,GB,13,31
3608,2019,13,NYJ,CIN,6,22
3609,2019,13,PHI,MIA,31,37
3610,2019,13,PIT,CLE,20,13
3611,2019,13,SEA,MIN,37,30
3612,2019,13,SF,BAL,17,20
3613,2019,13,TB,JAX,28,11
3614,2019,13,TEN,IND,31,17
3615,2019,13,WAS,CAR,29,21
3616,2019,14,ARI,PIT,17,23
3617,2019,14,ATL,CAR,40,20
3618,2019,14,BAL,BUF,24,17
3619,2019,14,BUF,BAL,17,24
3620,2019,14,CAR,ATL,20,40
3621,2019,14,CHI,DAL,31,24
3622,2019,14,CIN,CLE,19,27
3623,2019,14,CIN,CLE,19,27
3624,2019,14,CLE,CIN,27,19
3625,2019,14,DAL,CHI,24,31
3626,2019,14,DEN,HOU,38,24
3627,2019,14,DET,MIN,7,20
3628,2019,14,GB,WAS,20,15
3629,2019,14,HOU,DEN,24,38
3630,2019,14,IND,TB,35,38
3631,2019,14,JAX,LAC,10,45
3632,2019,14,JAX,LAC,10,45
3633,2019,14,KC,NE,23,16
3634,2019,14,LA,SEA,28,12
3635,2019,14,LA,SEA,28,12
3636,2019,14,LAC,JAX,45,10
3637,2019,14,LAC,JAX,45,10
3638,2019,14,LV,TEN,21,42
3639,2019,14,MIA,NYJ,21,22
3640,2019,14,MIN,DET,20,7
3641,2019,14,NE,KC,16,23
3642,2019,14,NE,KC,16,23
3643,2019,14,NO,SF,46,48
3644,2019,14,NO,SF,46,48
