,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rush_discrepancy,rush_discrepancy_abs,rushing_value
4985,2021,14,TEN,JAX,20,0,31,105.0,1.7039244,2.0,0.5205834989401482,0.05496530322580645,0.5250145991844445,-0.004431100244296271,0.004431100244296271,0.5205834989401482
4986,2021,14,WAS,DAL,20,27,23,103.0,4.2477064,1.0,1.0020304005882648,0.18468288695652174,1.1329060839551952,-0.13087568336693045,0.13087568336693045,1.0020304005882648
4988,2021,15,ARI,DET,12,30,20,106.0,-1.4555478,0.0,-0.07739152467954807,-0.07277739,-0.07362201753556553,-0.0037695071439825395,0.0037695071439825395,-0.07739152467954807
4990,2021,15,ATL,SF,13,31,23,62.0,-6.5709367,0.0,-1.045551585812997,-0.28569289999999997,-1.0714013607995316,0.025849774986534735,0.025849774986534735,-1.045551585812997
4991,2021,15,BAL,GB,30,31,25,144.0,10.121413,2.0,2.113712865422159,0.40485652,2.16469894386551,-0.050986078443351346,0.050986078443351346,2.113712865422159
4992,2021,15,BUF,CAR,31,14,25,121.0,0.2869752,1.0,0.25240572186146093,0.011479007999999999,0.32122612416264773,-0.0688204023011868,0.0688204023011868,0.25240572186146093
4993,2021,15,CAR,BUF,14,31,30,151.0,0.9955363,1.0,0.3865109817553438,0.03318454333333334,0.4229441004156983,-0.03643311866035448,0.03643311866035448,0.3865109817553438
4994,2021,15,CHI,MIN,9,17,28,115.0,-8.340611,0.0,-1.3804876018164518,-0.2978789642857143,-1.1285085354716469,-0.25197906634480494,0.25197906634480494,-1.3804876018164518
4995,2021,15,CIN,DEN,15,10,25,114.0,3.9750192,0.0,0.9504204719233476,0.15900076800000001,1.0125527673458732,-0.06213229542252563,0.06213229542252563,0.9504204719233476
4996,2021,15,CLE,LV,14,16,24,89.0,-3.3643637,1.0,-0.438662066287147,-0.14018182083333333,-0.3894973087718158,-0.04916475751533117,0.04916475751533117,-0.438662066287147
4997,2021,15,DAL,NYG,21,6,28,126.0,1.6576563,1.0,0.5118266033452642,0.05920201071428571,0.544868949933511,-0.033042346588246785,0.033042346588246785,0.5118266033452642
4998,2021,15,DEN,CIN,10,15,34,133.0,-3.1850765,0.0,-0.4047294152403331,-0.0936787205882353,-0.17157127406306072,-0.2331581411772724,0.2331581411772724,-0.4047294152403331
5000,2021,15,DET,ARI,30,12,34,126.0,-10.466157,0.0,-1.7827773955214734,-0.30782814705882355,-1.175133081768749,-0.6076443137527243,0.6076443137527243,-1.7827773955214734
5001,2021,15,GB,BAL,31,30,23,98.0,1.2163391,1.0,0.42830105021845455,0.05288430869565217,0.5152624991348368,-0.08696144891638224,0.08696144891638224,0.42830105021845455
5002,2021,15,HOU,JAX,30,16,26,75.0,-4.5285826,0.0,-0.6590070416998114,-0.17417625384615384,-0.5488043646371351,-0.11020267706267628,0.11020267706267628,-0.6590070416998114
5003,2021,15,IND,NE,27,17,37,228.0,8.006023,1.0,1.713345239077838,0.21637900000000002,1.2814425943134222,0.43190264476441587,0.43190264476441587,1.713345239077838
5004,2021,15,JAX,HOU,16,30,25,107.0,0.14234419,1.0,0.22503224738655003,0.0056937676,0.2941149317138865,-0.06908268432733644,0.06908268432733644,0.22503224738655003
5005,2021,15,KC,LAC,34,28,19,87.0,1.869835,1.0,0.551984438297601,0.09841236842105262,0.7286192317321599,-0.1766347934345589,0.1766347934345589,0.551984438297601
5006,2021,15,LA,SEA,20,10,26,126.0,-2.4541302,0.0,-0.26638743805590664,-0.09438962307692307,-0.1749027543215332,-0.09148468373437343,0.09148468373437343,-0.26638743805590664
5007,2021,15,LAC,KC,28,34,39,192.0,2.9342706,2.0,0.7534440058328513,0.0752377076923077,0.6200165387564706,0.13342746707638076,0.13342746707638076,0.7534440058328513
5009,2021,15,LV,CLE,16,14,25,98.0,0.4525027,0.0,0.2837341540984052,0.018100108,0.3522543795005752,-0.06852022540217001,0.06852022540217001,0.2837341540984052
5010,2021,15,MIA,NYJ,31,24,39,186.0,0.024005903,2.0,0.20263504447274075,0.0006155359743589743,0.2703169725310425,-0.06768192805830173,0.06768192805830173,0.20263504447274075
5011,2021,15,MIN,CHI,17,9,33,132.0,0.9272906,0.0,0.3735945129636758,0.028099715151515152,0.3991152279964713,-0.025520715032795516,0.025520715032795516,0.3735945129636758
5012,2021,15,NE,IND,17,27,19,81.0,-4.5492644,0.0,-0.6629213663276711,-0.23943496842105264,-0.8546242523982152,0.1917028860705441,0.1917028860705441,-0.6629213663276711
5013,2021,15,NO,TB,9,0,31,61.0,-13.578216,0.0,-2.37177879709446,-0.4380069677419355,-1.7851860469476268,-0.5865927501468333,0.5865927501468333,-2.37177879709446
5014,2021,15,NYG,DAL,6,21,24,124.0,-4.100499,0.0,-0.5779861354797141,-0.170854125,-0.5332359753809758,-0.044750160098738334,0.044750160098738334,-0.5779861354797141
5016,2021,15,NYJ,MIA,24,31,24,102.0,3.0602415,2.0,0.7772857892493643,0.1275100625,0.8649788519805295,-0.08769306273116517,0.08769306273116517,0.7772857892493643
5018,2021,15,PHI,WAS,27,17,41,238.0,2.5790846,2.0,0.6862200066030477,0.06290450243902439,0.5622198219369174,0.12400018466613028,0.12400018466613028,0.6862200066030477
5019,2021,15,PIT,TEN,19,13,16,36.0,-3.0050545,1.0,-0.3706576928488321,-0.18781590625,-0.6127234441718218,0.2420657513229897,0.2420657513229897,-0.3706576928488321
5020,2021,15,SEA,LA,10,20,19,80.0,-0.39675215,1.0,0.12300060215011091,-0.02088169210526316,0.16957518009290087,-0.04657457794278996,0.04657457794278996,0.12300060215011091
5021,2021,15,SF,ATL,31,13,32,162.0,4.521546,3.0,1.0538584373337718,0.1412983125,0.9295942998159613,0.12426413751781051,0.12426413751781051,1.0538584373337718
5023,2021,15,TB,NO,0,9,21,118.0,-5.605545,0.0,-0.8628374841950879,-0.2669307142857143,-0.9834767124721432,0.12063922827705531,0.12063922827705531,-0.8628374841950879
5024,2021,15,TEN,PIT,13,19,42,201.0,0.21289822,1.0,0.23838560044207455,0.005069005238095238,0.2911871272568162,-0.05280152681474168,0.05280152681474168,0.23838560044207455
5025,2021,15,WAS,PHI,17,27,21,63.0,-4.258225,2.0,-0.6078380229485896,-0.20277261904761906,-0.6828146229337453,0.07497659998515571,0.07497659998515571,-0.6078380229485896
5026,2021,16,ARI,IND,16,22,21,133.0,7.5672493,1.0,1.630301079480168,0.3603452047619048,1.9561069493880667,-0.3258058699078987,0.3258058699078987,1.630301079480168
5027,2021,16,ATL,DET,20,16,17,48.0,-1.9825095,1.0,-0.1771265168102512,-0.11661820588235294,-0.2790718717018993,0.10194535489164808,0.10194535489164808,-0.1771265168102512
5028,2021,16,BAL,CIN,21,41,16,39.0,-8.680978,1.0,-1.4449068946541492,-0.542561125,-2.275154947590276,0.8302480529361269,0.8302480529361269,-1.4449068946541492
5029,2021,16,BUF,NE,33,21,26,115.0,2.302785,1.0,0.6339263798902973,0.08856865384615385,0.6824889377774338,-0.04856255788713648,0.04856255788713648,0.6339263798902973
5030,2021,16,CAR,TB,6,32,15,67.0,-1.0261463,0.0,0.0038788128486102707,-0.06840975333333334,-0.05315409744424725,0.057032910292857515,0.057032910292857515,0.0038788128486102707
5032,2021,16,CHI,SEA,25,24,29,89.0,-0.45309365,2.0,0.11233717241862945,-0.015623918965517241,0.19421451909834297,-0.08187734667971353,0.08187734667971353,0.11233717241862945
5033,2021,16,CIN,BAL,41,21,20,78.0,1.978016,1.0,0.5724592302676655,0.0989008,0.7309081534742702,-0.15844892320660464,0.15844892320660464,0.5724592302676655
5034,2021,16,CLE,GB,22,24,24,220.0,11.914417,1.0,2.4530643587665883,0.49643404166666666,2.5938558400742844,-0.14079148130769603,0.14079148130769603,2.4530643587665883
5035,2021,16,DAL,WAS,56,14,27,110.0,-0.25311965,1.0,0.15018509441437455,-0.009374801851851852,0.22349956258649784,-0.07331446817212328,0.07331446817212328,0.15018509441437455
5037,2021,16,DEN,LV,13,17,16,18.0,-7.8811836,1.0,-1.2935344359153444,-0.492573975,-2.040901718698509,0.7473672827831646,0.7473672827831646,-1.2935344359153444
5038,2021,16,DET,ATL,16,20,33,130.0,0.8377289,0.0,0.35664368817942227,0.025385724242424242,0.3863967366714518,-0.029753048492029532,0.029753048492029532,0.35664368817942227
5040,2021,16,GB,CLE,24,22,23,110.0,3.5515501,0.0,0.8702729254202602,0.15441522173913044,0.9910636642895623,-0.12079073886930203,0.12079073886930203,0.8702729254202602
5041,2021,16,HOU,LAC,41,29,35,190.0,3.7759573,2.0,0.9127451778174897,0.10788449428571428,0.7730081610523196,0.13973701676517003,0.13973701676517003,0.9127451778174897
5042,2021,16,IND,ARI,22,16,32,127.0,-4.5176687,0.0,-0.6569414309910724,-0.141177146875,-0.3941616742949648,-0.2627797566961076,0.2627797566961076,-0.6569414309910724
5043,2021,16,JAX,NYJ,21,26,31,133.0,2.3851414,1.0,0.6495134992310635,0.07694004516129033,0.6279941499780068,0.021519349253056652,0.021519349253056652,0.6495134992310635
5044,2021,16,KC,PIT,36,10,35,127.0,-0.7293584,1.0,0.060050141563748216,-0.020838811428571427,0.1697761304765915,-0.1097259889128433,0.1097259889128433,0.060050141563748216
5045,2021,16,LA,MIN,30,23,32,160.0,6.86133,1.0,1.4966958177876932,0.2144165625,1.2722460843929067,0.22444973339478658,0.22444973339478658,1.4966958177876932
5046,2021,16,LAC,HOU,29,41,22,89.0,-6.08429,2.0,-0.9534467804828702,-0.27655863636363637,-1.0285957447488698,0.0751489642659996,0.0751489642659996,-0.9534467804828702
5047,2021,16,LV,DEN,17,13,36,164.0,-0.5941125,1.0,0.08564735056814048,-0.016503125,0.19009432315921237,-0.1044469725910719,0.1044469725910719,0.08564735056814048
5048,2021,16,MIA,NO,20,3,30,86.0,-9.516014,0.0,-1.602949327128566,-0.3172004666666667,-1.2190542921266685,-0.3838950350018975,0.3838950350018975,-1.602949327128566
5049,2021,16,MIN,LA,23,30,22,66.0,-6.907824,1.0,-1.1093122959641026,-0.313992,-1.2040185544129105,0.09470625844880787,0.09470625844880787,-1.1093122959641026
5050,2021,16,NE,BUF,21,33,27,149.0,8.657489,3.0,1.8366444397283228,0.32064774074074076,1.7700739563934185,0.06657048333490434,0.06657048333490434,1.8366444397283228
5051,2021,16,NO,MIA,3,20,23,83.0,-4.858361,0.0,-0.7214222914776907,-0.21123308695652177,-0.7224626509888682,0.0010403595111775354,0.0010403595111775354,-0.7214222914776907
5052,2021,16,NYG,PHI,10,34,27,84.0,-6.1529727,0.0,-0.966445957736199,-0.22788787777777778,-0.8005114800658648,-0.1659344776703342,0.1659344776703342,-0.966445957736199
5054,2021,16,NYJ,JAX,26,21,36,273.0,9.320007,1.0,1.9620353884755453,0.2588890833333333,1.4806562778559214,0.4813791106196239,0.4813791106196239,1.9620353884755453
5055,2021,16,PHI,NYG,34,10,30,130.0,0.04164433,1.0,0.20597336750085263,0.0013881443333333334,0.2739376230934073,-0.06796425559255467,0.06796425559255467,0.20597336750085263
5056,2021,16,PIT,KC,10,36,25,130.0,-1.6004478,0.0,-0.10481590933547068,-0.064017912,-0.03257274777510909,-0.07224316156036159,0.07224316156036159,-0.10481590933547068
5058,2021,16,SEA,CHI,24,25,24,170.0,6.3481717,1.0,1.3995733153130254,0.26450715416666665,1.5069840687552023,-0.10741075344217688,0.10741075344217688,1.3995733153130254
5059,2021,16,SF,TEN,17,20,21,83.0,1.0946666,1.0,0.4052728001008028,0.052126980952380955,0.5117134576473625,-0.10644065754655974,0.10644065754655974,0.4052728001008028
5060,2021,16,TB,CAR,32,6,31,159.0,2.592092,2.0,0.6886818419444795,0.08361587096774194,0.6592788651634149,0.029402976781064516,0.029402976781064516,0.6886818419444795
5062,2021,16,TEN,SF,20,17,24,90.0,-3.6882973,1.0,-0.4999711045851301,-0.15367905416666666,-0.45274897423861926,-0.04722213034651085,0.04722213034651085,-0.4999711045851301
5064,2021,16,WAS,DAL,14,56,19,86.0,-0.9593995,0.0,0.01651159350942417,-0.05049471052631579,0.030800611381482785,-0.014289017872058614,0.014289017872058614,0.01651159350942417
5066,2021,17,ARI,DAL,25,22,29,130.0,-1.7754598,0.0,-0.13793941801319548,-0.06122275172413793,-0.019473874966983558,-0.11846554304621193,0.11846554304621193,-0.13793941801319548
5068,2021,17,ATL,BUF,15,29,22,96.0,-1.020007,1.0,0.0050407626396254636,-0.04636395454545455,0.0501584448703039,-0.04511768223067844,0.04511768223067844,0.0050407626396254636
5069,2021,17,BAL,LA,19,20,32,165.0,1.5435841,0.0,0.4902368180357588,0.048237003125,0.4934839753427828,-0.003247157307024018,0.003247157307024018,0.4902368180357588
5070,2021,17,BUF,ATL,29,15,41,236.0,13.631232,4.0,2.7779960008856897,0.3324690731707317,1.8254718994953625,0.9525241013903272,0.9525241013903272,2.7779960008856897
5071,2021,17,CAR,NO,10,18,26,88.0,-1.6543018,1.0,-0.11500854433381476,-0.06362699230769231,-0.030740792959512445,-0.08426775137430231,0.08426775137430231,-0.11500854433381476
5072,2021,17,CHI,NYG,29,3,27,87.0,-2.5539544,2.0,-0.2852805868396868,-0.0945909037037037,-0.1758460094728415,-0.10943457736684531,0.10943457736684531,-0.2852805868396868
5074,2021,17,CIN,KC,34,31,18,60.0,-2.3785932,0.0,-0.2520909870983192,-0.13214406666666667,-0.35183023100123034,0.09973924390291117,0.09973924390291117,-0.2520909870983192
5075,2021,17,CLE,PIT,14,26,20,93.0,-0.5737559,0.0,0.08950012647350111,-0.028687795,0.1329936824849461,-0.043493556011445,0.043493556011445,0.08950012647350111
5076,2021,17,DAL,ARI,22,25,17,45.0,-9.8936,0.0,-1.674412844759285,-0.5819764705882352,-2.459865857732763,0.7854530129734778,0.7854530129734778,-1.674412844759285
5078,2021,17,DEN,LAC,13,34,27,83.0,-4.679476,0.0,-0.687565762497879,-0.17331392592592593,-0.5447632640807538,-0.14280249841712522,0.14280249841712522,-0.687565762497879
5081,2021,17,DET,SEA,29,51,22,95.0,-5.4593964,2.0,-0.835176784241157,-0.24815438181818184,-0.895485768654286,0.06030898441312893,0.06030898441312893,-0.835176784241157
5082,2021,17,GB,MIN,37,10,31,175.0,7.0765724,2.0,1.5374335015134621,0.22827652903225806,1.3371976151865863,0.20023588632687583,0.20023588632687583,1.5374335015134621
5084,2021,17,HOU,SF,7,23,27,86.0,-2.8458998,0.0,-0.34053540359694834,-0.1054036962962963,-0.22651766365100132,-0.11401773994594702,0.11401773994594702,-0.34053540359694834
5085,2021,17,IND,LV,20,23,26,122.0,4.433502,1.0,1.0371948588476019,0.1705193076923077,1.066531742243243,-0.02933688339564111,0.02933688339564111,1.0371948588476019
5086,2021,17,JAX,NE,10,50,17,80.0,0.5826505,0.0,0.3083664752117391,0.03427355882352941,0.4280475198923354,-0.11968104468059632,0.11968104468059632,0.3083664752117391
5087,2021,17,KC,CIN,31,34,23,155.0,9.861714,2.0,2.0645611382257583,0.42877017391304345,2.2767647576542673,-0.21220361942850907,0.21220361942850907,2.0645611382257583
5088,2021,17,LA,BAL,20,19,19,74.0,-0.9506759,1.0,0.018162658809523582,-0.05003557368421053,0.032952250107962024,-0.014789591298438442,0.014789591298438442,0.018162658809523582
5089,2021,17,LAC,DEN,34,13,33,106.0,-5.6175804,1.0,-0.8651153547201942,-0.17022970909090906,-0.5303097944949694,-0.3348055602252248,0.3348055602252248,-0.8651153547201942
5090,2021,17,LV,IND,23,20,27,85.0,-0.46948227,1.0,0.10923539313043244,-0.01738823222222222,0.18594647266721637,-0.07671107953678392,0.07671107953678392,0.10923539313043244
5092,2021,17,MIA,TEN,3,34,16,74.0,-5.41588,0.0,-0.8269406869848356,-0.3384925,-1.318834486796788,0.49189379981195247,0.49189379981195247,-0.8269406869848356
5094,2021,17,MIN,GB,10,37,11,27.0,-1.9023763,0.0,-0.1619601696707759,-0.1729433,-0.5430264113124094,0.3810662416416335,0.3810662416416335,-0.1619601696707759
5096,2021,17,NE,JAX,50,10,36,182.0,7.1476493,4.0,1.550885815148732,0.1985458138888889,1.1978714879799826,0.35301432716874936,0.35301432716874936,1.550885815148732
5098,2021,17,NO,CAR,18,10,26,76.0,-8.27819,0.0,-1.3686735402939718,-0.3183919230769231,-1.2246377773060868,-0.144035762987885,0.144035762987885,-1.3686735402939718
5099,2021,17,NYG,CHI,3,29,40,161.0,-1.8407925,0.0,-0.15030456014853016,-0.0460198125,0.05177118705194749,-0.20207574720047766,0.20207574720047766,-0.15030456014853016
5100,2021,17,NYJ,TB,24,28,26,150.0,-0.29698682,2.0,0.14188260894959367,-0.01142257,0.2139031702991716,-0.07202056134957793,0.07202056134957793,0.14188260894959367
5101,2021,17,PHI,WAS,20,16,33,119.0,2.114985,2.0,0.598382560439764,0.06409045454545455,0.5677775124682292,0.03060504797153485,0.03060504797153485,0.598382560439764
5102,2021,17,PIT,CLE,26,14,30,191.0,10.311409,1.0,2.1496723090873533,0.3437136333333333,1.8781669326300214,0.27150537645733186,0.27150537645733186,2.1496723090873533
5103,2021,17,SEA,DET,51,29,39,266.0,13.109429,2.0,2.679237366057433,0.33613920512820517,1.8426711249262386,0.8365662411311943,0.8365662411311943,2.679237366057433
5104,2021,17,SF,HOU,23,7,37,175.0,-6.5310125,0.0,-1.0379953634673793,-0.17651385135135136,-0.5597589752408975,-0.47823638822648185,0.47823638822648185,-1.0379953634673793
5105,2021,17,TB,NYJ,28,24,22,64.0,-4.1335626,0.0,-0.5842438917565227,-0.18788920909090912,-0.6130669609990445,0.02882306924252176,0.02882306924252176,-0.5842438917565227
5106,2021,17,TEN,MIA,34,3,40,198.0,2.1731193,2.0,0.6093853030546903,0.054327982500000004,0.5220279428565721,0.08735736019811824,0.08735736019811824,0.6093853030546903
5107,2021,17,WAS,PHI,16,20,22,94.0,2.9477968,1.0,0.7560040314486756,0.13399076363636364,0.8953491604833292,-0.13934512903465368,0.13934512903465368,0.7560040314486756
5108,2021,18,ARI,SEA,30,38,28,118.0,1.9101728,1.0,0.5596189403222641,0.06822045714285714,0.5871318153995413,-0.027512875077277177,0.027512875077277177,0.5596189403222641
5109,2021,18,ATL,NO,20,30,12,62.0,1.0377456,1.0,0.3944996917571191,0.08647880000000001,0.6726953205903484,-0.27819562883322935,0.27819562883322935,0.3944996917571191
5110,2021,18,BAL,PIT,13,16,36,249.0,0.4019989,1.0,0.27417559207089803,0.01116663611111111,0.31976226547922126,-0.04558667340832323,0.04558667340832323,0.27417559207089803
5112,2021,18,BUF,NYJ,27,10,30,173.0,2.4807343,1.0,0.6676058143447635,0.08269114333333333,0.6549453427640451,0.012660471580718369,0.012660471580718369,0.6676058143447635
5114,2021,18,CAR,TB,17,41,25,111.0,-6.963581,0.0,-1.1198651007623102,-0.27854323999999997,-1.0378961311459443,-0.0819689696163659,0.0819689696163659,-1.1198651007623102
5116,2021,18,CHI,MIN,17,31,25,90.0,-1.2243116,0.0,-0.03362678696268234,-0.048972464,0.037934268010411415,-0.07156105497309376,0.07156105497309376,-0.03362678696268234
5117,2021,18,CIN,CLE,16,21,18,79.0,1.7667625,0.0,0.5324765025664238,0.09815347222222222,0.7274059745145784,-0.1949294719481547,0.1949294719481547,0.5324765025664238
5118,2021,18,CLE,CIN,21,16,40,206.0,4.2627907,1.0,1.0048853187764313,0.1065697675,0.766846997740067,0.23803832103636424,0.23803832103636424,1.0048853187764313
5119,2021,18,DAL,PHI,51,26,29,175.0,11.447445,2.0,2.3646832700740728,0.3947394827586207,2.1172877863858104,0.24739548368826236,0.24739548368826236,2.3646832700740728
5121,2021,18,DEN,KC,24,28,28,191.0,-1.7519691,3.0,-0.1334934691337139,-0.062570325,-0.02578896576609784,-0.10770450336761607,0.10770450336761607,-0.1334934691337139
5123,2021,18,DET,GB,37,30,25,100.0,-2.2799969,1.0,-0.23343023584331063,-0.091199876,-0.15995474163992793,-0.0734754942033827,0.0734754942033827,-0.23343023584331063
5126,2021,18,GB,DET,30,37,27,125.0,4.592978,1.0,1.0673779586915486,0.1701102962962963,1.0646150048383458,0.0027629538532027986,0.0027629538532027986,1.0673779586915486
5128,2021,18,HOU,TEN,25,28,20,66.0,-0.49261677,0.0,0.10485686016409401,-0.0246308385,0.15200567175815818,-0.04714881159406417,0.04714881159406417,0.10485686016409401
5129,2021,18,IND,JAX,11,26,18,94.0,-4.955519,0.0,-0.7398108240132333,-0.2753066111111111,-1.022728417684653,0.28291759367141966,0.28291759367141966,-0.7398108240132333
5130,2021,18,JAX,IND,26,11,28,105.0,-2.3831742,0.0,-0.2529580064641493,-0.08511336428571428,-0.13143171078581853,-0.12152629567833076,0.12152629567833076,-0.2529580064641493
5131,2021,18,KC,DEN,28,24,27,141.0,5.008468,0.0,1.1460153471021028,0.1854988148148148,1.1367297413421016,0.009285605760001259,0.009285605760001259,1.1460153471021028
5132,2021,18,LA,SF,24,27,27,64.0,-9.959539,0.0,-1.6868927377877658,-0.3688718148148148,-1.4612001265039902,-0.2256926112837756,0.2256926112837756,-1.6868927377877658
5133,2021,18,LAC,LV,32,35,21,85.0,-5.043431,1.0,-0.7564494196231123,-0.24016338095238096,-0.858037789425809,0.1015883698026967,0.1015883698026967,-0.7564494196231123
5134,2021,18,LV,LAC,35,32,33,175.0,0.21515167,1.0,0.23881209788584878,0.0065197475757575755,0.29798569602673797,-0.05917359814088918,0.05917359814088918,0.23881209788584878
5136,2021,18,MIA,NE,33,24,43,195.0,3.6101482,1.0,0.881363448777791,0.08395693488372093,0.6608771824024764,0.22048626637531465,0.22048626637531465,0.881363448777791
5137,2021,18,MIN,CHI,31,17,21,105.0,-3.4128857,0.0,-0.4478455444947016,-0.16251836666666666,-0.49417236993748104,0.04632682544277944,0.04632682544277944,-0.4478455444947016
5138,2021,18,NE,MIA,24,33,27,134.0,1.7115656,2.0,0.5220297046546605,0.06339131851851852,0.5645011730141029,-0.04247146835944238,0.04247146835944238,0.5220297046546605
5139,2021,18,NO,ATL,30,20,45,196.0,-2.447577,0.0,-0.26514715180658166,-0.0543906,0.012543425512394952,-0.2776905773189766,0.2776905773189766,-0.26514715180658166
5141,2021,18,NYG,WAS,7,22,25,94.0,-7.4712157,0.0,-1.2159421834227233,-0.298848628,-1.1330526404268326,-0.08288954299589069,0.08288954299589069,-1.2159421834227233
5142,2021,18,NYJ,BUF,10,27,17,48.0,-5.6398015,0.0,-0.8693210137531666,-0.3317530294117647,-1.287251515046744,0.41793050129357745,0.41793050129357745,-0.8693210137531666
5143,2021,18,PHI,DAL,26,51,32,150.0,5.115087,1.0,1.1661945083693892,0.15984646875,1.0165159485107063,0.14967855985868295,0.14967855985868295,1.1661945083693892
5145,2021,18,PIT,BAL,16,13,27,83.0,-7.422795,0.0,-1.2067778776800797,-0.2749183333333333,-1.0209088435910836,-0.18586903408899613,0.18586903408899613,-1.2067778776800797
