,season,week,team,opponent,score,opponent_score,special_teams_epa,special_teams_epa_standardized,special_teams_value
233,2014,7,KC,LAC,23,20,-2.5089166,-0.5262762562776483,-0.5262762562776483
234,2014,7,LA,SEA,28,26,7.0505133,1.4789322787213284,1.4789322787213284
236,2014,7,LAC,KC,20,23,2.5089166,0.5262762562776483,0.5262762562776483
237,2014,7,LV,ARI,13,24,-0.5549673,-0.11641124818597579,-0.11641124818597579
238,2014,7,MIA,CHI,27,14,-9.449959,-1.9822456611340802,-1.9822456611340802
239,2014,7,MIN,BUF,16,17,3.9736948,0.833531582091632,0.833531582091632
240,2014,7,NE,NYJ,27,25,2.2435155,0.47060509633555625,0.47060509633555625
241,2014,7,NO,DET,23,24,3.657645,0.7672362315242598,0.7672362315242598
242,2014,7,NYG,DAL,21,31,0.7141738,0.14980677866916017,0.14980677866916017
243,2014,7,NYJ,NE,25,27,-2.2435155,-0.47060509633555625,-0.47060509633555625
244,2014,7,PIT,HOU,30,23,2.1174858,0.4441688095750496,0.4441688095750496
246,2014,7,SEA,LA,26,28,-7.0505133,-1.4789322787213284,-1.4789322787213284
247,2014,7,SF,DEN,17,42,0.69183093,0.14512008562480064,0.14512008562480064
249,2014,7,TEN,WAS,17,19,-4.656045,-0.9766629674578512,-0.9766629674578512
250,2014,7,WAS,TEN,19,17,4.656045,0.9766629674578512,0.9766629674578512
252,2014,8,ARI,PHI,24,20,-5.8294897,-1.2228074920167178,-1.2228074920167178
253,2014,8,ATL,DET,21,22,-1.0635706,-0.22309707451215083,-0.22309707451215083
254,2014,8,BAL,CIN,24,27,1.1534553,0.24195150092578274,0.24195150092578274
255,2014,8,BUF,NYJ,43,23,1.039104,0.21796490286011477,0.21796490286011477
256,2014,8,CAR,SEA,9,13,1.0833986,0.22725624250102427,0.22725624250102427
257,2014,8,CHI,NE,23,51,-7.0351787,-1.4757156569015697,-1.4757156569015697
259,2014,8,CIN,BAL,27,24,-1.1534553,-0.24195150092578274,-0.24195150092578274
260,2014,8,CLE,LV,23,13,1.2934949,0.27132653731344875,0.27132653731344875
261,2014,8,DAL,WAS,17,20,0.4314515,0.09050228301147027,0.09050228301147027
263,2014,8,DEN,LAC,35,21,-4.0388365,-0.8471958585381116,-0.8471958585381116
264,2014,8,DET,ATL,22,21,1.0635706,0.22309707451215083,0.22309707451215083
265,2014,8,GB,NO,23,44,-4.1132946,-0.8628143649952599,-0.8628143649952599
267,2014,8,HOU,TEN,30,16,-3.4414754,-0.721891986996946,-0.721891986996946
268,2014,8,IND,PIT,34,51,4.9903555,1.046788725474004,1.046788725474004
269,2014,8,JAX,MIA,13,27,-5.7818666,-1.2128179583748517,-1.2128179583748517
270,2014,8,KC,LA,34,7,7.313901,1.5341811031364487,1.5341811031364487
271,2014,8,LA,KC,7,34,-7.313901,-1.5341811031364487,-1.5341811031364487
272,2014,8,LAC,DEN,21,35,4.0388365,0.8471958585381116,0.8471958585381116
273,2014,8,LV,CLE,13,23,-1.2934949,-0.27132653731344875,-0.27132653731344875
276,2014,8,MIA,JAX,27,13,5.7818666,1.2128179583748517,1.2128179583748517
277,2014,8,MIN,TB,19,13,-7.8518434,-1.647021168192821,-1.647021168192821
278,2014,8,NE,CHI,51,23,7.0351787,1.4757156569015697,1.4757156569015697
280,2014,8,NO,GB,44,23,4.1132946,0.8628143649952599,0.8628143649952599
281,2014,8,NYJ,BUF,23,43,-1.039104,-0.21796490286011477,-0.21796490286011477
283,2014,8,PHI,ARI,20,24,5.8294897,1.2228074920167178,1.2228074920167178
284,2014,8,PIT,IND,51,34,-4.9903555,-1.046788725474004,-1.046788725474004
285,2014,8,SEA,CAR,13,9,-1.0833986,-0.22725624250102427,-0.22725624250102427
286,2014,8,TB,MIN,13,19,7.8518434,1.647021168192821,1.647021168192821
287,2014,8,TEN,HOU,16,30,3.4414754,0.721891986996946,0.721891986996946
288,2014,8,WAS,DAL,20,17,-0.4314515,-0.09050228301147027,-0.09050228301147027
289,2014,9,ARI,DAL,28,17,-0.14097953,-0.02957219831866168,-0.02957219831866168
290,2014,9,BAL,PIT,23,43,9.290981,1.948898061349174,1.948898061349174
291,2014,9,CAR,NO,10,28,1.2626297,0.2648521802522133,0.2648521802522133
292,2014,9,CIN,JAX,33,23,3.6980276,0.7757069808296604,0.7757069808296604
293,2014,9,CLE,TB,22,17,10.834969,2.2727686214058984,2.2727686214058984
294,2014,9,DAL,ARI,17,28,0.14097953,0.02957219831866169,0.02957219831866169
295,2014,9,DEN,NE,21,43,-10.8294735,-2.2716158723801345,-2.2716158723801345
296,2014,9,HOU,PHI,21,31,-5.3848634,-1.1295416319213356,-1.1295416319213356
297,2014,9,IND,NYG,40,24,6.567757,1.3776681800030015,1.3776681800030015
298,2014,9,JAX,CIN,23,33,-3.6980276,-0.7757069808296604,-0.7757069808296604
299,2014,9,KC,NYJ,24,10,-2.8469486,-0.5971826449005487,-0.5971826449005487
300,2014,9,LA,SF,13,10,7.0586586,1.4806408560372337,1.4806408560372337
301,2014,9,LAC,MIA,0,37,-2.3736231,-0.4978967730063829,-0.4978967730063829
303,2014,9,LV,SEA,24,30,5.128845,1.0758386092340952,1.0758386092340952
304,2014,9,MIA,LAC,37,0,2.3736231,0.4978967730063829,0.4978967730063829
307,2014,9,MIN,WAS,29,26,-2.3959289,-0.5025756901602165,-0.5025756901602165
308,2014,9,NE,DEN,43,21,10.8294735,2.2716158723801345,2.2716158723801345
309,2014,9,NO,CAR,28,10,-1.2626297,-0.2648521802522133,-0.2648521802522133
310,2014,9,NYG,IND,24,40,-6.567757,-1.3776681800030015,-1.3776681800030015
311,2014,9,NYJ,KC,10,24,2.8469486,0.5971826449005487,0.5971826449005487
313,2014,9,PHI,HOU,31,21,5.3848634,1.1295416319213356,1.1295416319213356
315,2014,9,PIT,BAL,43,23,-9.290981,-1.948898061349174,-1.948898061349174
317,2014,9,SEA,LV,30,24,-5.128845,-1.0758386092340952,-1.0758386092340952
318,2014,9,SF,LA,10,13,-7.0586586,-1.4806408560372337,-1.4806408560372337
319,2014,9,TB,CLE,17,22,-10.834969,-2.2727686214058984,-2.2727686214058984
320,2014,9,WAS,MIN,26,29,2.3959289,0.5025756901602165,0.5025756901602165
321,2014,10,ARI,LA,31,14,1.0474181,0.21970888806166272,0.21970888806166272
323,2014,10,ATL,TB,27,17,1.8539722,0.3888935760793465,0.3888935760793465
324,2014,10,BAL,TEN,21,7,-0.8880248,-0.18627417397043303,-0.18627417397043303
325,2014,10,BUF,KC,13,17,-1.7526078,-0.36763114075095416,-0.36763114075095416
326,2014,10,CAR,PHI,21,45,0.3798923,0.07968710376132282,0.07968710376132282
327,2014,10,CHI,GB,14,55,3.7780688,0.7924966114949324,0.7924966114949324
329,2014,10,CIN,CLE,3,24,15.006948,3.147892764388159,3.147892764388159
331,2014,10,CLE,CIN,24,3,-15.006948,-3.147892764388159,-3.147892764388159
332,2014,10,DAL,JAX,31,17,4.4807835,0.9398997023538598,0.9398997023538598
334,2014,10,DEN,LV,41,17,4.198834,0.8807573110446568,0.8807573110446568
336,2014,10,DET,MIA,20,16,-11.581028,-2.429263714739111,-2.429263714739111
338,2014,10,GB,CHI,55,14,-3.7780688,-0.7924966114949324,-0.7924966114949324
340,2014,10,JAX,DAL,17,31,-4.4807835,-0.9398997023538598,-0.9398997023538598
341,2014,10,KC,BUF,17,13,1.7526078,0.36763114075095416,0.36763114075095416
342,2014,10,LA,ARI,14,31,-1.0474181,-0.21970888806166272,-0.21970888806166272
343,2014,10,LV,DEN,17,41,-4.198834,-0.8807573110446568,-0.8807573110446568
344,2014,10,MIA,DET,16,20,11.581028,2.429263714739111,2.429263714739111
345,2014,10,NO,SF,24,27,-2.5173497,-0.5280452031995249,-0.5280452031995249
346,2014,10,NYG,SEA,17,38,-1.1781521,-0.24713195987210154,-0.24713195987210154
347,2014,10,NYJ,PIT,20,13,4.54021,0.9523651449850272,0.9523651449850272
348,2014,10,PHI,CAR,45,21,-0.3798923,-0.07968710376132282,-0.07968710376132282
350,2014,10,PIT,NYJ,13,20,-4.54021,-0.9523651449850272,-0.9523651449850272
351,2014,10,SEA,NYG,38,17,1.1781521,0.24713195987210154,0.24713195987210154
352,2014,10,SF,NO,27,24,2.5173497,0.5280452031995249,0.5280452031995249
353,2014,10,TB,ATL,17,27,-1.8539722,-0.3888935760793465,-0.3888935760793465
354,2014,10,TEN,BAL,7,21,0.8880248,0.18627417397043303,0.18627417397043303
355,2014,11,ARI,DET,14,6,-0.5757437,-0.12076935479299768,-0.12076935479299768
356,2014,11,ATL,CAR,19,17,6.13509,1.2869109308481745,1.2869109308481745
357,2014,11,BUF,MIA,9,22,2.9026248,0.6088614157691242,0.6088614157691242
358,2014,11,CAR,ATL,17,19,-6.13509,-1.2869109308481745,-1.2869109308481745
359,2014,11,CHI,MIN,21,13,-2.3040946,-0.4833123110579066,-0.4833123110579066
360,2014,11,CIN,NO,27,10,2.354153,0.49381267896461545,0.49381267896461545
361,2014,11,CLE,HOU,7,23,-0.8628979,-0.18100349623492645,-0.18100349623492645
362,2014,11,DEN,LA,7,22,-8.734092,-1.8320837128442442,-1.8320837128442442
363,2014,11,DET,ARI,6,14,0.5757437,0.12076935479299768,0.12076935479299768
364,2014,11,GB,PHI,53,20,-6.764703,-1.4189800369092285,-1.4189800369092285
366,2014,11,HOU,CLE,23,7,0.8628979,0.18100349623492645,0.18100349623492645
367,2014,11,IND,NE,20,42,7.0652065,1.4820143589661396,1.4820143589661396
368,2014,11,KC,SEA,24,20,1.5781815,0.3310430691664455,0.3310430691664455
369,2014,11,LA,DEN,22,7,8.734092,1.8320837128442442,1.8320837128442442
370,2014,11,LAC,LV,13,6,1.0063729,0.2110991502193736,0.2110991502193736
371,2014,11,LV,LAC,6,13,-1.0063729,-0.2110991502193736,-0.2110991502193736
372,2014,11,MIA,BUF,22,9,-2.9026248,-0.6088614157691242,-0.6088614157691242
373,2014,11,MIN,CHI,13,21,2.3040946,0.4833123110579066,0.4833123110579066
374,2014,11,NE,IND,42,20,-7.0652065,-1.4820143589661396,-1.4820143589661396
375,2014,11,NO,CIN,10,27,-2.354153,-0.49381267896461545,-0.49381267896461545
376,2014,11,NYG,SF,10,16,7.6353836,1.6016160506298824,1.6016160506298824
377,2014,11,PHI,GB,20,53,6.764703,1.4189800369092285,1.4189800369092285
378,2014,11,PIT,TEN,27,24,0.38744807,0.08127201987567072,0.08127201987567072
379,2014,11,SEA,KC,20,24,-1.5781815,-0.3310430691664455,-0.3310430691664455
380,2014,11,SF,NYG,16,10,-7.6353836,-1.6016160506298824,-1.6016160506298824
382,2014,11,TB,WAS,27,7,2.5131915,0.5271729693720418,0.5271729693720418
383,2014,11,TEN,PIT,24,27,-0.38744807,-0.08127201987567072,-0.08127201987567072
384,2014,11,WAS,TB,7,27,-2.5131915,-0.5271729693720418,-0.5271729693720418
385,2014,12,ARI,SEA,3,19,-14.712313,-3.0860894327156894,-3.0860894327156894
386,2014,12,ATL,CLE,24,26,0.9261496,0.19427132182912793,0.19427132182912793
387,2014,12,BAL,NO,34,27,2.9471307,0.6181970781957937,0.6181970781957937
388,2014,12,BUF,NYJ,38,3,5.1313753,1.07636937092273,1.07636937092273
389,2014,12,CHI,TB,21,13,-1.272039,-0.26682589718572686,-0.26682589718572686
390,2014,12,CIN,HOU,22,13,2.7378707,0.5743022076414435,0.5743022076414435
391,2014,12,CLE,ATL,26,24,-0.9261496,-0.19427132182912793,-0.19427132182912793
393,2014,12,DAL,NYG,31,28,2.6707952,0.560232292751506,0.560232292751506
394,2014,12,DEN,MIA,39,36,-7.030937,-1.4748259079173853,-1.4748259079173853
395,2014,12,DET,NE,9,34,-5.1520004,-1.080695740485334,-1.080695740485334
396,2014,12,GB,MIN,24,21,-6.7033677,-1.4061141998934958,-1.4061141998934958
397,2014,12,HOU,CIN,13,22,-2.7378707,-0.5743022076414435,-0.5743022076414435
398,2014,12,IND,JAX,23,3,3.2045922,0.6722028089385484,0.6722028089385484
399,2014,12,JAX,IND,3,23,-3.2045922,-0.6722028089385484,-0.6722028089385484
400,2014,12,KC,LV,20,24,8.261483,1.7329481356779395,1.7329481356779395
401,2014,12,LA,LAC,24,27,5.3101306,1.1138655037450755,1.1138655037450755
403,2014,12,LAC,LA,27,24,-5.3101306,-1.1138655037450755,-1.1138655037450755
404,2014,12,LV,KC,24,20,-8.261483,-1.7329481356779395,-1.7329481356779395
405,2014,12,MIA,DEN,36,39,7.030937,1.4748259079173853,1.4748259079173853
406,2014,12,MIN,GB,21,24,6.7033677,1.4061141998934958,1.4061141998934958
407,2014,12,NE,DET,34,9,5.1520004,1.080695740485334,1.080695740485334
408,2014,12,NO,BAL,27,34,-2.9471307,-0.6181970781957937,-0.6181970781957937
409,2014,12,NYG,DAL,28,31,-2.6707952,-0.560232292751506,-0.560232292751506
410,2014,12,NYJ,BUF,3,38,-5.1313753,-1.07636937092273,-1.07636937092273
412,2014,12,PHI,TEN,43,24,8.453473,1.7732204103493039,1.7732204103493039
413,2014,12,SEA,ARI,19,3,14.712313,3.0860894327156894,3.0860894327156894
414,2014,12,SF,WAS,17,13,-2.6388795,-0.5535375803356047,-0.5535375803356047
415,2014,12,TB,CHI,13,21,1.272039,0.26682589718572686,0.26682589718572686
416,2014,12,TEN,PHI,24,43,-8.453473,-1.7732204103493039,-1.7732204103493039
417,2014,12,WAS,SF,13,17,2.6388795,0.5535375803356047,0.5535375803356047
419,2014,13,ARI,ATL,18,29,-3.4949179,-0.7331022116915884,-0.7331022116915884
420,2014,13,ATL,ARI,29,18,3.4949179,0.7331022116915884,0.7331022116915884
421,2014,13,BAL,LAC,33,34,5.5808296,1.170647963671445,1.170647963671445
422,2014,13,BUF,CLE,26,10,8.476818,1.7781173125431837,1.7781173125431837
423,2014,13,CAR,MIN,13,31,-16.433306,-3.4470889785435737,-3.4470889785435737
424,2014,13,CHI,DET,17,34,-0.8485154,-0.17798658915403215,-0.17798658915403215
425,2014,13,CIN,TB,14,13,-2.2608335,-0.47423776081161584,-0.47423776081161584
427,2014,13,CLE,BUF,10,26,-8.476818,-1.7781173125431837,-1.7781173125431837
429,2014,13,DAL,PHI,10,33,-0.3959426,-0.0830538524990581,-0.0830538524990581
430,2014,13,DEN,KC,29,16,1.3414607,0.2813879565146141,0.2813879565146141
431,2014,13,DET,CHI,34,17,0.8485154,0.17798658915403215,0.17798658915403215
432,2014,13,GB,NE,26,21,1.6785234,0.3520910224861319,0.3520910224861319
433,2014,13,HOU,TEN,45,21,-5.1537094,-1.08105422435123,-1.08105422435123
434,2014,13,IND,WAS,49,27,1.320359,0.2769616142132821,0.2769616142132821
435,2014,13,JAX,NYG,25,24,3.2753274,0.6870403911216513,0.6870403911216513
436,2014,13,KC,DEN,16,29,-1.3414607,-0.2813879565146141,-0.2813879565146141
437,2014,13,LA,LV,52,0,5.3524823,1.1227492961050902,1.1227492961050902
438,2014,13,LAC,BAL,34,33,-5.5808296,-1.170647963671445,-1.170647963671445
439,2014,13,LV,LA,0,52,-5.3524823,-1.1227492961050902,-1.1227492961050902
441,2014,13,MIA,NYJ,16,13,6.6980147,1.404991342003419,1.404991342003419
442,2014,13,MIN,CAR,31,13,16.433306,3.4470889785435737,3.4470889785435737
443,2014,13,NE,GB,21,26,-1.6785234,-0.3520910224861319,-0.3520910224861319
444,2014,13,NO,PIT,35,32,-1.0589552,-0.22212893733564051,-0.22212893733564051
445,2014,13,NYG,JAX,24,25,-3.2753274,-0.6870403911216513,-0.6870403911216513
446,2014,13,NYJ,MIA,13,16,-6.6980147,-1.404991342003419,-1.404991342003419
447,2014,13,PHI,DAL,33,10,0.3959426,0.0830538524990581,0.0830538524990581
448,2014,13,PIT,NO,32,35,1.0589552,0.22212893733564051,0.22212893733564051
449,2014,13,SEA,SF,19,3,3.7927856,0.7955836421313383,0.7955836421313383
450,2014,13,SF,SEA,3,19,-3.7927856,-0.7955836421313383,-0.7955836421313383
451,2014,13,TB,CIN,13,14,2.2608335,0.47423776081161584,0.47423776081161584
452,2014,13,TEN,HOU,21,45,5.1537094,1.08105422435123,1.08105422435123
454,2014,13,WAS,IND,27,49,-1.320359,-0.2769616142132821,-0.2769616142132821
455,2014,14,ARI,KC,17,14,-3.2576299,-0.6833281218316024,-0.6833281218316024
456,2014,14,ATL,GB,37,43,-4.0377054,-0.8469585963375763,-0.8469585963375763
457,2014,14,BAL,MIA,28,13,-5.02651,-1.0543725785632578,-1.0543725785632578
458,2014,14,BUF,DEN,17,24,-7.5902166,-1.592141714309858,-1.592141714309858
459,2014,14,CAR,NO,41,10,-0.6369281,-0.13360353866925492,-0.13360353866925492
460,2014,14,CHI,DAL,28,41,-3.6099634,-0.7572344267845852,-0.7572344267845852
461,2014,14,CIN,PIT,21,42,1.3838786,0.2902856351425763,0.2902856351425763
463,2014,14,CLE,IND,24,25,-4.2500997,-0.8915109250434056,-0.8915109250434056
464,2014,14,DAL,CHI,41,28,3.6099634,0.7572344267845852,0.7572344267845852
465,2014,14,DEN,BUF,24,17,7.5902166,1.592141714309858,1.592141714309858
466,2014,14,DET,TB,34,17,0.9682128,0.2030945977495224,0.2030945977495224
467,2014,14,GB,ATL,43,37,4.0377054,0.8469585963375763,0.8469585963375763
468,2014,14,HOU,JAX,27,13,0.082858324,0.017380557231818874,0.017380557231818874
469,2014,14,IND,CLE,25,24,4.2500997,0.8915109250434056,0.8915109250434056
470,2014,14,JAX,HOU,13,27,-0.082858324,-0.017380557231818868,-0.017380557231818868
472,2014,14,KC,ARI,14,17,3.2576299,0.6833281218316024,0.6833281218316024
473,2014,14,LA,WAS,24,0,1.3409023,0.2812708252151897,0.2812708252151897
475,2014,14,LAC,NE,14,23,-7.42293,-1.55705128301636,-1.55705128301636
476,2014,14,LV,SF,24,13,2.8476748,0.59733497432326,0.59733497432326
477,2014,14,MIA,BAL,13,28,5.02651,1.0543725785632578,1.0543725785632578
478,2014,14,MIN,NYJ,30,24,-12.523804,-2.627022629399095,-2.627022629399095
479,2014,14,NE,LAC,23,14,7.42293,1.55705128301636,1.55705128301636
480,2014,14,NO,CAR,10,41,0.6369281,0.13360353866925492,0.13360353866925492
481,2014,14,NYG,TEN,36,7,6.687729,1.4028337893413676,1.4028337893413676
483,2014,14,NYJ,MIN,24,30,12.523804,2.627022629399095,2.627022629399095
484,2014,14,PHI,SEA,14,24,6.5757713,1.3793492784503099,1.3793492784503099
485,2014,14,PIT,CIN,42,21,-1.3838786,-0.2902856351425763,-0.2902856351425763
486,2014,14,SEA,PHI,24,14,-6.5757713,-1.3793492784503099,-1.3793492784503099
487,2014,14,SF,LV,13,24,-2.8476748,-0.59733497432326,-0.59733497432326
488,2014,14,TB,DET,17,34,-0.9682128,-0.2030945977495224,-0.2030945977495224
489,2014,14,TEN,NYG,7,36,-6.687729,-1.4028337893413676,-1.4028337893413676
491,2014,14,WAS,LA,0,24,-1.3409023,-0.2812708252151897,-0.2812708252151897
493,2014,15,ARI,LA,12,6,-0.79419434,-0.1665920756441636,-0.1665920756441636
495,2014,15,ATL,PIT,20,27,-1.9036968,-0.3993239253117218,-0.3993239253117218
496,2014,15,BAL,JAX,20,12,-4.127236,-0.8657387459010538,-0.8657387459010538
497,2014,15,BUF,GB,21,13,13.884611,2.91246871137584,2.91246871137584
498,2014,15,CAR,TB,19,17,0.6204558,0.13014827021741307,0.13014827021741307
499,2014,15,CHI,NO,15,31,9.291782,1.9490660809960916,1.9490660809960916
500,2014,15,CIN,CLE,30,0,3.8373659,0.804934910877272,0.804934910877272
501,2014,15,CLE,CIN,0,30,-3.8373659,-0.804934910877272,-0.804934910877272
502,2014,15,DAL,PHI,38,27,1.2324148,0.2585142316508913,0.2585142316508913
503,2014,15,DEN,LAC,22,10,5.9990306,1.2583707905886765,1.2583707905886765
505,2014,15,DET,MIN,16,14,5.3320107,1.1184551250640864,1.1184551250640864
506,2014,15,GB,BUF,13,21,-13.884611,-2.91246871137584,-2.91246871137584
507,2014,15,HOU,IND,10,17,-1.4502434,-0.3042064719263159,-0.3042064719263159
509,2014,15,IND,HOU,17,10,1.4502434,0.3042064719263159,0.3042064719263159
510,2014,15,JAX,BAL,12,20,4.127236,0.8657387459010538,0.8657387459010538
512,2014,15,KC,LV,31,13,3.7994409,0.7969796735372465,0.7969796735372465
514,2014,15,LA,ARI,6,12,0.79419434,0.1665920756441636,0.1665920756441636
515,2014,15,LAC,DEN,10,22,-5.9990306,-1.2583707905886765,-1.2583707905886765
516,2014,15,LV,KC,13,31,-3.7994409,-0.7969796735372465,-0.7969796735372465
517,2014,15,MIA,NE,13,41,-7.5014267,-1.5735169357232492,-1.5735169357232492
518,2014,15,MIN,DET,14,16,-5.3320107,-1.1184551250640864,-1.1184551250640864
519,2014,15,NE,MIA,41,13,7.5014267,1.5735169357232492,1.5735169357232492
520,2014,15,NO,CHI,31,15,-9.291782,-1.9490660809960916,-1.9490660809960916
521,2014,15,NYG,WAS,24,13,4.1149774,0.8631673530874365,0.8631673530874365
522,2014,15,NYJ,TEN,16,11,-0.36456168,-0.07647131679573964,-0.07647131679573964
523,2014,15,PHI,DAL,27,38,-1.2324148,-0.2585142316508913,-0.2585142316508913
524,2014,15,PIT,ATL,27,20,1.9036968,0.3993239253117218,0.3993239253117218
525,2014,15,SEA,SF,17,7,2.9317393,0.6149685418742309,0.6149685418742309
526,2014,15,SF,SEA,7,17,-2.9317393,-0.6149685418742309,-0.6149685418742309
527,2014,15,TB,CAR,17,19,-0.6204558,-0.13014827021741307,-0.13014827021741307
528,2014,15,TEN,NYJ,11,16,0.36456168,0.07647131679573964,0.07647131679573964
530,2014,15,WAS,NYG,13,24,-4.1149774,-0.8631673530874365,-0.8631673530874365
532,2014,16,ARI,SEA,6,35,11.173784,2.343839253953314,2.343839253953314
534,2014,16,ATL,NO,30,14,-6.1036053,-1.2803066260075813,-1.2803066260075813
535,2014,16,BAL,HOU,13,25,1.0988932,0.23050642629769558,0.23050642629769558
536,2014,16,BUF,LV,24,26,-0.8931476,-0.1873487445662269,-0.1873487445662269
537,2014,16,CAR,CLE,17,13,-3.27602,-0.6871856725292109,-0.6871856725292109
538,2014,16,CHI,DET,14,20,5.4050016,1.133765868192948,1.133765868192948
539,2014,16,CIN,DEN,37,28,5.6956215,1.1947269830310354,1.1947269830310354
540,2014,16,CLE,CAR,13,17,3.27602,0.6871856725292109,0.6871856725292109
542,2014,16,DAL,IND,42,7,-0.450289,-0.09445368138702018,-0.09445368138702018
544,2014,16,DEN,CIN,28,37,-5.6956215,-1.1947269830310354,-1.1947269830310354
545,2014,16,DET,CHI,20,14,-5.4050016,-1.133765868192948,-1.133765868192948
546,2014,16,GB,TB,20,3,-5.4682374,-1.1470303585656936,-1.1470303585656936
547,2014,16,HOU,BAL,25,13,-1.0988932,-0.23050642629769558,-0.23050642629769558
549,2014,16,IND,DAL,7,42,0.450289,0.09445368138702018,0.09445368138702018
552,2014,16,JAX,TEN,21,13,1.0283,0.2156986303691026,0.2156986303691026
554,2014,16,KC,PIT,12,20,1.5402066,0.32307736468487047,0.32307736468487047
556,2014,16,LA,NYG,27,37,0.42391682,0.08892179078520414,0.08892179078520414
557,2014,16,LAC,SF,38,35,0.7852594,0.16471786158170118,0.16471786158170118
558,2014,16,LV,BUF,26,24,0.8931476,0.1873487445662269,0.1873487445662269
559,2014,16,MIA,MIN,37,35,-10.048409,-2.10777794290437,-2.10777794290437
560,2014,16,MIN,MIA,35,37,10.048409,2.10777794290437,2.10777794290437
561,2014,16,NE,NYJ,17,16,4.8104033,1.0090415280881178,1.0090415280881178
562,2014,16,NO,ATL,14,30,6.1036053,1.2803066260075813,1.2803066260075813
563,2014,16,NYG,LA,37,27,-0.42391682,-0.08892179078520414,-0.08892179078520414
564,2014,16,NYJ,NE,16,17,-4.8104033,-1.0090415280881178,-1.0090415280881178
565,2014,16,PHI,WAS,24,27,-4.616239,-0.968313167126749,-0.968313167126749
566,2014,16,PIT,KC,20,12,-1.5402066,-0.32307736468487047,-0.32307736468487047
567,2014,16,SEA,ARI,35,6,-11.173784,-2.343839253953314,-2.343839253953314
569,2014,16,SF,LAC,35,38,-0.7852594,-0.16471786158170118,-0.16471786158170118
570,2014,16,TB,GB,3,20,5.4682374,1.1470303585656936,1.1470303585656936
571,2014,16,TEN,JAX,13,21,-1.0283,-0.2156986303691026,-0.2156986303691026
572,2014,16,WAS,PHI,27,24,4.616239,0.968313167126749,0.968313167126749
573,2014,17,ARI,SF,17,20,-4.3128204,-0.9046673668267289,-0.9046673668267289
575,2014,17,ATL,CAR,3,34,2.2121706,0.4640301162722901,0.4640301162722901
576,2014,17,BAL,CLE,20,10,3.7914367,0.7953006936897309,0.7953006936897309
577,2014,17,BUF,NE,17,9,-0.19082725,-0.04002837349227106,-0.04002837349227106
578,2014,17,CAR,ATL,34,3,-2.2121706,-0.4640301162722901,-0.4640301162722901
579,2014,17,CHI,MIN,9,13,-4.4813013,-0.9400083173016426,-0.9400083173016426
580,2014,17,CIN,PIT,17,27,-7.997955,-1.677669881604314,-1.677669881604314
581,2014,17,CLE,BAL,10,20,-3.7914367,-0.7953006936897309,-0.7953006936897309
582,2014,17,DAL,WAS,44,17,2.1843338,0.45819100352906483,0.45819100352906483
583,2014,17,DEN,LV,47,14,4.690791,0.9839513702690978,0.9839513702690978
585,2014,17,DET,GB,20,30,0.30526972,0.06403409559190845,0.06403409559190845
586,2014,17,GB,DET,30,20,-0.30526972,-0.06403409559190845,-0.06403409559190845
588,2014,17,HOU,JAX,23,17,1.453387,0.30486588086770294,0.30486588086770294
589,2014,17,IND,TEN,27,10,-3.1583827,-0.6625097953627038,-0.6625097953627038
591,2014,17,JAX,HOU,17,23,-1.453387,-0.30486588086770294,-0.30486588086770294
593,2014,17,KC,LAC,19,7,6.6633015,1.3977098193974395,1.3977098193974395
594,2014,17,LA,SEA,6,20,2.5873055,0.5427192966025929,0.5427192966025929
595,2014,17,LAC,KC,7,19,-6.6633015,-1.3977098193974395,-1.3977098193974395
596,2014,17,LV,DEN,14,47,-4.690791,-0.9839513702690978,-0.9839513702690978
597,2014,17,MIA,NYJ,24,37,-2.1340141,-0.44763582471881086,-0.44763582471881086
598,2014,17,MIN,CHI,13,9,4.4813013,0.9400083173016426,0.9400083173016426
599,2014,17,NE,BUF,9,17,0.19082725,0.04002837349227108,0.04002837349227108
601,2014,17,NO,TB,23,20,1.4457879,0.3032718757504825,0.3032718757504825
602,2014,17,NYG,PHI,26,34,-2.9507627,-0.618958935071706,-0.618958935071706
603,2014,17,NYJ,MIA,37,24,2.1340141,0.44763582471881086,0.44763582471881086
606,2014,17,PHI,NYG,34,26,2.9507627,0.618958935071706,0.618958935071706
607,2014,17,PIT,CIN,27,17,7.997955,1.677669881604314,1.677669881604314
609,2014,17,SEA,LA,20,6,-2.5873055,-0.5427192966025929,-0.5427192966025929
610,2014,17,SF,ARI,20,17,4.3128204,0.9046673668267289,0.9046673668267289
611,2014,17,TB,NO,20,23,-1.4457879,-0.3032718757504825,-0.3032718757504825
612,2014,17,TEN,IND,10,27,3.1583827,0.6625097953627038,0.6625097953627038
614,2014,17,WAS,DAL,17,44,-2.1843338,-0.45819100352906483,-0.45819100352906483
615,2014,18,ARI,CAR,16,27,-4.941059,-1.036448175506105,-1.036448175506105
616,2014,18,BAL,PIT,30,17,0.40856814,0.08570221551147698,0.08570221551147698
617,2014,18,CAR,ARI,27,16,4.941059,1.036448175506105,1.036448175506105
618,2014,18,CIN,IND,10,26,-1.4457014,-0.3032537313067142,-0.3032537313067142
619,2014,18,DAL,DET,24,20,3.044302,0.638579958990489,0.638579958990489
620,2014,18,DET,DAL,20,24,-3.044302,-0.638579958990489,-0.638579958990489
621,2014,18,IND,CIN,26,10,1.4457014,0.3032537313067142,0.3032537313067142
