,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_standardized,rushing_value
2537,2018,1,MIN,SF,24,16,32,116.0,-13.987625,0.0,-2.449265270940113,-0.43711328125,-1.7809979926089263,-1.7809979926089263
2538,2018,1,NE,HOU,27,20,31,122.0,-3.7544029,0.0,-0.5124825298832282,-0.12110977096774193,-0.3001205545398888,-0.3001205545398888
2539,2018,1,NO,TB,40,48,14,45.0,-5.8781137,2.0,-0.9144249859583398,-0.4198652642857143,-1.7001691462741875,-1.7001691462741875
2540,2018,1,NYG,JAX,15,20,24,114.0,-3.119312,1.0,-0.39228254965194953,-0.12997133333333333,-0.34164821909502124,-0.34164821909502124
2541,2018,1,NYJ,DET,48,17,31,176.0,-0.764161,2.0,0.053463254045877415,-0.024650354838709677,0.15191421212205752,0.15191421212205752
2542,2018,1,PHI,ATL,18,12,27,116.0,3.9609416,2.0,0.9477560853724851,0.14670154074074074,0.9549152797599335,0.9549152797599335
2544,2018,1,PIT,CLE,21,21,34,160.0,-5.141361,2.0,-0.7749840650203429,-0.1512165,-0.44120878396526997,-0.44120878396526997
2545,2018,1,SEA,DEN,24,27,16,64.0,-7.906329,0.0,-1.2982935612516986,-0.4941455625,-2.048266601331956,-2.048266601331956
2546,2018,1,SF,MIN,16,24,25,90.0,-8.591491,0.0,-1.4279702088862707,-0.34365964,-1.3430490954308274,-1.3430490954308274
2547,2018,1,TB,NO,48,40,30,115.0,-3.3298378,1.0,-0.43212754978999923,-0.11099459333333334,-0.25271811167627467,-0.25271811167627467
2548,2018,1,TEN,MIA,20,27,29,116.0,-0.14390063,1.0,0.1708563456682666,-0.004962090689655172,0.2441787130671132,0.2441787130671132
2550,2018,1,WAS,ARI,24,6,41,183.0,2.6847541,1.0,0.7062194608177876,0.06548180731707318,0.5742977649555612,0.5742977649555612
2551,2018,2,ARI,LA,0,34,15,54.0,-3.6781778,0.0,-0.49805584621774457,-0.2452118533333333,-0.8816962896588917,-0.8816962896588917
2552,2018,2,ATL,CAR,31,24,32,170.0,-0.20264149,2.0,0.15973880294994341,-0.0063325465625,0.23775638826397302,0.23775638826397302
2553,2018,2,BAL,CIN,23,34,22,66.0,-2.1038518,1.0,-0.2000922726921469,-0.09562962727272728,-0.18071374832118348,-0.18071374832118348
2554,2018,2,BUF,LAC,20,31,22,84.0,-2.4414518,1.0,-0.2639878714577404,-0.11097508181818182,-0.25262667546866857,-0.25262667546866857
2555,2018,2,CAR,ATL,24,31,18,121.0,5.6897507,0.0,1.2749577814504083,0.31609726111111114,1.7487491842563334,1.7487491842563334
2556,2018,2,CHI,SEA,24,17,26,88.0,-3.2509768,0.0,-0.4172019845819025,-0.12503756923076922,-0.3185272735785742,-0.3185272735785742
2557,2018,2,CIN,BAL,34,23,28,108.0,-4.215866,0.0,-0.5998209809576565,-0.15056664285714286,-0.4381633786152928,-0.4381633786152928
2558,2018,2,CLE,NO,18,21,27,93.0,-5.1639957,1.0,-0.7792680037329602,-0.19125910000000002,-0.6288591769898836,-0.6288591769898836
2559,2018,2,DAL,NYG,20,13,23,140.0,7.5333433,1.0,1.6238838864765262,0.32753666521739133,1.8023573085167675,1.8023573085167675
2560,2018,2,DEN,LV,20,19,28,168.0,6.7105236,2.0,1.4681535624018043,0.23966155714285714,1.3905509181408493,1.3905509181408493
2561,2018,2,DET,SF,27,30,18,98.0,-1.8063686,0.0,-0.14378934856091227,-0.10035381111111112,-0.2028525443532407,-0.2028525443532407
2562,2018,2,GB,MIN,29,29,24,98.0,-1.1010216,0.0,-0.010292402759623448,-0.0458759,0.0524455989031903,0.0524455989031903
2563,2018,2,HOU,TEN,17,20,26,148.0,0.04809606,0.0,0.20719444835950487,0.0018498484615384616,0.2761012919950859,0.2761012919950859
2564,2018,2,IND,WAS,21,9,26,106.0,0.85731083,1.0,0.36034984604644815,0.03297349346153846,0.421955063144026,0.421955063144026
2565,2018,2,JAX,NE,31,20,23,105.0,0.11963445,0.0,0.22073410553893777,0.005201497826086957,0.2918080223407233,0.2918080223407233
2566,2018,2,KC,PIT,42,37,23,129.0,2.388388,0.0,0.6501279637404067,0.10384295652173912,0.7540684273284193,0.7540684273284193
2567,2018,2,LA,ARI,34,0,35,94.0,-2.3427837,3.0,-0.24531353102953113,-0.06693667714285714,-0.046250867067074895,-0.046250867067074895
2568,2018,2,LAC,BUF,31,20,25,110.0,-6.442712,1.0,-1.021283239632914,-0.25770848,-0.9402588431764423,-0.9402588431764423
2569,2018,2,LV,DEN,19,20,27,92.0,-4.4455466,1.0,-0.6432912992687962,-0.16464987407407408,-0.5041611877713829,-0.5041611877713829
2570,2018,2,MIA,NYJ,20,12,28,138.0,-1.6951442,1.0,-0.12273854987802163,-0.06054086428571429,-0.016278367869851627,-0.016278367869851627
2571,2018,2,MIN,GB,29,29,18,68.0,-2.581552,0.0,-0.2905038257414472,-0.14341955555555555,-0.4046702053167537,-0.4046702053167537
2572,2018,2,NE,JAX,20,31,23,83.0,-4.1394954,0.0,-0.5853667593489846,-0.17997806086956522,-0.5759931935983922,-0.5759931935983922
2573,2018,2,NO,CLE,21,18,23,65.0,-4.865497,0.0,-0.7227728817920501,-0.21154334782608697,-0.7239166177348372,-0.7239166177348372
2574,2018,2,NYG,DAL,13,20,17,35.0,0.036942154,0.0,0.20508341310344694,0.002173067882352941,0.27761598513062213,0.27761598513062213
2575,2018,2,NYJ,MIA,12,20,19,42.0,-7.3698277,0.0,-1.1967530642078024,-0.38788566842105265,-1.550304159166156,-1.550304159166156
2576,2018,2,PHI,TB,21,27,24,91.0,4.6623287,2.0,1.0805035638113571,0.19426369583333333,1.1778043303266457,1.1778043303266457
2577,2018,2,PIT,KC,37,42,13,33.0,1.0398173,2.0,0.3948917897053487,0.07998594615384615,0.6422680604209907,0.6422680604209907
2578,2018,2,SEA,CHI,17,24,22,74.0,-1.8097641,0.0,-0.14443199520074806,-0.08226200454545454,-0.11806947300995278,-0.11806947300995278
2579,2018,2,SF,DET,30,27,27,191.0,4.5009065,1.0,1.0499521179492144,0.16670024074074075,1.048634566593989,1.048634566593989
2580,2018,2,TB,PHI,27,21,22,44.0,-7.5159564,0.0,-1.2244099978077365,-0.34163438181818184,-1.3335581908992913,-1.3335581908992913
2581,2018,2,TEN,HOU,20,17,34,100.0,-5.61053,0.0,-0.8637809672041544,-0.1650155882352941,-0.5058750226893852,-0.5058750226893852
2584,2018,2,WAS,IND,9,21,22,65.0,-4.416602,0.0,-0.6378131222900326,-0.20075463636363636,-0.6733578142066444,-0.6733578142066444
2585,2018,3,ARI,CHI,14,16,18,53.0,-6.1940784,0.0,-0.9742257966671405,-0.3441154666666667,-1.345185221785038,-1.345185221785038
2587,2018,3,ATL,NO,37,43,21,49.0,-7.273475,0.0,-1.1785169461415061,-0.3463559523809524,-1.3556847404189865,-1.3556847404189865
2588,2018,3,BAL,DEN,27,14,25,80.0,-2.2061074,2.0,-0.2194455984893478,-0.088244296,-0.1461040996983607,-0.1461040996983607
2589,2018,3,BUF,MIN,27,6,38,128.0,-2.635614,2.0,-0.3007358276978024,-0.06935826315789473,-0.05759907041712486,-0.05759907041712486
2590,2018,3,CAR,CIN,31,21,40,231.0,4.0448856,2.0,0.9636436805821385,0.10112214,0.7413179493461651,0.7413179493461651
2591,2018,3,CHI,ARI,16,14,31,122.0,-0.7225467,1.0,0.061339351841230016,-0.02330795806451613,0.15820504444244615,0.15820504444244615
2592,2018,3,CIN,CAR,21,31,13,66.0,1.31474,1.0,0.44692481852867116,0.10113384615384616,0.7413728075314489,0.7413728075314489
2593,2018,3,CLE,NYJ,21,17,31,135.0,-2.4903927,2.0,-0.2732506324459722,-0.08033524838709678,-0.10904017545239088,-0.10904017545239088
2596,2018,3,DAL,SEA,13,24,19,166.0,-0.41040128,0.0,0.1204173095214364,-0.02160006736842105,0.16620867958015753,0.16620867958015753
2597,2018,3,DEN,BAL,14,27,24,120.0,1.8344624,2.0,0.5452896702463587,0.07643593333333333,0.6256317455710148,0.6256317455710148
2598,2018,3,DET,NE,26,10,33,159.0,-1.7832443,0.0,-0.13941274608894777,-0.05403770606060606,0.014197180592106593,0.014197180592106593
2599,2018,3,GB,WAS,17,31,17,100.0,3.4121172,0.0,0.8438832664886948,0.20071277647058824,1.2080264566678,1.2080264566678
2601,2018,3,HOU,NYG,22,27,19,59.0,-4.293551,0.0,-0.614523971449674,-0.22597636842105262,-0.7915536339919645,-0.7915536339919645
2602,2018,3,IND,PHI,16,20,13,68.0,2.1632392,0.0,0.6075153529958722,0.16640301538461538,1.0472416886366682,1.0472416886366682
2604,2018,3,JAX,TEN,6,9,19,87.0,-2.9889345,0.0,-0.36760675454513325,-0.15731234210526315,-0.4697755395422959,-0.4697755395422959
2605,2018,3,KC,SF,38,27,26,79.0,2.062354,2.0,0.5884213948780207,0.07932130769230769,0.6391533858362494,0.6391533858362494
2606,2018,3,LA,LAC,35,23,33,173.0,3.3378224,1.0,0.829821919536177,0.10114613333333333,0.7414303885591526,0.7414303885591526
2607,2018,3,LAC,LA,23,35,20,141.0,4.821288,1.0,1.1105888708399698,0.2410644,1.3971250170628633,1.3971250170628633
2608,2018,3,LV,MIA,20,28,30,111.0,-4.1227283,1.0,-0.5821933473405053,-0.13742427666666668,-0.37657471601805265,-0.37657471601805265
2609,2018,3,MIA,LV,28,20,13,42.0,-3.1634843,0.0,-0.40064278530761716,-0.24334494615384614,-0.8729474605126514,-0.8729474605126514
2611,2018,3,MIN,BUF,6,27,6,14.0,-3.2276216,0.0,-0.41278168100284385,-0.5379369333333334,-2.253484742710428,-2.253484742710428
2612,2018,3,NE,DET,10,26,19,89.0,-1.693501,0.0,-0.12242755092099665,-0.08913163157894737,-0.15026239286948834,-0.15026239286948834
2613,2018,3,NO,ATL,43,37,26,144.0,4.493496,2.0,1.0485495754887513,0.17282676923076926,1.0773451268231033,1.0773451268231033
2614,2018,3,NYG,HOU,27,22,26,115.0,-3.2355235,1.0,-0.41427722789824034,-0.12444321153846155,-0.3157419535804038,-0.3157419535804038
2615,2018,3,NYJ,CLE,17,21,30,107.0,-0.43542153,2.0,0.11568187156226922,-0.014514051,0.19941565806090192,0.19941565806090192
2616,2018,3,PHI,IND,20,16,35,152.0,-0.2301853,1.0,0.1545257453900034,-0.006576722857142858,0.2366121124762613,0.2366121124762613
2617,2018,3,PIT,TB,30,27,19,81.0,-3.434382,0.0,-0.45191402566816846,-0.18075694736842104,-0.5796432652129192,-0.5796432652129192
2618,2018,3,SEA,DAL,24,13,38,114.0,-7.00235,1.0,-1.1272026860250324,-0.18427236842105263,-0.596117473735176,-0.596117473735176
2619,2018,3,SF,KC,27,38,29,178.0,7.0224814,1.0,1.5271960103301139,0.24215453103448276,1.4022336642803022,1.4022336642803022
2620,2018,3,TB,PIT,27,30,15,64.0,-0.4798901,0.0,0.1072655625978151,-0.03199267333333333,0.11750613294567994,0.11750613294567994
2621,2018,3,TEN,JAX,9,6,35,150.0,-4.7875657,0.0,-0.7080232755240373,-0.13678759142857144,-0.3735910377563628,-0.3735910377563628
2623,2018,3,WAS,GB,31,17,33,168.0,1.0237448,2.0,0.39184984062015915,0.031022569696969697,0.4128125096839013,0.4128125096839013
2624,2018,4,ARI,SEA,17,20,28,92.0,-11.00481,1.0,-1.8847251334045867,-0.3930289285714286,-1.5744068595064407,-1.5744068595064407
2625,2018,4,ATL,CIN,36,37,24,92.0,-1.3025284,1.0,-0.048430428948422914,-0.054272016666666666,0.013099138074460184,0.013099138074460184
2626,2018,4,BAL,PIT,26,14,28,99.0,-4.3032107,0.0,-0.6163522069810603,-0.15368609642857142,-0.45278197702550105,-0.45278197702550105
2627,2018,4,BUF,GB,0,22,16,58.0,-6.321687,0.0,-0.9983775380908345,-0.3951054375,-1.5841379388211088,-1.5841379388211088
2628,2018,4,CHI,TB,48,10,29,141.0,2.5545585,0.0,0.6815780928715622,0.08808822413793103,0.6802375141554685,0.6802375141554685
2629,2018,4,CIN,ATL,37,36,23,99.0,2.3924217,2.0,0.6508913988018427,0.10401833478260869,0.7548902970266943,0.7548902970266943
2630,2018,4,CLE,LV,42,45,32,213.0,7.413242,3.0,1.6011530082892447,0.2316638125,1.3530713357575217,1.3530713357575217
2631,2018,4,DAL,DET,26,24,34,184.0,4.9089518,0.0,1.1271804910741736,0.14438093529411763,0.9440402985121154,0.9440402985121154
2632,2018,4,DEN,KC,23,27,22,159.0,7.7295794,2.0,1.6610243577707349,0.3513445181818182,1.9139273106107102,1.9139273106107102
2633,2018,4,DET,DAL,24,26,20,96.0,-0.48328498,1.0,0.10662303330179218,-0.024164249,0.15419223482001998,0.15419223482001998
2634,2018,4,GB,BUF,22,0,32,141.0,-0.23744404,1.0,0.1531519256667103,-0.00742012625,0.23265969734467803,0.23265969734467803
2635,2018,4,HOU,IND,37,34,35,119.0,-3.0661116,1.0,-0.382213617742681,-0.08760318857142857,-0.1430996978627549,-0.1430996978627549
2636,2018,4,IND,HOU,34,37,17,41.0,-13.513604,0.0,-2.359550058788261,-0.7949178823529413,-3.4577665846329704,-3.4577665846329704
2637,2018,4,JAX,NYJ,31,12,34,126.0,-8.728751,1.0,-1.453948614948372,-0.2567279705882353,-0.9356639123657062,-0.9356639123657062
2638,2018,4,KC,DEN,27,23,25,143.0,9.417845,2.0,1.9805526201740347,0.3767138,2.0328145882583653,2.0328145882583653
2639,2018,4,LA,MIN,38,31,19,101.0,1.0513535,0.0,0.3970751795349685,0.05533439473684211,0.5267442604662605,0.5267442604662605
2641,2018,4,LAC,SF,29,27,24,130.0,0.82546043,0.0,0.3543217051136174,0.034394184583333334,0.4286128038344753,0.4286128038344753
2642,2018,4,LV,CLE,45,42,28,140.0,-4.253735,0.0,-0.6069882274909925,-0.15191910714285714,-0.4445013900023166,-0.4445013900023166
2643,2018,4,MIA,NE,7,38,18,56.0,-12.921355,0.0,-2.2474585171018746,-0.7178530555555556,-3.096620079738104,-3.096620079738104
2645,2018,4,MIN,LA,31,38,17,54.0,-1.4915389,0.0,-0.08420335273540222,-0.08773758235294117,-0.1437295032680209,-0.1437295032680209
2646,2018,4,NE,MIA,38,7,37,178.0,-1.2690291,2.0,-0.042090210252545425,-0.03429808378378378,0.10670235953660864,0.10670235953660864
2647,2018,4,NO,NYG,33,18,29,173.0,7.2162733,3.0,1.563873882031601,0.24883701034482758,1.4335495595759387,1.4335495595759387
2649,2018,4,NYG,NO,18,33,14,66.0,0.06584233,1.0,0.21055318220875216,0.004703023571428572,0.2894720379191498,0.2894720379191498
2650,2018,4,NYJ,JAX,12,31,14,34.0,-3.6544476,0.0,-0.49356456855830366,-0.26103197142857143,-0.9558336178610372,-0.9558336178610372
2651,2018,4,PHI,TEN,23,26,22,117.0,-1.335113,0.0,-0.05459752766743169,-0.060686954545454544,-0.01696298611785066,-0.01696298611785066
2652,2018,4,PIT,BAL,14,26,10,20.0,-4.084935,0.0,-0.5750404281081957,-0.40849349999999995,-1.6468780004045995,-1.6468780004045995
2653,2018,4,SEA,ARI,20,17,34,171.0,3.216489,2.0,0.8068578489103913,0.09460261764705882,0.710765714180063,0.710765714180063
2654,2018,4,SF,LAC,27,29,21,76.0,-2.2736168,0.0,-0.23222271204179437,-0.10826746666666667,-0.23993806265778178,-0.23993806265778178
2655,2018,4,TB,CHI,10,48,18,60.0,-3.0595531,0.0,-0.3809723283928463,-0.16997517222222222,-0.5291169671281989,-0.5291169671281989
2657,2018,4,TEN,PHI,26,23,21,71.0,-4.5394874,1.0,-0.6610709309764942,-0.21616606666666666,-0.7455799214982558,-0.7455799214982558
2658,2018,5,ARI,SF,28,18,20,59.0,-2.5493915,2.0,-0.28441699397574555,-0.127469575,-0.32992430669915784,-0.32992430669915784
2659,2018,5,ATL,PIT,17,41,19,62.0,-1.0197315,1.0,0.005092904151558333,-0.05367007894736842,0.01591998011775045,0.01591998011775045
2661,2018,5,BAL,CLE,9,12,25,116.0,0.4746936,0.0,0.28793409661255354,0.018987744,0.3564140797113451,0.3564140797113451
2663,2018,5,BUF,TEN,13,12,43,144.0,0.34736142,1.0,0.26383467160299096,0.008078172558139534,0.30528889381444485,0.30528889381444485
2665,2018,5,CAR,NYG,33,31,30,119.0,-5.469212,0.0,-0.8370345269602084,-0.18230706666666666,-0.5869075411478192,-0.5869075411478192
2666,2018,5,CIN,MIA,27,17,25,104.0,-5.3787723,0.0,-0.8199175281933818,-0.21515089199999998,-0.740822539979857,-0.740822539979857
2667,2018,5,CLE,BAL,12,9,28,112.0,-3.2929823,0.0,-0.4251521225379099,-0.11760651071428571,-0.2837033347932048,-0.2837033347932048
2668,2018,5,DAL,HOU,16,19,28,99.0,-4.4347315,0.0,-0.6412443878641464,-0.15838326785714285,-0.4747941856402117,-0.4747941856402117
2669,2018,5,DEN,NYJ,16,34,17,92.0,-1.593124,0.0,-0.10342977687687942,-0.09371317647058823,-0.17173274443447958,-0.17173274443447958
2670,2018,5,DET,GB,31,23,27,95.0,-3.296186,2.0,-0.4257584683014328,-0.12208096296296296,-0.3046718214307896,-0.3046718214307896
2671,2018,5,GB,DET,23,31,19,99.0,4.620038,0.0,1.0724994477014163,0.2431598947368421,1.406945068981306,1.406945068981306
2672,2018,5,HOU,DAL,19,16,31,88.0,-10.25887,0.0,-1.7435453853500638,-0.3309312903225806,-1.2834006255631751,-1.2834006255631751
2673,2018,5,IND,NE,24,38,21,84.0,-1.1713972,0.0,-0.023611985403248752,-0.05578081904761904,0.006028484326147479,0.006028484326147479
2674,2018,5,JAX,KC,14,30,17,101.0,8.218391,1.0,1.7535389012113978,0.48343476470588237,2.532937731386552,2.532937731386552
2675,2018,5,KC,JAX,30,14,28,128.0,-4.7168326,2.0,-0.6946360309237808,-0.16845830714285714,-0.5220085294066682,-0.5220085294066682
2676,2018,5,LA,SEA,33,31,28,157.0,2.8696034,3.0,0.7412048183560009,0.10248583571428571,0.7477085942281583,0.7477085942281583
2677,2018,5,LAC,LV,26,10,28,81.0,-1.8472071,1.0,-0.15151861517876977,-0.06597168214285715,-0.04172864096245665,-0.04172864096245665
2678,2018,5,LV,LAC,10,26,13,41.0,-0.15206218,0.0,0.16931165631961337,-0.011697090769230768,0.21261669132144326,0.21261669132144326
2679,2018,5,MIA,CIN,17,27,22,128.0,2.0577714,0.0,0.5875540726893264,0.09353506363636364,0.7057628689681648,0.7057628689681648
2680,2018,5,MIN,PHI,23,21,21,79.0,-6.3397465,0.0,-1.0017955551699438,-0.3018926904761905,-1.1473179367752444,-1.1473179367752444
2681,2018,5,NE,IND,38,24,21,99.0,3.667691,2.0,0.8922542409549213,0.17465195238095238,1.0858984259463813,1.0858984259463813
2682,2018,5,NO,WAS,43,19,29,102.0,2.4538627,3.0,0.6625199813959092,0.0846159551724138,0.6639655279191483,0.6639655279191483
2683,2018,5,NYG,CAR,31,33,16,50.0,-4.428126,0.0,-0.6399942030962372,-0.276757875,-1.0295294314656918,-1.0295294314656918
2685,2018,5,NYJ,DEN,34,16,37,324.0,5.810144,1.0,1.2977439247882807,0.15703091891891893,1.0033215239807136,1.0033215239807136
