,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,ypc_allowed,epa_allowed_per_carry,rush_td_allowed_per_carry,rush_def_win,rush_def_win_pred,rush_def_value
1497,2016,15,MIA,NYJ,34,13,23,116.0,-3.3530486,0.0,5.043478260869565,-0.1457847217391304,0.0,0,1,0.6162116112831014
1498,2016,15,MIN,IND,6,34,40,161.0,-3.887576,2.0,4.025,-0.0971894,0.05,0,1,0.5464229791743735
1499,2016,15,NE,DEN,16,3,17,58.0,-3.4512532,0.0,3.411764705882353,-0.203014894117647,0.0,1,1,0.6924960866825267
1500,2016,15,NO,ARI,48,41,15,116.0,5.9776225,3.0,7.733333333333333,0.3985081666666666,0.2,0,0,0.060421654384964656
1501,2016,15,NYG,DET,17,6,19,56.0,-11.078528,0.0,2.9473684210526314,-0.5830804210526316,0.0,1,1,0.9551510312730151
1502,2016,15,NYJ,MIA,13,34,27,67.0,-6.4668884,0.0,2.4814814814814814,-0.2395143851851852,0.0,1,1,0.7364466928435885
1503,2016,15,PHI,BAL,26,27,23,152.0,2.7301009,1.0,6.608695652173913,0.1187000391304347,0.0434782608695652,0,0,0.25161822203326417
1504,2016,15,PIT,CIN,24,20,28,76.0,-0.71745867,2.0,2.7142857142857144,-0.0256235239285714,0.0714285714285714,1,0,0.44106700630463297
1505,2016,15,SEA,LA,24,3,17,47.0,-6.9030385,0.0,2.764705882352941,-0.4060610882352941,0.0,1,1,0.8820638023620598
1506,2016,15,SF,ATL,13,41,40,249.0,-1.5918142,3.0,6.225,-0.039795355,0.075,0,0,0.4618104902332044
1507,2016,15,TB,DAL,20,26,31,187.0,2.6267698,2.0,6.032258064516129,0.0847345096774193,0.064516129032258,0,0,0.2912721884097626
1508,2016,15,TEN,KC,19,17,28,157.0,0.37222016,2.0,5.607142857142857,0.0132935771428571,0.0714285714285714,0,0,0.3853523889261135
1509,2016,15,WAS,CAR,15,26,32,149.0,-3.5230057,0.0,4.65625,-0.110093928125,0.0,0,1,0.5652540107503967
1510,2016,16,ARI,SEA,34,31,27,78.0,-8.075013,0.0,2.888888888888889,-0.2990745555555555,0.0,1,1,0.7989380983238716
1511,2016,16,ATL,CAR,33,16,22,120.0,3.6131132,0.0,5.454545454545454,0.1642324181818182,0.0,0,0,0.20437611539871472
1512,2016,16,BAL,PIT,27,31,21,128.0,5.162568,1.0,6.095238095238095,0.2458365714285714,0.0476190476190476,0,0,0.13686609274524786
1513,2016,16,BUF,MIA,31,34,37,262.0,11.19564,2.0,7.081081081081081,0.3025848648648648,0.054054054054054,0,0,0.10183189616143215
1514,2016,16,CAR,ATL,16,33,24,152.0,5.5267177,1.0,6.333333333333333,0.2302799041666666,0.0416666666666666,0,0,0.14809718800184887
1515,2016,16,CHI,WAS,21,41,34,209.0,15.563731,4.0,6.147058823529412,0.4577567941176471,0.1176470588235294,0,0,0.04334168554521922
1516,2016,16,CIN,HOU,10,12,24,95.0,-3.8241696,1.0,3.9583333333333335,-0.1593404,0.0416666666666666,1,1,0.634978150375475
1517,2016,16,CLE,LAC,20,17,19,34.0,-5.3667517,0.0,1.7894736842105263,-0.2824606157894737,0.0,1,1,0.7826977691175819
1518,2016,16,DAL,DET,42,21,20,90.0,5.2654333,3.0,4.5,0.263271665,0.15,1,0,0.12513962069357937
1519,2016,16,DEN,KC,10,33,36,239.0,9.448237,2.0,6.638888888888889,0.2624510277777778,0.0555555555555555,0,0,0.1256716940324174
1520,2016,16,DET,DAL,21,42,30,164.0,3.5748463,2.0,5.466666666666667,0.1191615433333333,0.0666666666666666,0,0,0.25110483658018085
1521,2016,16,GB,MIN,38,25,21,93.0,-5.0123553,0.0,4.428571428571429,-0.2386835857142857,0.0,1,1,0.7354923447571289
1522,2016,16,HOU,CIN,12,10,19,50.0,-3.7149029,0.0,2.631578947368421,-0.1955212052631579,0.0,1,1,0.682983287379104
1523,2016,16,IND,LV,25,33,34,213.0,4.8314266,2.0,6.264705882352941,0.1421007823529411,0.0588235294117647,0,0,0.22647321909892146
1524,2016,16,JAX,TEN,38,17,19,59.0,-3.887513,0.0,3.1052631578947367,-0.204605947368421,0.0,1,1,0.6944953084247611
1525,2016,16,KC,DEN,33,10,14,63.0,-0.9411162,1.0,4.5,-0.0672225857142857,0.0714285714285714,1,1,0.5022699107439024
1526,2016,16,LA,SF,21,22,27,74.0,-3.4202414,1.0,2.740740740740741,-0.1266756074074074,0.037037037037037,1,1,0.5891701139580423
1527,2016,16,LAC,CLE,17,20,29,124.0,0.6051748,2.0,4.275862068965517,0.0208680965517241,0.0689655172413793,0,0,0.3748026806043892
1528,2016,16,LV,IND,33,25,23,103.0,-5.4248295,1.0,4.478260869565218,-0.235862152173913,0.0434782608695652,1,1,0.7322348603686517
1529,2016,16,MIA,BUF,34,31,48,273.0,0.38316,1.0,5.6875,0.0079825,0.0208333333333333,0,0,0.3928150582576506
1530,2016,16,MIN,GB,25,38,15,40.0,-1.3775772,1.0,2.6666666666666665,-0.09183848,0.0666666666666666,1,1,0.5385722957308956
1531,2016,16,NE,NYJ,41,3,29,111.0,-4.7736025,0.0,3.827586206896552,-0.1646069827586206,0.0,0,1,0.6421634927733394
1532,2016,16,NO,TB,31,24,21,89.0,-1.1841978,1.0,4.238095238095238,-0.0563903714285714,0.0476190476190476,1,0,0.4862647474111009
1533,2016,16,NYG,PHI,19,24,29,119.0,-4.7724824,1.0,4.103448275862069,-0.1645683586206896,0.0344827586206896,0,1,0.6421110240837501
1534,2016,16,NYJ,NE,3,41,37,116.0,-4.2957215,2.0,3.135135135135135,-0.116100581081081,0.054054054054054,0,1,0.573958798746379
1535,2016,16,PHI,NYG,24,19,25,114.0,0.22145557,0.0,4.56,0.0088582228,0.0,0,0,0.3915810133647137
1536,2016,16,PIT,BAL,31,27,26,122.0,1.1381205,1.0,4.6923076923076925,0.0437738653846153,0.0384615384615384,0,0,0.34364901226616223
1537,2016,16,SEA,ARI,31,34,28,95.0,-4.1240344,3.0,3.392857142857143,-0.1472869428571428,0.1071428571428571,1,1,0.6183095936021421
1538,2016,16,SF,LA,22,21,28,100.0,-2.0960553,2.0,3.571428571428572,-0.0748591178571428,0.0714285714285714,1,1,0.5135524295968904
1539,2016,16,TB,NO,24,31,29,128.0,4.6106615,2.0,4.413793103448276,0.1589883275862069,0.0689655172413793,0,0,0.20946319491161733
1540,2016,16,TEN,JAX,17,38,27,85.0,-8.552598,1.0,3.1481481481481484,-0.3167628888888888,0.037037037037037,1,1,0.815211411080576
1541,2016,16,WAS,CHI,41,21,26,140.0,3.6147926,1.0,5.384615384615385,0.1390304846153846,0.0384615384615384,0,0,0.22966857485503578
1542,2016,17,ARI,LA,44,6,22,52.0,-6.8160114,0.0,2.363636363636364,-0.3098187,0.0,1,1,0.8089473140570554
1543,2016,17,ATL,NO,38,32,24,132.0,6.0669546,2.0,5.5,0.252789775,0.0833333333333333,0,0,0.1320824211380436
1544,2016,17,BAL,CIN,10,27,36,155.0,2.871296,2.0,4.305555555555555,0.0797582222222222,0.0555555555555555,0,0,0.2973819517058194
1545,2016,17,BUF,NYJ,10,30,29,127.0,-11.308474,0.0,4.379310344827586,-0.3899473793103448,0.0,0,1,0.8717883831440584
1546,2016,17,CAR,TB,16,17,24,113.0,0.10896927,0.0,4.708333333333333,0.0045403862499999,0.0,0,0,0.3976787340508876
1547,2016,17,CHI,MIN,10,38,25,127.0,-0.37792546,1.0,5.08,-0.0151170184,0.04,0,0,0.4258161625257137
1548,2016,17,CIN,BAL,27,10,16,72.0,4.0895767,1.0,4.5,0.25559854375,0.0625,1,0,0.1301905931593309
1549,2016,17,CLE,PIT,24,27,28,69.0,-6.363029,1.0,2.4642857142857144,-0.2272510357142857,0.0357142857142857,1,1,0.7221369662963779
1550,2016,17,DAL,PHI,13,27,30,114.0,-0.77318186,1.0,3.8,-0.0257727286666666,0.0333333333333333,0,0,0.4412844598762453
1551,2016,17,DEN,LV,24,6,16,57.0,-8.286353,0.0,3.5625,-0.5178970625,0.0,1,1,0.9354288889570078
1552,2016,17,DET,GB,24,31,28,157.0,5.13898,0.0,5.607142857142857,0.183535,0.0,0,0,0.18644585379196627
1553,2016,17,GB,DET,31,24,21,76.0,-0.7558627,1.0,3.619047619047619,-0.0359934619047619,0.0476190476190476,1,0,0.45622957885114057
1554,2016,17,HOU,TEN,17,24,28,104.0,-2.0595603,1.0,3.7142857142857135,-0.0735557249999999,0.0357142857142857,1,1,0.5116274043420332
1555,2016,17,IND,JAX,24,20,30,182.0,3.272685,1.0,6.066666666666666,0.1090895,0.0333333333333333,0,0,0.2624665728907408
1556,2016,17,JAX,IND,20,24,22,94.0,-5.1936355,1.0,4.2727272727272725,-0.2360743409090909,0.0454545454545454,1,1,0.732480725688915
1557,2016,17,KC,LAC,37,27,26,129.0,2.7882085,0.0,4.961538461538462,0.1072387884615384,0.0,0,0,0.26458990166402474
1558,2016,17,LA,ARI,6,44,24,84.0,-3.2184894,1.0,3.5,-0.134103725,0.0416666666666666,1,1,0.5997556261985635
1559,2016,17,LAC,KC,27,37,31,103.0,-3.5696836,1.0,3.3225806451612905,-0.1151510838709677,0.032258064516129,1,1,0.5725856984519321
1560,2016,17,LV,DEN,6,24,38,148.0,-9.621215,1.0,3.8947368421052633,-0.2531898684210526,0.0263157894736842,0,1,0.7518351244685885
1561,2016,17,MIA,NE,14,35,29,120.0,5.003864,1.0,4.137931034482759,0.1725470344827586,0.0344827586206896,0,0,0.19649974779900403
1562,2016,17,MIN,CHI,38,10,37,183.0,-6.6244216,0.0,4.945945945945946,-0.1790384216216216,0.0,0,1,0.6615206383261466
1563,2016,17,NE,MIA,35,14,23,75.0,-6.118291,0.0,3.260869565217391,-0.266012652173913,0.0,1,1,0.7657067057347374
1564,2016,17,NO,ATL,32,38,21,143.0,2.6077588,1.0,6.809523809523809,0.1241789904761904,0.0476190476190476,0,0,0.24556840394151253
1565,2016,17,NYG,WAS,19,10,15,38.0,-5.0355825,0.0,2.533333333333333,-0.3357055,0.0,1,1,0.8314885956503548
1566,2016,17,NYJ,BUF,30,10,28,68.0,-11.114231,1.0,2.4285714285714284,-0.3969368214285714,0.0357142857142857,1,1,0.8763361319580141
1567,2016,17,PHI,DAL,27,13,20,70.0,-4.4798703,0.0,3.5,-0.223993515,0.0,1,1,0.7182565093709182
1568,2016,17,PIT,CLE,27,24,33,231.0,0.4262143,1.0,7.0,0.0129155848484848,0.0303030303030303,0,0,0.3858817784661582
1569,2016,17,SEA,SF,25,23,30,64.0,-11.871494,2.0,2.1333333333333333,-0.3957164666666666,0.0666666666666666,1,1,0.8755522051704898
1570,2016,17,SF,SEA,23,25,23,90.0,-1.2904476,1.0,3.9130434782608696,-0.0561064173913043,0.0434782608695652,1,0,0.48584542589083984
1571,2016,17,TB,CAR,17,16,32,128.0,-2.64533,1.0,4.0,-0.0826665625,0.03125,0,1,0.5250731120523283
1572,2016,17,TEN,HOU,24,17,21,47.0,-0.22500801,1.0,2.238095238095238,-0.0107146671428571,0.0476190476190476,1,0,0.41946588420432057
1573,2016,17,WAS,NYG,10,19,41,161.0,-4.3803678,1.0,3.926829268292683,-0.1068382390243902,0.024390243902439,0,1,0.5605186663747144
1574,2016,18,DET,SEA,6,26,35,180.0,3.5990386,1.0,5.142857142857143,0.1028296742857142,0.0285714285714285,0,0,0.2696925952927447
1575,2016,18,GB,NYG,38,13,17,70.0,-2.0109828,0.0,4.117647058823529,-0.1182931058823529,0.0,1,1,0.5771250962214218
1576,2016,18,HOU,LV,27,14,21,64.0,-2.7323256,1.0,3.0476190476190474,-0.1301107428571428,0.0476190476190476,1,1,0.5940762894822266
1577,2016,18,LV,HOU,14,27,42,125.0,-9.433808,2.0,2.9761904761904763,-0.2246144761904762,0.0476190476190476,0,1,0.7189987533602977
1578,2016,18,MIA,PIT,12,30,33,181.0,5.258628,2.0,5.484848484848484,0.1593523636363636,0.0606060606060606,0,0,0.20910707221133704
1579,2016,18,NYG,GB,13,38,24,76.0,-6.482232,1.0,3.1666666666666665,-0.2700929999999999,0.0416666666666666,1,1,0.7700062367351517
1580,2016,18,PIT,MIA,30,12,21,52.0,-9.67413,0.0,2.4761904761904763,-0.4606728571428571,0.0,1,1,0.9117311283874127
1581,2016,18,SEA,DET,26,6,15,49.0,-4.626561,0.0,3.2666666666666666,-0.3084374,0.0,1,1,0.8076821319791003
1582,2016,19,ATL,SEA,36,20,21,101.0,-0.5425209,0.0,4.809523809523809,-0.0258343285714285,0.0,1,0,0.44137424321911006
1583,2016,19,DAL,GB,31,34,17,87.0,3.3579555,2.0,5.117647058823529,0.197526794117647,0.1176470588235294,1,0,0.17422367432384703
1584,2016,19,GB,DAL,34,31,25,140.0,5.425814,0.0,5.6,0.2170325599999999,0.0,0,0,0.15825197715447353
1585,2016,19,HOU,NE,16,34,24,101.0,-3.1478167,1.0,4.208333333333333,-0.1311590291666666,0.0416666666666666,1,1,0.5955698028551838
1586,2016,19,KC,PIT,16,18,31,174.0,6.1867642,0.0,5.612903225806452,0.1995730387096774,0.0,0,0,0.1724902261281785
1587,2016,19,NE,HOU,34,16,23,105.0,-0.2392926,0.0,4.565217391304348,-0.0104040260869565,0.0,1,0,0.41901877257562503
1588,2016,19,PIT,KC,18,16,14,61.0,0.22048935,1.0,4.357142857142857,0.0157492392857142,0.0714285714285714,1,0,0.3819198132102259
1589,2016,19,SEA,ATL,20,36,26,102.0,0.7182978,1.0,3.923076923076923,0.0276268384615384,0.0384615384615384,1,0,0.36548820852052505
1590,2016,20,ATL,GB,44,21,19,101.0,-2.1854608,0.0,5.315789473684211,-0.1150242526315789,0.0,1,1,0.5724021982853364
1591,2016,20,GB,ATL,21,44,30,101.0,-4.9093537,2.0,3.3666666666666667,-0.1636451233333333,0.0666666666666666,1,1,0.6408558504795248
1592,2016,20,NE,PIT,36,17,20,54.0,-4.4335976,1.0,2.7,-0.22167988,0.05,1,1,0.7154805255304817
1593,2016,20,PIT,NE,17,36,24,60.0,-2.0406256,1.0,2.5,-0.0850260666666666,0.0416666666666666,1,1,0.5285501181742479
1594,2016,21,ATL,NE,28,34,26,106.0,-2.480186,2.0,4.076923076923077,-0.0953917692307692,0.0769230769230769,0,1,0.5437879358029704
1595,2016,21,NE,ATL,34,28,18,104.0,2.4764683,1.0,5.777777777777778,0.1375815722222222,0.0555555555555555,1,0,0.23118745139805433
1596,2017,1,ARI,DET,23,35,27,83.0,-6.9142513,0.0,3.074074074074074,-0.2560833814814814,0.0,1,1,0.7550127896022509
1597,2017,1,ATL,CHI,23,17,19,125.0,7.8543034,1.0,6.578947368421052,0.4133843894736842,0.0526315789473684,0,0,0.05561797597359977
1598,2017,1,BAL,CIN,20,0,22,77.0,-0.96936005,0.0,3.5,-0.0440618204545454,0.0,1,0,0.46808471084209385
1599,2017,1,BUF,NYJ,21,12,14,39.0,1.4334207,1.0,2.7857142857142856,0.1023871928571428,0.0714285714285714,1,0,0.27020809485183916
1600,2017,1,CAR,SF,23,3,15,51.0,-6.75169,0.0,3.4,-0.4501126666666666,0.0,1,1,0.9065763850275508
1601,2017,1,CHI,ATL,17,23,21,66.0,-0.9315814,1.0,3.142857142857143,-0.044361019047619,0.0476190476190476,1,0,0.4685251114850136
1602,2017,1,CIN,BAL,0,20,42,157.0,-4.012848,1.0,3.738095238095238,-0.095544,0.0238095238095238,0,1,0.5440111792389901
1603,2017,1,CLE,PIT,18,21,14,43.0,-5.0280576,0.0,3.071428571428572,-0.3591469714285714,0.0,1,1,0.850023860861065
1604,2017,1,DAL,NYG,19,3,11,36.0,-1.2745543,0.0,3.272727272727273,-0.1158685727272727,0.0,1,1,0.5736233879845951
1605,2017,1,DEN,LAC,24,21,22,64.0,-6.5207567,0.0,2.909090909090909,-0.2963980318181818,0.0,1,1,0.7963844504637189
1606,2017,1,DET,ARI,35,23,18,45.0,-8.373069,1.0,2.5,-0.4651704999999999,0.0555555555555555,1,1,0.9138475524404616
1607,2017,1,GB,SEA,17,9,18,90.0,-2.1672046,0.0,5.0,-0.1204002555555555,0.0,1,1,0.5801621444250548
1608,2017,1,HOU,JAX,7,29,37,157.0,1.7950134,1.0,4.243243243243243,0.0485138756756756,0.027027027027027,0,0,0.33735683719975307
1609,2017,1,IND,LA,9,46,30,70.0,-6.1258135,2.0,2.333333333333333,-0.2041937833333333,0.0666666666666666,1,1,0.6939781066586367
1610,2017,1,JAX,HOU,29,7,23,93.0,-0.28744078,0.0,4.043478260869565,-0.0124974252173913,0.0,1,0,0.42203437847031383
1611,2017,1,KC,NE,42,27,34,125.0,-7.0571218,3.0,3.676470588235294,-0.2075624058823529,0.088235294117647,0,1,0.6981907920534667
1612,2017,1,LA,IND,46,9,23,76.0,-3.3082612,1.0,3.3043478260869565,-0.1438374434782608,0.0434782608695652,1,1,0.6134856269666561
1613,2017,1,LAC,DEN,21,24,35,141.0,-6.17085,1.0,4.0285714285714285,-0.17631,0.0285714285714285,0,1,0.6578998128883461
1614,2017,1,LV,TEN,26,16,21,95.0,-1.5075765,1.0,4.523809523809524,-0.0717893571428571,0.0476190476190476,1,1,0.5090180558339238
1615,2017,1,MIN,NO,29,19,21,60.0,-3.2627378,0.0,2.857142857142857,-0.1553684666666666,0.0,1,1,0.6295188720613996
1616,2017,1,NE,KC,27,42,24,191.0,4.6797442,2.0,7.958333333333333,0.1949893416666666,0.0833333333333333,0,0,0.1763922963002034
1617,2017,1,NO,MIN,19,29,28,132.0,-2.3393285,0.0,4.714285714285714,-0.0835474464285714,0.0,0,1,0.5263715003955686
1618,2017,1,NYG,DAL,3,19,31,129.0,-0.3547932,0.0,4.161290322580645,-0.0114449419354838,0.0,0,0,0.4205175024381319
1619,2017,1,NYJ,BUF,12,21,39,193.0,1.5587953,1.0,4.948717948717949,0.0399691102564102,0.0256410256410256,0,0,0.34873981868714
1620,2017,1,PHI,WAS,30,17,17,64.0,-1.4910543,0.0,3.764705882352941,-0.0877090764705882,0.0,1,1,0.5325004658164794
1621,2017,1,PIT,CLE,21,18,26,59.0,-6.2793717,1.0,2.269230769230769,-0.2415142961538461,0.0384615384615384,1,1,0.7387349253166492
1622,2017,1,SEA,GB,9,17,25,87.0,-1.5796272,1.0,3.48,-0.063185088,0.04,1,0,0.4963030854182087
1623,2017,1,SF,CAR,3,23,35,119.0,-4.9028163,0.0,3.4,-0.1400804657142857,0.0,0,1,0.6082062359451383
1624,2017,1,TEN,LV,16,26,28,110.0,0.1444865,0.0,3.928571428571429,0.0051602321428571,0.0,0,0,0.3968013735603073
1625,2017,1,WAS,PHI,17,30,23,59.0,-12.815096,0.0,2.565217391304348,-0.5571780869565217,0.0,1,1,0.9481150680551613
1626,2017,2,ARI,IND,16,13,29,76.0,-4.534552,1.0,2.6206896551724137,-0.1563638620689655,0.0344827586206896,1,1,0.6308901813798239
1627,2017,2,ATL,GB,34,23,14,60.0,1.0113528,1.0,4.285714285714286,0.0722394857142857,0.0714285714285714,1,0,0.30675180018004927
1628,2017,2,BAL,CLE,24,10,21,93.0,-0.73575723,0.0,4.428571428571429,-0.0350360585714285,0.0,1,0,0.4548258530365228
1629,2017,2,BUF,CAR,3,9,27,78.0,-6.4129496,0.0,2.888888888888889,-0.2375166518518518,0.0,1,1,0.7341481442018472
1630,2017,2,CAR,BUF,9,3,23,69.0,-7.6008086,0.0,3.0,-0.3304699391304347,0.0,1,1,0.8271074314148452
1631,2017,2,CHI,TB,7,29,32,119.0,-2.1568491,1.0,3.71875,-0.067401534375,0.03125,0,1,0.5025343680024861
1632,2017,2,CIN,HOU,9,13,35,168.0,-3.7315009,1.0,4.8,-0.1066143114285714,0.0285714285714285,0,1,0.5601925520124463
1633,2017,2,CLE,BAL,10,24,31,137.0,-8.972254,1.0,4.419354838709677,-0.2894275483870968,0.032258064516129,0,1,0.7896210036319121
1634,2017,2,DAL,DEN,17,42,38,179.0,-0.24864843,1.0,4.7105263157894735,-0.0065433797368421,0.0263157894736842,0,0,0.4134733845272506
1635,2017,2,DEN,DAL,42,17,14,40.0,-4.09803,0.0,2.857142857142857,-0.2927164285714285,0.0,1,1,0.7928325484703677
1636,2017,2,DET,NYG,24,10,18,62.0,-5.784942,0.0,3.4444444444444446,-0.3213856666666667,0.0,1,1,0.8192926659610912
1637,2017,2,GB,ATL,23,34,27,141.0,2.7005136,2.0,5.222222222222222,0.1000190222222222,0.074074074074074,0,0,0.2729775841747631
1638,2017,2,HOU,CIN,13,9,24,82.0,-9.942174,0.0,3.4166666666666665,-0.4142572499999999,0.0,1,1,0.8870115248398891
1639,2017,2,IND,ARI,13,16,24,84.0,-4.036248,0.0,3.5,-0.168177,0.0,1,1,0.6469983152328905
1640,2017,2,JAX,TEN,16,37,34,181.0,8.211602,3.0,5.323529411764706,0.2415177058823529,0.088235294117647,0,0,0.13991021559477415
1641,2017,2,KC,PHI,27,20,17,107.0,3.424778,0.0,6.294117647058823,0.2014575294117647,0.0,0,0,0.17090590735310432
1642,2017,2,LA,WAS,20,27,39,229.0,3.321412,2.0,5.871794871794871,0.0851644102564102,0.0512820512820512,0,0,0.2907478483435589
1643,2017,2,LAC,MIA,17,19,31,112.0,0.35858858,0.0,3.612903225806452,0.011567373548387,0.0,0,0,0.38777218042637895
1644,2017,2,LV,NYJ,45,20,24,127.0,4.137015,0.0,5.291666666666667,0.172375625,0.0,0,0,0.19665978224359876
1645,2017,2,MIA,LAC,19,17,14,44.0,-1.2264469,1.0,3.142857142857143,-0.08760335,0.0714285714285714,1,1,0.5323448725559903
1646,2017,2,MIN,PIT,9,26,30,104.0,-3.4609463,0.0,3.466666666666667,-0.1153648766666666,0.0,1,1,0.5728949698666267
1647,2017,2,NE,NO,36,20,17,81.0,-0.20409289,0.0,4.764705882352941,-0.012005464117647,0.0,1,0,0.42132516186220836
1648,2017,2,NO,NE,20,36,31,119.0,-1.6130989,1.0,3.838709677419355,-0.0520354483870967,0.032258064516129,0,0,0.4798362098356993
1649,2017,2,NYG,DET,10,24,32,138.0,-3.3922427,0.0,4.3125,-0.106007584375,0.0,0,1,0.5593086916873341
1650,2017,2,NYJ,LV,20,45,27,180.0,5.9743915,3.0,6.666666666666667,0.2212737592592592,0.1111111111111111,0,0,0.15494074869081936
1651,2017,2,PHI,KC,20,27,19,112.0,4.0200806,2.0,5.894736842105263,0.2115831894736842,0.1052631578947368,0,0,0.16259052466779245
1652,2017,2,PIT,MIN,26,9,20,91.0,-0.4110073,1.0,4.55,-0.020550365,0.05,1,0,0.43368727640177507
1653,2017,2,SEA,SF,12,9,19,159.0,4.60636,0.0,8.368421052631579,0.24244,0.0,0,0,0.13925541834149355
1654,2017,2,SF,SEA,9,12,33,137.0,-2.4176114,0.0,4.151515151515151,-0.0732609515151515,0.0,0,1,0.5111919934841838
1655,2017,2,TB,CHI,29,7,16,20.0,-8.48852,0.0,1.25,-0.5305325,0.0,1,1,0.9397964674029866
1656,2017,2,TEN,JAX,37,16,25,99.0,2.3290803,1.0,3.96,0.093163212,0.04,1,0,0.2810943869180605
1657,2017,2,WAS,LA,27,20,21,98.0,-5.367567,1.0,4.666666666666667,-0.2555984285714285,0.0476190476190476,1,1,0.7544821353197949
1658,2017,3,ARI,DAL,17,28,25,100.0,0.5053269,2.0,4.0,0.020213076,0.08,1,0,0.3757104631611942
1659,2017,3,ATL,DET,30,26,19,71.0,-3.8390849,0.0,3.736842105263158,-0.2020571,0.0,1,1,0.6912890800962816
1660,2017,3,BAL,JAX,7,44,32,169.0,4.014108,1.0,5.28125,0.125440875,0.03125,0,0,0.24418902519086638
1661,2017,3,BUF,DEN,26,16,23,111.0,1.2873887,1.0,4.826086956521739,0.0559734217391304,0.0434782608695652,0,0,0.3275708384297558
1662,2017,3,CAR,NO,13,34,27,149.0,3.152346,1.0,5.518518518518518,0.1167535555555555,0.037037037037037,0,0,0.2537911798841411
1663,2017,3,CHI,PIT,23,17,17,70.0,2.52204,1.0,4.117647058823529,0.148355294117647,0.0588235294117647,1,0,0.22006166004460526
1664,2017,3,CIN,GB,24,27,17,64.0,-0.9682645,0.0,3.764705882352941,-0.0569567352941176,0.0,1,0,0.48710116724442076
1665,2017,3,CLE,IND,28,31,35,93.0,-3.8393161,3.0,2.657142857142857,-0.1096947457142857,0.0857142857142857,1,1,0.5646740289362626
1666,2017,3,DAL,ARI,28,17,21,49.0,-6.019399,0.0,2.333333333333333,-0.2866380476190476,0.0,1,1,0.7868685891092262
1667,2017,3,DEN,BUF,16,26,30,79.0,-7.440844,0.0,2.6333333333333333,-0.2480281333333333,0.0,1,1,0.7460982952796202
1668,2017,3,DET,ATL,26,30,27,152.0,5.081566,1.0,5.62962962962963,0.1882061481481481,0.037037037037037,0,0,0.182293556222619
1669,2017,3,GB,CIN,27,24,29,111.0,-3.004688,0.0,3.827586206896552,-0.1036099310344827,0.0,0,1,0.5558122405347176
1670,2017,3,HOU,NE,33,36,20,59.0,-6.234558,0.0,2.95,-0.3117279,0.0,1,1,0.8106855374769169
1671,2017,3,IND,CLE,31,28,21,111.0,5.4500012,2.0,5.285714285714286,0.2595238666666666,0.0952380952380952,0,0,0.12758536387772237
1672,2017,3,JAX,BAL,44,7,25,134.0,-6.777078,0.0,5.36,-0.27108312,0.0,0,1,0.771041160019816
1673,2017,3,KC,LAC,24,10,26,104.0,-1.127803,1.0,4.0,-0.0433770384615384,0.0384615384615384,1,0,0.4670769450146863
1674,2017,3,LA,SF,41,39,33,113.0,0.61972344,3.0,3.4242424242424243,0.0187794981818181,0.0909090909090909,0,0,0.37770027846065246
1675,2017,3,LAC,KC,10,24,25,189.0,7.703213,1.0,7.56,0.30812852,0.04,0,0,0.09887343319371432
1676,2017,3,LV,WAS,10,27,34,116.0,-12.189586,0.0,3.411764705882353,-0.3585172352941176,0.0,0,1,0.8495486627243449
1677,2017,3,MIA,NYJ,6,20,33,104.0,-12.146902,1.0,3.1515151515151514,-0.3680879393939394,0.0303030303030303,1,1,0.8566380173915786
1678,2017,3,MIN,TB,34,17,9,26.0,-2.1060088,0.0,2.888888888888889,-0.2340009777777777,0.0,1,1,0.7300721653806237
1679,2017,3,NE,HOU,36,33,32,125.0,-0.7582874,0.0,3.90625,-0.02369648125,0.0,0,0,0.43826056115358436
1680,2017,3,NO,CAR,34,13,22,132.0,7.2764673,1.0,6.0,0.3307485136363636,0.0454545454545454,0,0,0.08758197447089433
1681,2017,3,NYG,PHI,24,27,38,193.0,7.6666265,2.0,5.078947368421052,0.2017533289473684,0.0526315789473684,0,0,0.17065827608011006
1682,2017,3,NYJ,MIA,20,6,15,30.0,-7.3520083,0.0,2.0,-0.4901338866666666,0.0,1,1,0.9247784363058467
1683,2017,3,PHI,NYG,27,24,17,49.0,-7.4337044,0.0,2.8823529411764706,-0.4372767294117647,0.0,1,1,0.8999484208427821
1684,2017,3,PIT,CHI,17,23,38,222.0,-0.7760225,2.0,5.842105263157895,-0.0204216447368421,0.0526315789473684,0,0,0.43350039974785093
1685,2017,3,SEA,TEN,27,33,34,196.0,-0.5718437,1.0,5.764705882352941,-0.0168189323529411,0.0294117647058823,0,0,0.42827782418000954
1686,2017,3,SF,LA,39,41,31,127.0,-2.2323313,2.0,4.096774193548387,-0.0720106870967741,0.064516129032258,0,1,0.5093450430556643
1687,2017,3,TB,MIN,17,34,34,128.0,-2.751535,1.0,3.764705882352941,-0.0809275,0.0294117647058823,0,1,0.5225088233083722
1688,2017,3,TEN,SEA,33,27,22,69.0,-4.197979,0.0,3.136363636363636,-0.1908172272727273,0.0,1,1,0.6769320816143984
