,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,qb_rush_yards,qb_rushing_epa,qb_rush_tds,rb_win,ypc,rushing_epa_per_carry
205,2014,7,NYG,DAL,21,31,26,104.0,-3.8289354,0.0,11.0,2.1524997,0.0,0,4.0,-0.14726674615384616
206,2014,7,NYJ,NE,25,27,43,218.0,7.6735635,1.0,37.0,3.485556,0.0,1,5.069767441860465,0.17845496511627906
207,2014,7,PIT,HOU,30,23,22,78.0,-5.206361,0.0,5.0,0.19989553,0.0,0,3.5454545454545454,-0.23665277272727273
208,2014,7,SEA,LA,26,28,29,171.0,3.836246,1.0,106.0,9.729086,1.0,1,5.896551724137931,0.13228434482758622
209,2014,7,SF,DEN,17,42,18,62.0,-4.1492844,0.0,18.0,0.05528059,0.0,0,3.4444444444444446,-0.2305158
210,2014,7,TEN,WAS,17,19,22,76.0,-1.9180555,0.0,10.0,-0.7708671,0.0,0,3.4545454545454546,-0.0871843409090909
211,2014,7,WAS,TEN,19,17,25,101.0,-4.135307,0.0,4.0,0.0,0.0,0,4.04,-0.16541228
212,2014,8,ARI,PHI,24,20,23,71.0,-5.6712418,1.0,0.0,0.0,0.0,0,3.0869565217391304,-0.2465757304347826
213,2014,8,ATL,DET,21,22,26,78.0,-2.7044482,1.0,6.0,-0.17345732,0.0,0,3.0,-0.10401723846153846
214,2014,8,BAL,CIN,24,27,26,110.0,6.691638,2.0,13.0,0.73698723,0.0,1,4.230769230769231,0.25737069230769233
215,2014,8,BUF,NYJ,43,23,31,68.0,-5.3769627,1.0,7.0,0.34931752,0.0,0,2.193548387096774,-0.17345040967741934
216,2014,8,CAR,SEA,9,13,30,115.0,-5.9982243,0.0,17.0,-6.301179,0.0,1,3.8333333333333335,-0.19994081000000002
217,2014,8,CHI,NE,23,51,26,153.0,7.089317,0.0,6.0,1.3651689,0.0,1,5.884615384615385,0.2726660384615385
218,2014,8,CIN,BAL,27,24,33,112.0,2.744051,3.0,15.0,4.606494,2.0,1,3.393939393939394,0.0831530606060606
219,2014,8,CLE,LV,23,13,24,40.0,-7.6068025,1.0,2.0,-0.72875655,0.0,0,1.6666666666666667,-0.31695010416666664
220,2014,8,DAL,WAS,17,20,25,171.0,1.2049919,0.0,1.0,0.30858946,0.0,1,6.84,0.048199676
221,2014,8,DEN,LAC,35,21,30,139.0,1.5601162,2.0,0.0,-1.1563536,0.0,1,4.633333333333334,0.05200387333333333
222,2014,8,DET,ATL,22,21,23,60.0,-3.069117,0.0,9.0,-0.733492,0.0,0,2.608695652173913,-0.1334398695652174
223,2014,8,GB,NO,23,44,19,89.0,-0.9784202,1.0,21.0,2.6968956,1.0,0,4.684210526315789,-0.0514958
224,2014,8,HOU,TEN,30,16,38,214.0,6.145131,2.0,14.0,1.5742347,0.0,1,5.631578947368421,0.16171397368421053
225,2014,8,IND,PIT,34,51,9,64.0,4.3138733,1.0,27.0,2.7171125,0.0,0,7.111111111111111,0.47931925555555555
226,2014,8,JAX,MIA,13,27,30,176.0,1.174043,0.0,48.0,-0.73388124,0.0,1,5.866666666666666,0.03913476666666667
227,2014,8,KC,LA,34,7,33,140.0,-1.5812297,3.0,24.0,3.7593908,0.0,1,4.242424242424242,-0.04791605151515151
228,2014,8,LA,KC,7,34,19,84.0,-2.4167974,0.0,1.0,-0.93082637,0.0,0,4.421052631578948,-0.12719986315789475
229,2014,8,LAC,DEN,21,35,15,61.0,-4.2152953,0.0,17.0,1.9868841,0.0,0,4.066666666666666,-0.28101968666666666
230,2014,8,LV,CLE,13,23,21,76.0,-10.201518,0.0,2.0,1.2424281,0.0,0,3.619047619047619,-0.48578657142857146
231,2014,8,MIA,JAX,27,13,23,149.0,6.5978966,0.0,49.0,4.089784,0.0,1,6.478260869565218,0.2868650695652174
232,2014,8,MIN,TB,19,13,22,97.0,-0.37903216,0.0,3.0,0.9688143,0.0,0,4.409090909090909,-0.017228734545454545
233,2014,8,NE,CHI,51,23,31,123.0,-4.918972,0.0,0.0,0.0,0.0,1,3.967741935483871,-0.15867651612903227
234,2014,8,NO,GB,44,23,31,193.0,2.4024315,2.0,6.0,1.2554443,0.0,1,6.225806451612903,0.07749779032258065
235,2014,8,NYJ,BUF,23,43,33,175.0,3.6252646,3.0,69.0,0.522743,0.0,1,5.303030303030303,0.10985650303030303
236,2014,8,PHI,ARI,20,24,25,110.0,-1.6637757,0.0,14.0,1.4640836,0.0,1,4.4,-0.066551028
237,2014,8,PIT,IND,51,34,32,117.0,-8.666227,0.0,-1.0,-1.4430848,0.0,1,3.65625,-0.27081959375
238,2014,8,SEA,CAR,13,9,25,120.0,-2.2035003,0.0,36.0,2.4949155,0.0,1,4.8,-0.088140012
239,2014,8,TB,MIN,13,19,23,66.0,-1.00045,0.0,13.0,1.403911,0.0,0,2.869565217391304,-0.04349782608695652
240,2014,8,TEN,HOU,16,30,13,37.0,-2.9330812,0.0,0.0,0.0,0.0,0,2.8461538461538463,-0.22562163076923078
241,2014,8,WAS,DAL,20,17,30,124.0,1.9662309,2.0,17.0,2.296394,1.0,1,4.133333333333334,0.06554103
242,2014,9,ARI,DAL,28,17,27,104.0,-0.31046343,1.0,0.0,0.0,0.0,0,3.8518518518518516,-0.011498645555555555
243,2014,9,BAL,PIT,23,43,18,63.0,-8.070795,0.0,2.0,1.8009793,0.0,0,3.5,-0.44837750000000004
244,2014,9,CAR,NO,10,28,22,109.0,5.5845313,1.0,43.0,6.7098036,1.0,1,4.954545454545454,0.25384233181818183
245,2014,9,CIN,JAX,33,23,34,191.0,3.9310415,2.0,11.0,0.69152355,0.0,1,5.617647058823529,0.11561886764705882
246,2014,9,CLE,TB,22,17,27,56.0,-6.927757,0.0,5.0,-0.88384724,0.0,0,2.074074074074074,-0.25658359259259256
247,2014,9,DAL,ARI,17,28,25,92.0,-5.772976,0.0,2.0,-1.8066998,0.0,0,3.68,-0.23091904
248,2014,9,DEN,NE,21,43,16,44.0,-4.090977,1.0,4.0,-0.16801861,0.0,0,2.75,-0.2556860625
249,2014,9,HOU,PHI,21,31,28,118.0,-0.7454292,0.0,49.0,2.0611808,0.0,1,4.214285714285714,-0.02662247142857143
250,2014,9,IND,NYG,40,24,24,98.0,1.8376062,0.0,5.0,2.585276,0.0,0,4.083333333333333,0.076566925
251,2014,9,JAX,CIN,23,33,25,132.0,2.8862338,1.0,10.0,0.15529752,0.0,1,5.28,0.11544935199999999
252,2014,9,KC,NYJ,24,10,24,113.0,2.3909855,1.0,0.0,0.0,0.0,1,4.708333333333333,0.09962439583333334
253,2014,9,LA,SF,13,10,26,92.0,-4.111189,0.0,10.0,1.7938161,0.0,0,3.5384615384615383,-0.15812265384615387
254,2014,9,LAC,MIA,0,37,19,50.0,-7.6375866,0.0,3.0,0.0,0.0,0,2.6315789473684212,-0.4019782421052631
255,2014,9,LV,SEA,24,30,18,37.0,-6.6590323,0.0,9.0,0.14961827,0.0,0,2.0555555555555554,-0.3699462388888889
256,2014,9,MIA,LAC,37,0,35,132.0,-7.424558,1.0,47.0,1.9799831,0.0,1,3.7714285714285714,-0.21213022857142858
257,2014,9,MIN,WAS,29,26,28,102.0,1.2884837,3.0,20.0,1.357538,0.0,0,3.642857142857143,0.046017275
258,2014,9,NE,DEN,43,21,25,66.0,-7.661361,0.0,4.0,-1.3553569,0.0,0,2.64,-0.30645444
259,2014,9,NO,CAR,28,10,35,107.0,2.512786,3.0,4.0,2.4641476,1.0,1,3.057142857142857,0.07179388571428572
260,2014,9,NYG,IND,24,40,20,89.0,-0.51875216,1.0,18.0,3.9011111,0.0,0,4.45,-0.025937608
261,2014,9,NYJ,KC,10,24,30,139.0,0.7115431,0.0,18.0,2.157385,0.0,1,4.633333333333334,0.023718103333333334
262,2014,9,PHI,HOU,31,21,39,192.0,7.854993,1.0,7.0,0.1706517,0.0,1,4.923076923076923,0.20141007692307694
263,2014,9,PIT,BAL,43,23,25,55.0,-10.845361,0.0,1.0,0.0,0.0,0,2.2,-0.43381444
264,2014,9,SEA,LV,30,24,35,152.0,2.1815565,2.0,34.0,2.0043147,0.0,1,4.3428571428571425,0.06233018571428572
265,2014,9,SF,LA,10,13,21,80.0,-6.253288,0.0,14.0,-5.9379096,0.0,0,3.8095238095238093,-0.29777561904761907
266,2014,9,TB,CLE,17,22,26,113.0,-2.2020516,0.0,17.0,0.07271242,0.0,1,4.346153846153846,-0.0846942923076923
267,2014,9,WAS,MIN,26,29,29,123.0,0.5287214,2.0,25.0,-0.008240573,0.0,1,4.241379310344827,0.018231772413793104
268,2014,10,ARI,LA,31,14,21,29.0,-8.418831,1.0,4.0,-0.0031862543,0.0,0,1.380952380952381,-0.40089671428571433
269,2014,10,ATL,TB,27,17,27,111.0,-0.9220278,1.0,10.0,0.113365084,0.0,1,4.111111111111111,-0.034149177777777776
270,2014,10,BAL,TEN,21,7,32,153.0,2.4335828,2.0,0.0,-1.4704385,0.0,1,4.78125,0.0760494625
271,2014,10,BUF,KC,13,17,22,111.0,-6.3689265,0.0,3.0,-1.8102587,0.0,1,5.045454545454546,-0.2894966590909091
272,2014,10,CAR,PHI,21,45,32,102.0,-8.710549,1.0,6.0,-0.015106976,0.0,0,3.1875,-0.27220465625
273,2014,10,CHI,GB,14,55,23,56.0,-6.850905,0.0,1.0,0.0,0.0,0,2.4347826086956523,-0.2978654347826087
274,2014,10,CIN,CLE,3,24,22,86.0,-6.696007,0.0,4.0,0.0,0.0,0,3.909090909090909,-0.30436395454545456
275,2014,10,CLE,CIN,24,3,52,170.0,-3.4730887,3.0,1.0,-1.3335116,0.0,1,3.269230769230769,-0.0667901673076923
276,2014,10,DAL,JAX,31,17,30,151.0,-0.2570725,1.0,0.0,0.0,0.0,1,5.033333333333333,-0.008569083333333333
277,2014,10,DEN,LV,41,17,25,120.0,0.012862623,0.0,4.0,0.0,0.0,1,4.8,0.0005145049200000001
278,2014,10,DET,MIA,20,16,18,64.0,-5.731458,0.0,0.0,0.0,0.0,0,3.5555555555555554,-0.31841433333333335
279,2014,10,GB,CHI,55,14,32,132.0,-5.828907,0.0,0.0,0.0,0.0,1,4.125,-0.18215334375
280,2014,10,JAX,DAL,17,31,24,71.0,-8.546502,2.0,3.0,1.3374743,0.0,0,2.9583333333333335,-0.35610425
281,2014,10,KC,BUF,17,13,24,127.0,1.571734,2.0,25.0,5.0487638,1.0,1,5.291666666666667,0.06548891666666666
282,2014,10,LA,ARI,14,31,21,72.0,-1.9672629,1.0,2.0,-0.9109577,0.0,0,3.4285714285714284,-0.09367918571428571
283,2014,10,LV,DEN,17,41,15,30.0,-5.6160107,0.0,0.0,0.0,0.0,0,2.0,-0.37440071333333336
284,2014,10,MIA,DET,16,20,19,50.0,-10.658829,0.0,0.0,0.15437222,0.0,0,2.6315789473684212,-0.560991
285,2014,10,NO,SF,24,27,31,136.0,-0.8333825,0.0,7.0,1.9714704,0.0,1,4.387096774193548,-0.026883306451612902
286,2014,10,NYG,SEA,17,38,17,54.0,-2.1163082,1.0,0.0,0.0,0.0,0,3.176470588235294,-0.12448871764705884
287,2014,10,NYJ,PIT,20,13,33,153.0,-0.4428879,0.0,42.0,1.5037096,0.0,1,4.636363636363637,-0.013420845454545454
288,2014,10,PHI,CAR,45,21,19,38.0,-4.4695063,2.0,0.0,0.0,0.0,0,2.0,-0.23523717368421052
289,2014,10,PIT,NYJ,13,20,17,36.0,-6.4057684,0.0,0.0,-2.199273,0.0,0,2.1176470588235294,-0.37680990588235297
290,2014,10,SEA,NYG,38,17,43,352.0,17.071672,5.0,109.0,5.8704486,1.0,1,8.186046511627907,0.39701562790697675
291,2014,10,SF,NO,27,24,31,145.0,5.079342,2.0,25.0,2.0471435,0.0,1,4.67741935483871,0.16384974193548385
292,2014,10,TB,ATL,17,27,23,92.0,-2.4497182,0.0,39.0,1.9519032,0.0,0,4.0,-0.10650948695652174
293,2014,10,TEN,BAL,7,21,22,67.0,-7.554402,0.0,0.0,0.0,0.0,0,3.0454545454545454,-0.3433819090909091
294,2014,11,ARI,DET,14,6,22,50.0,-6.8017564,0.0,0.0,0.0,0.0,0,2.272727272727273,-0.3091707454545455
295,2014,11,ATL,CAR,19,17,27,86.0,-7.8142676,0.0,4.0,-0.12783141,0.0,0,3.185185185185185,-0.28941731851851854
296,2014,11,BUF,MIA,9,22,18,55.0,-3.8361127,0.0,3.0,-1.012585,0.0,0,3.0555555555555554,-0.21311737222222224
297,2014,11,CAR,ATL,17,19,25,106.0,-0.0028446317,0.0,30.0,2.1930773,0.0,0,4.24,-0.000113785268
298,2014,11,CHI,MIN,21,13,30,139.0,-0.6496545,0.0,22.0,-2.6330972,0.0,1,4.633333333333334,-0.02165515
299,2014,11,CIN,NO,27,10,33,189.0,-2.5235972,0.0,15.0,0.8057011,0.0,1,5.7272727272727275,-0.07647264242424243
300,2014,11,CLE,HOU,7,23,22,66.0,-7.338451,0.0,2.0,0.47465396,0.0,0,3.0,-0.33356595454545457
301,2014,11,DEN,LA,7,22,9,29.0,-0.96761173,0.0,0.0,0.0,0.0,0,3.2222222222222223,-0.10751241444444444
302,2014,11,DET,ARI,6,14,19,98.0,-3.1265664,0.0,0.0,0.0,0.0,0,5.157894736842105,-0.16455612631578947
303,2014,11,GB,PHI,53,20,22,113.0,-1.2293515,1.0,32.0,0.06269014,0.0,1,5.136363636363637,-0.05587961363636363
304,2014,11,HOU,CLE,23,7,52,218.0,-0.97963357,0.0,2.0,0.33820525,0.0,1,4.1923076923076925,-0.018839107115384616
305,2014,11,IND,NE,20,42,16,19.0,-6.2642612,0.0,15.0,-0.38298172,0.0,0,1.1875,-0.391516325
306,2014,11,KC,SEA,24,20,28,191.0,3.4218442,3.0,0.0,0.0,0.0,1,6.821428571428571,0.12220872142857142
307,2014,11,LA,DEN,22,7,33,131.0,-6.655317,0.0,0.0,0.0,0.0,1,3.9696969696969697,-0.20167627272727273
308,2014,11,LAC,LV,13,6,32,120.0,-5.3592925,0.0,-1.0,-0.7511053,0.0,1,3.75,-0.167477890625
309,2014,11,LV,LAC,6,13,19,71.0,-8.490054,0.0,0.0,-5.85836,0.0,0,3.736842105263158,-0.44684494736842106
310,2014,11,MIA,BUF,22,9,23,126.0,-1.795247,0.0,17.0,-4.349021,0.0,1,5.478260869565218,-0.07805421739130435
311,2014,11,MIN,CHI,13,21,15,97.0,3.1184456,0.0,3.0,-1.6057088,0.0,0,6.466666666666667,0.20789637333333333
312,2014,11,NE,IND,42,20,40,250.0,16.898033,4.0,0.0,0.0,0.0,1,6.25,0.42245082500000003
313,2014,11,NO,CIN,10,27,26,75.0,-7.0325456,0.0,3.0,-0.12613642,0.0,0,2.8846153846153846,-0.27048252307692305
314,2014,11,NYG,SF,10,16,21,65.0,-7.1611276,0.0,0.0,0.0,0.0,0,3.0952380952380953,-0.3410060761904762
315,2014,11,PHI,GB,20,53,31,109.0,-20.012804,0.0,0.0,-16.318798,0.0,1,3.5161290322580645,-0.6455743225806452
316,2014,11,PIT,TEN,27,24,34,208.0,7.208,1.0,4.0,1.1855514,0.0,1,6.117647058823529,0.212
317,2014,11,SEA,KC,20,24,37,204.0,1.9077213,0.0,71.0,3.9135065,0.0,1,5.513513513513513,0.051560035135135136
318,2014,11,SF,NYG,16,10,35,151.0,-5.6515417,0.0,27.0,0.06315729,0.0,1,4.314285714285714,-0.16147262
319,2014,11,TB,WAS,27,7,20,48.0,-5.5725756,0.0,8.0,-1.2828948,0.0,0,2.4,-0.27862878
320,2014,11,TEN,PIT,24,27,15,49.0,-1.040031,1.0,0.0,0.0,0.0,0,3.2666666666666666,-0.06933539999999999
321,2014,11,WAS,TB,7,27,31,155.0,2.828141,0.0,41.0,4.306603,0.0,1,5.0,0.09123035483870968
322,2014,12,ARI,SEA,3,19,20,64.0,-3.0496855,0.0,23.0,0.6065584,0.0,0,3.2,-0.152484275
323,2014,12,ATL,CLE,24,26,23,63.0,-2.5096617,1.0,6.0,0.7813956,0.0,0,2.739130434782609,-0.10911572608695652
324,2014,12,BAL,NO,34,27,31,216.0,7.3803763,2.0,3.0,0.34329885,0.0,1,6.967741935483871,0.23807665483870968
325,2014,12,BUF,NYJ,38,3,29,116.0,-0.46387506,2.0,10.0,2.1859999,0.0,1,4.0,-0.01599569172413793
326,2014,12,CHI,TB,21,13,26,92.0,-0.6450592,2.0,0.0,0.0,0.0,0,3.5384615384615383,-0.02480996923076923
327,2014,12,CIN,HOU,22,13,42,142.0,-6.5610456,1.0,9.0,-2.7996688,0.0,1,3.380952380952381,-0.15621537142857142
328,2014,12,CLE,ATL,26,24,29,162.0,4.792928,2.0,12.0,0.0,0.0,1,5.586206896551724,0.16527337931034483
329,2014,12,DAL,NYG,31,28,24,121.0,2.7692618,0.0,0.0,0.0,0.0,1,5.041666666666667,0.11538590833333334
330,2014,12,DEN,MIA,39,36,33,203.0,9.018782,1.0,0.0,0.0,0.0,1,6.151515151515151,0.27329642424242423
331,2014,12,DET,NE,9,34,24,92.0,-3.7901149,0.0,19.0,-0.8185164,0.0,0,3.8333333333333335,-0.15792145416666667
332,2014,12,GB,MIN,24,21,29,158.0,3.1170602,1.0,37.0,3.229682,0.0,1,5.448275862068965,0.10748483448275863
333,2014,12,HOU,CIN,13,22,19,64.0,-0.942001,0.0,2.0,-0.18255655,0.0,0,3.3684210526315788,-0.049579
334,2014,12,IND,JAX,23,3,33,177.0,3.3119538,1.0,51.0,3.6682289,0.0,1,5.363636363636363,0.10036223636363636
335,2014,12,JAX,IND,3,23,22,81.0,-5.4278393,0.0,25.0,1.9654987,0.0,0,3.6818181818181817,-0.24671996818181816
336,2014,12,KC,LV,20,24,24,96.0,-3.3338125,0.0,5.0,-0.69564587,0.0,0,4.0,-0.13890885416666668
337,2014,12,LA,LAC,24,27,24,107.0,-1.1610343,1.0,0.0,0.0,0.0,1,4.458333333333333,-0.04837642916666667
338,2014,12,LAC,LA,27,24,22,128.0,3.937924,1.0,-1.0,0.10046701,0.0,1,5.818181818181818,0.17899654545454546
339,2014,12,LV,KC,24,20,29,180.0,6.305445,2.0,3.0,1.4893744,0.0,1,6.206896551724138,0.21742913793103447
340,2014,12,MIA,DEN,36,39,21,100.0,4.2592397,2.0,16.0,1.4553738,1.0,0,4.761904761904762,0.2028209380952381
341,2014,12,MIN,GB,21,24,25,112.0,1.117552,0.0,32.0,0.034929797,0.0,1,4.48,0.044702080000000005
342,2014,12,NE,DET,34,9,20,90.0,-2.4679139,2.0,0.0,0.0,0.0,0,4.5,-0.123395695
343,2014,12,NO,BAL,27,34,21,126.0,-2.7380395,0.0,15.0,0.37589204,0.0,1,6.0,-0.13038283333333334
344,2014,12,NYG,DAL,28,31,32,89.0,-4.2689257,1.0,0.0,0.0,0.0,0,2.78125,-0.133403928125
345,2014,12,NYJ,BUF,3,38,19,92.0,-1.5331929,0.0,4.0,-1.7077577,0.0,0,4.842105263157895,-0.08069436315789473
346,2014,12,PHI,TEN,43,24,35,166.0,-2.6705077,2.0,6.0,-0.44863588,0.0,1,4.742857142857143,-0.07630022
347,2014,12,SEA,ARI,19,3,27,126.0,0.33720243,0.0,75.0,4.464496,0.0,1,4.666666666666667,0.012488978888888889
348,2014,12,SF,WAS,17,13,27,68.0,-15.756033,1.0,16.0,-3.1954195,0.0,0,2.5185185185185186,-0.5835567777777778
349,2014,12,TB,CHI,13,21,22,66.0,-6.8580575,0.0,12.0,-2.2146573,0.0,0,3.0,-0.31172988636363635
350,2014,12,TEN,PHI,24,43,17,54.0,-6.175351,1.0,0.0,0.0,0.0,0,3.176470588235294,-0.3632559411764706
351,2014,12,WAS,SF,13,17,27,136.0,0.9578184,1.0,11.0,0.0,0.0,1,5.037037037037037,0.03547475555555556
352,2014,13,ARI,ATL,18,29,12,37.0,-0.1574552,0.0,7.0,-0.008548704,0.0,0,3.0833333333333335,-0.013121266666666666
353,2014,13,ATL,ARI,29,18,32,144.0,-6.3745184,0.0,6.0,0.16957204,0.0,1,4.5,-0.1992037
354,2014,13,BAL,LAC,33,34,32,125.0,-2.7577791,1.0,3.0,1.0951512,1.0,1,3.90625,-0.086180596875
355,2014,13,BUF,CLE,26,10,30,106.0,-4.5394926,0.0,0.0,0.0,0.0,0,3.533333333333333,-0.15131642
356,2014,13,CAR,MIN,13,31,32,179.0,7.6000752,0.0,50.0,6.56869,0.0,1,5.59375,0.23750235
357,2014,13,CHI,DET,17,34,7,14.0,-3.3486626,0.0,0.0,0.0,0.0,0,2.0,-0.4783803714285714
358,2014,13,CIN,TB,14,13,27,113.0,0.42466533,1.0,8.0,2.0021725,1.0,1,4.185185185185185,0.015728345555555554
359,2014,13,CLE,BUF,10,26,26,74.0,-10.991777,1.0,13.0,2.1232462,1.0,0,2.8461538461538463,-0.42276065384615386
360,2014,13,DAL,PHI,10,33,24,94.0,-3.8434238,1.0,0.0,0.0,0.0,0,3.9166666666666665,-0.16014265833333333
361,2014,13,DEN,KC,29,16,44,215.0,2.1051714,0.0,-5.0,-1.3719583,0.0,1,4.886363636363637,0.04784480454545455
362,2014,13,DET,CHI,34,17,23,91.0,1.2823553,2.0,0.0,0.0,0.0,0,3.9565217391304346,0.05575457826086957
363,2014,13,GB,NE,26,21,26,134.0,-0.28227663,0.0,26.0,2.993764,0.0,1,5.153846153846154,-0.01085679346153846
364,2014,13,HOU,TEN,45,21,34,101.0,-7.652978,0.0,10.0,1.4012609,0.0,0,2.9705882352941178,-0.22508758823529412
365,2014,13,IND,WAS,49,27,20,127.0,0.6085375,1.0,21.0,1.2489643,0.0,1,6.35,0.030426875
366,2014,13,JAX,NYG,25,24,21,119.0,-0.65828776,0.0,69.0,3.8962538,0.0,1,5.666666666666667,-0.03134703619047619
367,2014,13,KC,DEN,16,29,14,41.0,-3.5396833,0.0,6.0,-2.8841262,0.0,0,2.9285714285714284,-0.25283452142857143
368,2014,13,LA,LV,52,0,25,173.0,3.5707579,4.0,2.0,1.010106,1.0,1,6.92,0.14283031599999998
369,2014,13,LAC,BAL,34,33,18,64.0,0.38871086,1.0,19.0,0.39286494,0.0,0,3.5555555555555554,0.02159504777777778
370,2014,13,LV,LA,0,52,21,61.0,-10.106508,0.0,1.0,0.0,0.0,0,2.9047619047619047,-0.4812622857142857
371,2014,13,MIA,NYJ,16,13,17,75.0,2.547552,1.0,14.0,0.038957156,0.0,0,4.411764705882353,0.149856
372,2014,13,MIN,CAR,31,13,24,92.0,-3.0621085,0.0,12.0,1.5930861,0.0,0,3.8333333333333335,-0.12758785416666665
373,2014,13,NE,GB,21,26,17,85.0,0.38143384,1.0,0.0,0.0,0.0,0,5.0,0.022437284705882354
374,2014,13,NO,PIT,35,32,26,143.0,0.27218482,0.0,0.0,0.0,0.0,1,5.5,0.010468646923076922
375,2014,13,NYG,JAX,24,25,35,116.0,-0.36898848,2.0,0.0,0.0,0.0,1,3.3142857142857145,-0.010542528
376,2014,13,NYJ,MIA,13,16,49,277.0,3.2997332,1.0,19.0,0.24491708,0.0,1,5.653061224489796,0.06734149387755102
377,2014,13,PHI,DAL,33,10,43,257.0,2.1792443,2.0,29.0,2.6508222,1.0,1,5.976744186046512,0.050680100000000006
378,2014,13,PIT,NO,32,35,23,103.0,0.7887884,1.0,8.0,0.71086156,0.0,0,4.478260869565218,0.034295147826086954
379,2014,13,SEA,SF,19,3,34,157.0,-3.7455692,0.0,35.0,0.7178925,0.0,1,4.617647058823529,-0.11016379999999999
380,2014,13,SF,SEA,3,19,18,64.0,-2.9415474,0.0,17.0,0.4674799,0.0,0,3.5555555555555554,-0.16341930000000002
381,2014,13,TB,CIN,13,14,25,75.0,-5.3156514,1.0,0.0,0.0,0.0,0,3.0,-0.212626056
382,2014,13,TEN,HOU,21,45,22,83.0,-0.84321976,0.0,8.0,1.4848047,0.0,0,3.772727272727273,-0.03832817090909091
383,2014,13,WAS,IND,27,49,21,84.0,-6.9526205,0.0,12.0,-0.6986042,0.0,0,4.0,-0.33107716666666664
384,2014,14,ARI,KC,17,14,32,142.0,-1.908065,0.0,18.0,1.0552697,0.0,1,4.4375,-0.05962703125
385,2014,14,ATL,GB,37,43,25,91.0,0.20161769,1.0,23.0,1.7298322,0.0,0,3.64,0.0080647076
386,2014,14,BAL,MIA,28,13,28,187.0,9.040047,2.0,20.0,4.0010715,1.0,1,6.678571428571429,0.3228588214285714
387,2014,14,BUF,DEN,17,24,16,74.0,3.1321874,1.0,1.0,1.0511354,1.0,0,4.625,0.1957617125
388,2014,14,CAR,NO,41,10,40,271.0,9.734303,2.0,83.0,9.2253475,1.0,1,6.775,0.24335757500000002
389,2014,14,CHI,DAL,28,41,15,38.0,0.63374317,2.0,10.0,2.0646203,1.0,0,2.533333333333333,0.042249544666666666
390,2014,14,CIN,PIT,21,42,20,87.0,-8.298159,1.0,23.0,-0.84717745,1.0,0,4.35,-0.41490795
391,2014,14,CLE,IND,24,25,31,116.0,-3.7396991,1.0,4.0,-0.46433166,0.0,1,3.7419354838709675,-0.12063545483870969
392,2014,14,DAL,CHI,41,28,33,196.0,7.8761916,2.0,0.0,0.0,0.0,1,5.9393939393939394,0.23867247272727274
393,2014,14,DEN,BUF,24,17,27,135.0,4.0238166,3.0,0.0,0.0,0.0,1,5.0,0.14903024444444443
394,2014,14,DET,TB,34,17,28,115.0,-10.384662,1.0,0.0,0.0,0.0,1,4.107142857142857,-0.37088078571428573
395,2014,14,GB,ATL,43,37,29,183.0,7.3831854,2.0,32.0,4.6661572,0.0,1,6.310344827586207,0.2545926
396,2014,14,HOU,JAX,27,13,40,172.0,3.7254262,3.0,18.0,-1.2291695,1.0,1,4.3,0.093135655
397,2014,14,IND,CLE,25,24,19,93.0,6.702248,1.0,37.0,4.8559093,1.0,0,4.894736842105263,0.3527498947368421
398,2014,14,JAX,HOU,13,27,22,74.0,-5.089838,0.0,10.0,0.0,0.0,0,3.3636363636363638,-0.23135627272727274
399,2014,14,KC,ARI,14,17,16,127.0,7.2228518,1.0,27.0,2.3707247,0.0,1,7.9375,0.4514282375
400,2014,14,LA,WAS,24,0,29,132.0,-1.6509703,0.0,0.0,0.0,0.0,1,4.551724137931035,-0.056930010344827586
401,2014,14,LAC,NE,14,23,17,53.0,-3.7295554,0.0,8.0,-1.7297688,0.0,0,3.1176470588235294,-0.2193856117647059
402,2014,14,LV,SF,24,13,31,85.0,-9.68416,0.0,2.0,-1.4311141,0.0,0,2.7419354838709675,-0.31239225806451615
403,2014,14,MIA,BAL,13,28,15,64.0,-1.8181689,0.0,7.0,1.4095641,0.0,0,4.266666666666667,-0.12121126
404,2014,14,MIN,NYJ,30,24,28,114.0,0.088971496,0.0,7.0,1.4257604,0.0,1,4.071428571428571,0.0031775534285714284
405,2014,14,NE,LAC,23,14,28,87.0,-5.366558,0.0,7.0,-0.3986721,0.0,0,3.107142857142857,-0.19166278571428572
406,2014,14,NO,CAR,10,41,17,92.0,1.9560729,0.0,6.0,0.28124315,0.0,0,5.411764705882353,0.11506311176470588
407,2014,14,NYG,TEN,36,7,28,145.0,0.8334942,1.0,0.0,0.0,0.0,1,5.178571428571429,0.02976765
408,2014,14,NYJ,MIN,24,30,42,168.0,-8.968123,0.0,33.0,-1.2137573,0.0,1,4.0,-0.2135267380952381
409,2014,14,PHI,SEA,14,24,22,57.0,-9.320982,0.0,7.0,0.32988247,0.0,0,2.590909090909091,-0.42368100000000003
410,2014,14,PIT,CIN,42,21,30,194.0,4.189492,2.0,0.0,0.0,0.0,1,6.466666666666667,0.13964973333333336
411,2014,14,SEA,PHI,24,14,44,190.0,-4.115857,1.0,50.0,1.3873754,1.0,1,4.318181818181818,-0.09354220454545455
412,2014,14,SF,LV,13,24,18,97.0,-0.076116815,0.0,26.0,-0.7309992,0.0,0,5.388888888888889,-0.004228711944444445
