,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_allowed_standardized,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rush_def_value
998,2015,12,ARI,SF,19,13,17,67.0,-1.5193733,0.0,-0.08947140858339109,-0.08937490000000001,-0.15140241411738448,0.08947140858339109
999,2015,12,ATL,MIN,10,20,36,195.0,6.142103,2.0,1.3605718841207084,0.17061397222222222,1.0669753649111011,-1.3605718841207084
1000,2015,12,BAL,CLE,33,27,18,63.0,-0.27137262,0.0,0.14673045962889528,-0.015076256666666668,0.19678101110214635,-0.14673045962889528
1001,2015,12,BUF,KC,22,30,26,159.0,7.110177,1.0,1.543793649166334,0.2734683461538462,1.5489786237546777,-1.543793649166334
1002,2015,12,CAR,DAL,33,14,14,31.0,-2.571658,0.0,-0.288631245604638,-0.18368985714285715,-0.5933876692196187,0.288631245604638
1003,2015,12,CHI,GB,17,13,28,177.0,-1.445159,0.0,-0.0754252974001287,-0.05161282142857143,0.02556084214856505,0.0754252974001287
1004,2015,12,CIN,LA,31,7,17,94.0,-1.0408244,1.0,0.0011007730046306502,-0.06122496470588235,-0.019484246427009248,-0.0011007730046306502
1006,2015,12,CLE,BAL,27,33,24,104.0,-1.3003262,0.0,-0.04801363129557461,-0.054180258333333335,0.013529142302789088,0.04801363129557461
1008,2015,12,DAL,CAR,14,33,36,130.0,-1.2972958,1.0,-0.04744008502039912,-0.03603599444444445,0.0985580427710979,0.04744008502039912
1010,2015,12,DEN,NE,30,24,16,39.0,-5.93051,0.0,-0.9243417305128468,-0.370656875,-1.4695653995251634,0.9243417305128468
1011,2015,12,DET,PHI,45,14,24,69.0,-6.664281,0.0,-1.063218322342907,-0.277678375,-1.033843142033416,1.063218322342907
1012,2015,12,GB,CHI,13,17,30,102.0,-5.5084653,1.0,-0.8444637719454734,-0.18361551,-0.5930392585125868,0.8444637719454734
1013,2015,12,HOU,NO,24,6,10,50.0,-0.6156278,0.0,0.08157527344922355,-0.06156278,-0.02106733975039238,-0.08157527344922355
1014,2015,12,IND,TB,25,12,21,132.0,1.4407856,0.0,0.47078073998533126,0.0686088380952381,0.5889518721944196,-0.47078073998533126
1015,2015,12,JAX,LAC,25,31,24,84.0,-0.04224643,0.0,0.19009584796695553,-0.0017602679166666667,0.2591833157089609,-0.19009584796695553
1016,2015,12,KC,BUF,30,22,28,129.0,-5.714489,0.0,-0.8834566856640843,-0.20408889285714288,-0.6889830368807808,0.8834566856640843
1017,2015,12,LA,CIN,7,31,30,141.0,-0.12530991,0.0,0.1743749036833243,-0.004176997,0.2478578732471449,-0.1743749036833243
1019,2015,12,LAC,JAX,31,25,19,102.0,-2.4478662,0.0,-0.26520188783428666,-0.12883506315789472,-0.33632335145397896,0.26520188783428666
1020,2015,12,LV,TEN,24,21,18,44.0,-2.6320868,0.0,-0.30006825496093625,-0.14622704444444445,-0.4178268533219341,0.30006825496093625
1022,2015,12,MIA,NYJ,20,38,33,138.0,-1.8338366,1.0,-0.14898805800076212,-0.055570806060606055,0.0070126616661119225,0.14898805800076212
1023,2015,12,MIN,ATL,20,10,23,117.0,-9.301242,0.0,-1.5623006742875702,-0.4044018260869565,-1.627703315995716,1.5623006742875702
1024,2015,12,NE,DEN,24,30,32,179.0,6.59373,3.0,1.4460487134563385,0.2060540625,1.233057159536145,-1.4460487134563385
1025,2015,12,NO,HOU,6,24,35,170.0,0.81308717,1.0,0.3519798897807312,0.023231062,0.37629940909626053,-0.3519798897807312
1026,2015,12,NYG,WAS,14,20,35,105.0,-8.461358,1.0,-1.4033406888798636,-0.24175308571428572,-0.8654875743633043,1.4033406888798636
1027,2015,12,NYJ,MIA,38,20,9,12.0,-4.328883,0.0,-0.6212110546711963,-0.48098700000000005,-1.9866020384723035,0.6212110546711963
1028,2015,12,PHI,DET,14,45,30,108.0,-2.419318,1.0,-0.2597987351900926,-0.08064393333333333,-0.11048675613101991,0.2597987351900926
1029,2015,12,PIT,SEA,30,39,27,101.0,-4.6067495,1.0,-0.6738012394887313,-0.17062035185185187,-0.5321404523931788,0.6738012394887313
1031,2015,12,SEA,PIT,39,30,13,59.0,4.455567,2.0,1.0413709731025538,0.3427359230769231,1.873585118674539,-1.0413709731025538
1032,2015,12,SF,ARI,13,19,27,72.0,-6.3636756,2.0,-1.0063244774816194,-0.2356916888888889,-0.8370822386317619,1.0063244774816194
1033,2015,12,TB,IND,12,25,23,30.0,-7.905581,0.0,-1.298151991619362,-0.34372091304347824,-1.3433362373919016,1.298151991619362
1034,2015,12,TEN,LV,21,24,29,85.0,-9.779827,0.0,-1.6528796883137298,-0.3372354137931034,-1.312943443634911,1.6528796883137298
1035,2015,12,WAS,NYG,20,14,13,33.0,-2.8243432,0.0,-0.3364555114612841,-0.21725716923076924,-0.7506931215647852,0.3364555114612841
1036,2015,13,ARI,LA,27,3,13,68.0,-3.9566922,0.0,-0.5507686553197588,-0.30436093846153844,-1.1588848106678675,0.5507686553197588
1038,2015,13,ATL,TB,19,23,34,176.0,5.424965,2.0,1.2248433239679828,0.15955779411764706,1.0151631407629775,-1.2248433239679828
1039,2015,13,BAL,MIA,13,15,27,139.0,-3.7207282,0.0,-0.5061091142441531,-0.13780474814814814,-0.37835770770776944,0.5061091142441531
1040,2015,13,BUF,HOU,30,21,26,129.0,2.6472433,0.0,0.6991200087260327,0.10181704999999999,0.7445744845016429,-0.6991200087260327
1041,2015,13,CAR,NO,41,38,15,72.0,3.1351569,1.0,0.7914645929022065,0.20901046,1.2469116333418415,-0.7914645929022065
1042,2015,13,CHI,SF,20,26,23,121.0,4.905489,2.0,1.1265251069527118,0.2132821304347826,1.2669298298615126,-1.1265251069527118
1043,2015,13,CIN,CLE,37,3,19,68.0,-7.3162737,0.0,-1.1866172084723383,-0.38506703684210525,-1.537095293518544,1.1866172084723383
1045,2015,13,CLE,CIN,3,37,33,144.0,5.861788,2.0,1.30751828587433,0.1776299393939394,1.0998540740164169,-1.30751828587433
1046,2015,13,DAL,WAS,19,16,26,73.0,-7.693534,0.0,-1.2580190827584385,-0.29590515384615385,-1.119258729783799,1.2580190827584385
1047,2015,13,DEN,LAC,17,3,23,93.0,-8.144161,0.0,-1.3433066478797155,-0.35409395652173914,-1.391947108952616,1.3433066478797155
1048,2015,13,DET,GB,23,27,24,68.0,-3.1850433,1.0,-0.4047231325048547,-0.1327101375,-0.3544829920191683,0.4047231325048547
1049,2015,13,GB,DET,27,23,25,101.0,-2.343443,0.0,-0.2454383129260541,-0.09373772000000001,-0.1718477620142654,0.2454383129260541
1050,2015,13,HOU,BUF,21,30,36,187.0,3.6880312,1.0,0.8961039129277053,0.10244531111111112,0.7475186850386231,-0.8961039129277053
1051,2015,13,IND,PIT,10,45,31,159.0,-0.9124213,0.0,0.025402884846628223,-0.029432945161290323,0.12950170759667778,-0.025402884846628223
1053,2015,13,JAX,TEN,39,42,34,211.0,4.4465036,2.0,1.039655595822186,0.1307795176470588,0.8803003973278141,-1.039655595822186
1054,2015,13,KC,LV,34,20,24,99.0,1.085808,1.0,0.403596183408396,0.045242000000000004,0.47944858438808485,-0.403596183408396
1056,2015,13,LA,ARI,3,27,33,178.0,1.9189457,1.0,0.5612793356468125,0.0581498696969697,0.5399383333491129,-0.5612793356468125
1057,2015,13,LAC,DEN,3,17,38,135.0,-3.1889176,0.0,-0.40545639885052287,-0.08391888421052632,-0.12583405673691378,0.40545639885052287
1058,2015,13,LV,KC,20,34,20,91.0,4.2678266,2.0,1.0058384337942243,0.21339133000000002,1.2674415683932554,-1.0058384337942243
1059,2015,13,MIA,BAL,15,13,26,94.0,-5.27734,0.0,-0.8007200236238577,-0.20297461538461536,-0.6837612329604993,0.8007200236238577
1060,2015,13,MIN,SEA,7,38,34,175.0,3.6052248,2.0,0.8804316246882999,0.10603602352941176,0.7643457291499564,-0.8804316246882999
1061,2015,13,NE,PHI,28,35,32,129.0,-4.276547,0.0,-0.6113057227488145,-0.13364209375,-0.35885038965554167,0.6113057227488145
1063,2015,13,NO,CAR,38,41,32,177.0,-3.667944,1.0,-0.4961189541008981,-0.11462325,-0.2697229727405258,0.4961189541008981
1064,2015,13,NYG,NYJ,20,23,24,90.0,-7.6983976,0.0,-1.258939588191366,-0.32076656666666664,-1.2357659967174246,1.258939588191366
1065,2015,13,NYJ,NYG,23,20,24,74.0,-9.656722,0.0,-1.6295803172057963,-0.4023634166666667,-1.6181507812236868,1.6295803172057963
1066,2015,13,PHI,NE,35,28,24,104.0,-0.28977317,1.0,0.14324789398948104,-0.012073882083333334,0.210850945885842,-0.14324789398948104
1067,2015,13,PIT,IND,45,10,17,55.0,-5.958252,0.0,-0.9295922983474295,-0.3504854117647059,-1.3750364977059888,0.9295922983474295
1068,2015,13,SEA,MIN,38,7,16,31.0,-5.215982,0.0,-0.7891071499595828,-0.325998875,-1.2602860007924839,0.7891071499595828
1070,2015,13,SF,CHI,26,20,42,170.0,0.63921547,2.0,0.319072199082,0.015219415952380952,0.33875468099144695,-0.319072199082
1071,2015,13,TB,ATL,23,19,18,64.0,2.2749157,0.0,0.6286517180300718,0.12638420555555557,0.8597027827514275,-0.6286517180300718
1072,2015,13,TEN,JAX,42,39,20,82.0,-6.3152165,1.0,-0.9971529039918628,-0.315760825,-1.212307744977286,0.9971529039918628
1073,2015,13,WAS,DAL,16,19,24,97.0,-11.886293,1.0,-2.051558320865166,-0.49526220833333334,-2.0534995040279425,2.051558320865166
1074,2015,14,ARI,MIN,23,20,24,72.0,-8.10634,1.0,-1.3361484860286683,-0.33776416666666664,-1.3154213218080824,1.3361484860286683
1075,2015,14,ATL,CAR,0,38,30,144.0,-1.7986653,2.0,-0.14233138953848629,-0.05995551,-0.013535240256436674,0.14233138953848629
1077,2015,14,BAL,SEA,6,35,33,126.0,-3.0059407,0.0,-0.3708254196272642,-0.09108911212121212,-0.15943567315333643,0.3708254196272642
1078,2015,14,BUF,PHI,20,23,32,118.0,0.6547861,1.0,0.32201916213593224,0.020462065625,0.36332314736369375,-0.32201916213593224
1079,2015,14,CAR,ATL,38,0,15,55.0,-2.6553802,0.0,-0.3044768620115479,-0.17702534666666667,-0.5621559807135328,0.3044768620115479
1081,2015,14,CHI,WAS,21,24,32,100.0,-0.52039087,2.0,0.09960021618307105,-0.0162622146875,0.19122329285407888,-0.09960021618307105
1082,2015,14,CIN,PIT,20,33,26,85.0,1.1667082,2.0,0.41890769620240154,0.04487339230769231,0.4777211896051927,-0.41890769620240154
1084,2015,14,CLE,SF,24,10,17,71.0,1.2050346,0.0,0.4261615121873827,0.07088438823529412,0.5996157121580764,-0.4261615121873827
1085,2015,14,DAL,GB,7,28,42,233.0,7.6593556,2.0,1.6477335054348479,0.1823656095238095,1.1220466978996075,-1.6477335054348479
1086,2015,14,DEN,LV,12,15,19,31.0,-8.052726,0.0,-1.3260012744403433,-0.4238276842105263,-1.7187381117314637,1.3260012744403433
1087,2015,14,DET,LA,14,21,28,204.0,3.9001913,2.0,0.9362582275712722,0.13929254642857142,0.9201947397701302,-0.9362582275712722
1088,2015,14,GB,DAL,28,7,20,171.0,6.267419,1.0,1.3842897184065766,0.31337095000000004,1.735972957150517,-1.3842897184065766
1089,2015,14,HOU,NE,6,27,28,119.0,-0.597246,1.0,0.08505429038461863,-0.02133021428571429,0.16747328370248793,-0.08505429038461863
1091,2015,14,IND,JAX,16,51,29,154.0,-2.8725586,2.0,-0.3455809612620027,-0.09905374482758621,-0.19676008409687626,0.3455809612620027
1093,2015,14,JAX,IND,51,16,23,95.0,-1.5329902,0.0,-0.09204860046381527,-0.06665174782608696,-0.04491561165718245,0.09204860046381527
1094,2015,14,KC,LAC,10,3,18,44.0,-8.299043,0.0,-1.3726202679271462,-0.4610579444444444,-1.8932091242357312,1.3726202679271462
1095,2015,14,LA,DET,21,14,19,112.0,4.517772,0.0,1.053144153556386,0.2377774736842105,1.3817215963309217,-1.053144153556386
1096,2015,14,LAC,KC,3,10,25,150.0,1.4864075,0.0,0.4794153330461252,0.059456300000000004,0.5460606171124774,-0.4794153330461252
1097,2015,14,LV,DEN,15,12,21,34.0,-7.3238935,0.0,-1.1880593639328656,-0.3487568333333333,-1.3669359142768174,1.1880593639328656
1098,2015,14,MIA,NYG,24,31,29,94.0,-9.507711,0.0,-1.6013778673608323,-0.32785210344827587,-1.2689707277253843,1.6013778673608323
1099,2015,14,MIN,ARI,20,23,27,99.0,-2.2063124,0.0,-0.21948439765329011,-0.08171527407407407,-0.1155073469783495,0.21948439765329011
1100,2015,14,NE,HOU,27,6,21,88.0,-5.5516076,0.0,-0.8526290654603574,-0.2643622666666666,-0.9714402770269396,0.8526290654603574
1101,2015,14,NO,TB,24,17,19,115.0,1.0227394,1.0,0.39165955437904854,0.053828389473684214,0.5196867147642154,-0.39165955437904854
1102,2015,14,NYG,MIA,31,24,21,130.0,6.3100934,2.0,1.392366455195565,0.3004806380952381,1.6755654887259284,-1.392366455195565
1103,2015,14,NYJ,TEN,30,8,13,24.0,-6.042869,0.0,-0.9456072683733424,-0.4648360769230769,-1.9109144691562516,0.9456072683733424
1104,2015,14,PHI,BUF,23,20,31,153.0,3.628254,1.0,0.8847902281334794,0.11704045161290323,0.8159154387811559,-0.8847902281334794
1105,2015,14,PIT,CIN,33,20,15,65.0,-1.1800895,0.0,-0.025257126733669883,-0.07867263333333334,-0.10124871415149261,0.025257126733669883
1106,2015,14,SEA,BAL,35,6,13,30.0,-10.135545,0.0,-1.7202043761149723,-0.7796573076923077,-3.386251427454132,1.7202043761149723
1108,2015,14,SF,CLE,10,24,37,234.0,0.70623934,2.0,0.3317574191804517,0.01908754972972973,0.3568817962035282,-0.3317574191804517
1109,2015,14,TB,NO,17,24,33,89.0,-4.1939793,1.0,-0.5956786118773751,-0.1270902818181818,-0.3281468368385658,0.5956786118773751
1110,2015,14,TEN,NYJ,8,30,34,183.0,1.3508555,0.0,0.45376019026213904,0.03973104411764706,0.4536227629562887,-0.45376019026213904
1112,2015,14,WAS,CHI,24,21,22,87.0,1.8943896,1.0,0.5566317446727373,0.08610861818181818,0.6709605482317162,-0.5566317446727373
1113,2015,15,ARI,PHI,40,17,20,74.0,-9.536926,0.0,-1.606907221383157,-0.47684629999999995,-1.9671976046344148,1.606907221383157
1115,2015,15,ATL,JAX,23,17,20,85.0,-1.455735,1.0,-0.07742695573112665,-0.07278675,-0.07366588184797025,0.07742695573112665
1116,2015,15,BAL,KC,14,34,26,115.0,2.2534623,1.0,0.6245913571338697,0.08667162692307692,0.6735989586139967,-0.6245913571338697
1117,2015,15,BUF,WAS,25,35,25,125.0,1.0477486,1.0,0.3963929009686471,0.041909944000000005,0.46383367381834106,-0.3963929009686471
1118,2015,15,CAR,NYG,38,35,27,161.0,2.9447374,1.0,0.7554249958372037,0.10906434814814815,0.7785372727787916,-0.7554249958372037
1119,2015,15,CHI,MIN,17,38,36,129.0,-1.9530628,1.0,-0.1715533110740631,-0.054251744444444444,0.013194139159991148,0.1715533110740631
1120,2015,15,CIN,SF,24,14,17,55.0,0.23968577,1.0,0.24345552430078568,0.01409916294117647,0.33350487408980906,-0.24345552430078568
1121,2015,15,CLE,SEA,13,30,35,183.0,0.66911983,0.0,0.3247320242831311,0.01911770942857143,0.35702313266372676,-0.3247320242831311
1122,2015,15,DAL,NYJ,16,19,25,74.0,-7.051614,1.0,-1.1365265982809214,-0.28206456,-1.0543979846042948,1.1365265982809214
1124,2015,15,DEN,PIT,27,34,14,26.0,-4.2397976,1.0,-0.6043503764298681,-0.30284268571428574,-1.1517698699614032,0.6043503764298681
1125,2015,15,DET,NO,35,27,18,69.0,-3.4339259,0.0,-0.45182770226000213,-0.19077366111111113,-0.626584279798157,0.45182770226000213
1126,2015,15,GB,LV,30,20,25,120.0,2.2690113,0.0,0.6275342264028455,0.09076045199999999,0.6927602926106279,-0.6275342264028455
1127,2015,15,HOU,IND,16,10,19,50.0,-8.007549,0.0,-1.317450885028515,-0.421449947368421,-1.7075953973989737,1.317450885028515
1129,2015,15,IND,HOU,10,16,34,159.0,-1.0666642,0.0,-0.003789776441409579,-0.03137247647058823,0.12041254224594392,0.003789776441409579
1131,2015,15,JAX,ATL,17,23,31,85.0,-6.3896017,1.0,-1.0112313604293581,-0.20611618387096775,-0.698483467809829,1.0112313604293581
1132,2015,15,KC,BAL,34,14,20,93.0,-13.551488,0.0,-2.366720144284812,-0.6775744,-2.9078634668932075,2.366720144284812
1133,2015,15,LA,TB,31,23,27,146.0,-2.080247,0.0,-0.19562472876518572,-0.07704618518518519,-0.09362674069736737,0.19562472876518572
1134,2015,15,LAC,MIA,30,14,19,44.0,-4.851685,2.0,-0.7201587644634054,-0.2553518421052631,-0.9292150041858653,0.7201587644634054
1135,2015,15,LV,GB,20,30,27,104.0,-7.960226,1.0,-1.3084943346126852,-0.2948231851851852,-1.114188333643911,1.3084943346126852
1136,2015,15,MIA,LAC,14,30,35,141.0,-1.6047728,1.0,-0.10563447785703536,-0.045850651428571434,0.05256392049948724,0.10563447785703536
1137,2015,15,MIN,CHI,38,17,20,94.0,2.192142,0.0,0.6129856187304759,0.1096071,0.7810807539292373,-0.6129856187304759
1138,2015,15,NE,TEN,33,16,21,59.0,-8.3796215,0.0,-1.3878708944233946,-0.3990295952380953,-1.6025275973808468,1.3878708944233946
1139,2015,15,NO,DET,27,35,21,155.0,1.8703985,2.0,0.5520910879797716,0.08906659523809524,0.6848224242629476,-0.5520910879797716
1140,2015,15,NYG,CAR,35,38,29,171.0,-1.5829515,0.0,-0.1015044866563729,-0.05458453448275862,0.011634595536841512,0.1015044866563729
1141,2015,15,NYJ,DAL,19,16,21,133.0,1.5172551,0.0,0.4852536798248027,0.07225024285714286,0.6060164742615463,-0.4852536798248027
1142,2015,15,PHI,ARI,17,40,37,232.0,10.255572,3.0,2.1391043626713815,0.27717762162162163,1.5663612862032854,-2.1391043626713815
1143,2015,15,PIT,DEN,34,27,24,105.0,-4.734295,1.0,-0.6979410383404996,-0.19726229166666667,-0.6569917476933864,0.6979410383404996
1144,2015,15,SEA,CLE,30,13,17,94.0,3.1994407,0.0,0.8036312158048359,0.18820239411764705,1.1493994403047865,-0.8036312158048359
1145,2015,15,SF,CIN,14,24,36,68.0,-16.92918,2.0,-3.005996366991432,-0.470255,-1.9363090001096555,3.005996366991432
1146,2015,15,TB,LA,23,31,30,101.0,-6.834732,2.0,-1.0954785969436007,-0.22782439999999998,-0.8002140069974979,1.0954785969436007
1147,2015,15,TEN,NE,16,33,26,93.0,-4.1871057,0.0,-0.5943776853735979,-0.1610425269230769,-0.4872561888287358,0.5943776853735979
1149,2015,15,WAS,BUF,35,25,32,242.0,12.113623,1.0,2.4907669254143014,0.37855071875,2.041422883558665,-2.4907669254143014
1150,2015,16,ARI,GB,38,8,25,102.0,-5.580877,0.0,-0.858168715455943,-0.22323508,-0.7787072191836267,0.858168715455943
1152,2015,16,ATL,CAR,20,13,20,155.0,11.044158,1.0,2.2883554724112045,0.5522079,2.8552271398534375,-2.2883554724112045
1153,2015,16,BAL,PIT,20,17,20,110.0,0.8408358,2.0,0.357231712437055,0.04204179,0.4644515396342152,-0.357231712437055
1154,2015,16,BUF,DAL,16,6,24,122.0,0.15233123,0.0,0.2269224359175126,0.006347134583333334,0.2971767843032514,-0.2269224359175126
1155,2015,16,CAR,ATL,13,20,28,79.0,-10.840708,1.0,-1.85366649730082,-0.38716814285714285,-1.5469416413957593,1.85366649730082
1156,2015,16,CHI,TB,26,21,24,105.0,-7.053586,1.0,-1.1368998273116255,-0.2938994166666667,-1.1098593059193436,1.1368998273116255
1157,2015,16,CIN,DEN,17,20,21,113.0,-2.155114,1.0,-0.2097943727011564,-0.1026244761904762,-0.21349349160866674,0.2097943727011564
1158,2015,16,CLE,KC,13,17,27,136.0,-0.07734707,0.0,0.1834525529140659,-0.0028647062962962964,0.254007620424215,-0.1834525529140659
1159,2015,16,DAL,BUF,6,16,37,239.0,8.239326,2.0,1.7575011475388789,0.22268448648648648,1.3109917990757889,-1.7575011475388789
1160,2015,16,DEN,CIN,20,17,32,109.0,-3.3388767,1.0,-0.4338382900971151,-0.104339896875,-0.2215324142973394,0.4338382900971151
1161,2015,16,DET,SF,32,17,23,121.0,0.75800246,0.0,0.3415543254197149,0.032956628695652176,0.4218760303153178,-0.3415543254197149
1162,2015,16,GB,ARI,8,38,24,123.0,-3.4032786,1.0,-0.4460272651034595,-0.141803275,-0.3970958799360831,0.4460272651034595
1164,2015,16,HOU,TEN,34,6,11,30.0,-10.539284,0.0,-1.7966177207536629,-0.9581167272727273,-4.2225602641233335,1.7966177207536629
1166,2015,16,IND,MIA,18,12,25,82.0,-2.6219587,1.0,-0.29815136807154696,-0.104878348,-0.22405574108508028,0.29815136807154696
1168,2015,16,JAX,NO,27,38,32,138.0,0.13411343,2.0,0.22347445831327142,0.0041910446875,0.28707276717275726,-0.22347445831327142
1169,2015,16,KC,CLE,17,13,36,232.0,10.658947,1.0,2.2154488151360474,0.2960818611111111,1.6549516367308266,-2.2154488151360474
1170,2015,16,LA,SEA,23,17,22,59.0,-22.26407,0.0,-4.015700131501435,-1.0120031818181818,-4.4750866828413365,4.015700131501435
1171,2015,16,LAC,LV,20,23,24,106.0,-4.540727,1.0,-0.6613055428966063,-0.18919695833333336,-0.6191954265285642,0.6613055428966063
1172,2015,16,LV,LAC,23,20,25,72.0,-4.844647,1.0,-0.7188267229227886,-0.19378588,-0.6407003476453038,0.7188267229227886
1173,2015,16,MIA,IND,12,18,22,101.0,-0.5866157,2.0,0.087066225762456,-0.02666435,0.14247608913389495,-0.087066225762456
1174,2015,16,MIN,NYG,49,17,20,91.0,-2.1670938,0.0,-0.21206172013626315,-0.10835469,-0.24034681465642613,0.21206172013626315
1175,2015,16,NE,NYJ,20,26,27,143.0,0.5400716,0.0,0.30030781241852794,0.020002651851851853,0.3611702108637619,-0.30030781241852794
1176,2015,16,NO,JAX,38,27,15,65.0,-2.5682697,0.0,-0.2879899616671455,-0.17121798000000002,-0.534941098627004,0.2879899616671455
1177,2015,16,NYG,MIN,17,49,37,222.0,7.4672747,3.0,1.6113794648041193,0.20181823513513514,1.213206933282073,-1.6113794648041193
1179,2015,16,NYJ,NE,26,20,21,64.0,-5.8300347,0.0,-0.9053253517964587,-0.2776207,-1.0335728614717719,0.9053253517964587
1180,2015,16,PHI,WAS,24,38,22,71.0,-5.1118546,0.0,-0.7693995594059557,-0.23235702727272728,-0.8214551174439064,0.7693995594059557
1181,2015,16,PIT,BAL,17,20,31,121.0,-3.861669,1.0,-0.532784164026445,-0.12456996774193549,-0.3163359672408602,0.532784164026445
1182,2015,16,SEA,LA,17,23,28,104.0,2.5595486,1.0,0.6825225402276053,0.09141244999999999,0.6958157305929582,-0.6825225402276053
1183,2015,16,SF,DET,17,32,25,90.0,0.4412648,1.0,0.2816072210437879,0.017650592,0.35014782581340514,-0.2816072210437879
1184,2015,16,TB,CHI,21,26,39,174.0,3.8165178,1.0,0.9204218283316014,0.09785943076923077,0.7260280163877938,-0.9204218283316014
1185,2015,16,TEN,HOU,6,34,39,131.0,-4.5246396,1.0,-0.6582607737746228,-0.1160164,-0.27625164832708216,0.6582607737746228
1186,2015,16,WAS,PHI,38,24,16,45.0,-8.088785,2.0,-1.3328259527457003,-0.5055490625,-2.101706469293981,1.3328259527457003
1187,2015,17,ARI,SEA,6,36,34,147.0,-0.6375114,1.0,0.0774334910880069,-0.018750335294117647,0.1795632905134606,-0.0774334910880069
1189,2015,17,ATL,NO,17,20,20,69.0,-3.8810802,1.0,-0.5364580095440951,-0.19405401,-0.6419568769386487,0.5364580095440951
1190,2015,17,BAL,CIN,16,24,26,147.0,3.3204002,1.0,0.8265245205408749,0.1277077,0.8659050336708456,-0.8265245205408749
1191,2015,17,BUF,NYJ,22,17,17,122.0,2.4969583,0.0,0.6706764362719828,0.1468799,0.9557511192183998,-0.6706764362719828
1192,2015,17,CAR,TB,38,10,22,77.0,-2.578395,1.0,-0.28990631861673455,-0.11719977272727272,-0.28179725119421206,0.28990631861673455
